route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
V,saturday,V-1,Shelby Township Kroger,0,6948
V,saturday,V-2,Shelby Township Kroger,0,6948
V,saturday,V-3,Shelby Township Kroger,0,6948
V,saturday,V-4,Shelby Township Kroger,0,6948
V,saturday,V-5,Shelby Township Kroger,0,6948
V,saturday,V-6,Shelby Township Kroger,0,6948
V,saturday,V-7,Shelby Township Kroger,0,6948
V,saturday,V-8,Shelby Township Kroger,0,6948
V,saturday,V-9,Shelby Township Kroger,0,6948
V,saturday,V-10,Shelby Township Kroger,0,6948
V,saturday,V-11,Shelby Township Kroger,0,6948
V,saturday,V-12,Shelby Township Kroger,0,6948
V,saturday,V-13,Shelby Township Kroger,0,6948
V,saturday,V-14,Shelby Township Kroger,0,6948
V,saturday,V-15,Shelby Township Kroger,0,6948
V,saturday,V-16,Shelby Township Kroger,0,6948
V,saturday,V-17,Shelby Township Kroger,0,6948
V,saturday,V-18,Shelby Township Kroger,0,6948
V,saturday,V-19,Shelby Township Kroger,0,6948
V,saturday,V-20,Shelby Township Kroger,0,6948
V,saturday,V-21,Shelby Township Kroger,0,6948
V,saturday,V-22,Shelby Township Kroger,0,6948
V,saturday,V-23,Shelby Township Kroger,0,6948
V,saturday,V-24,Shelby Township Kroger,0,6948
V,saturday,V-25,Shelby Township Kroger,0,6948
V,saturday,V-26,Shelby Township Kroger,0,6948
V,saturday,V-27,Shelby Township Kroger,0,6948
V,saturday,V-28,Shelby Township Kroger,0,6948
V,saturday,V-29,Shelby Township Kroger,0,6948
V,saturday,V-30,Shelby Township Kroger,0,6948
V,saturday,V-31,Shelby Township Kroger,0,6948
V,saturday,V-32,Shelby Township Kroger,0,6948
V,saturday,V-33,Shelby Township Kroger,0,6948
V,saturday,V-34,Shelby Township Kroger,0,6948
V,saturday,V-35,Shelby Township Kroger,0,6948
V,saturday,V-36,Shelby Township Kroger,0,6948
V,saturday,V-37,Shelby Township Kroger,0,6948
V,saturday,V-38,Shelby Township Kroger,0,6948
V,saturday,V-39,Shelby Township Kroger,0,6948
V,saturday,V-40,Shelby Township Kroger,0,6948
V,saturday,V-41,Shelby Township Kroger,0,6948
V,saturday,V-42,Shelby Township Kroger,0,6948
V,saturday,V-43,Shelby Township Kroger,0,6948
V,saturday,V-44,Shelby Township Kroger,0,6948
V,saturday,V-45,Shelby Township Kroger,0,6948
V,saturday,V-46,Shelby Township Kroger,0,6948
V,saturday,V-47,Shelby Township Kroger,0,6948
V,saturday,V-48,Shelby Township Kroger,0,6948
V,saturday,V-49,Shelby Township Kroger,0,6948
V,saturday,V-50,Shelby Township Kroger,0,6948
V,saturday,V-51,Shelby Township Kroger,0,6948
V,saturday,V-52,Shelby Township Kroger,0,6948
V,saturday,V-53,Shelby Township Kroger,0,6948
V,saturday,V-54,Shelby Township Kroger,0,6948
V,saturday,V-55,Shelby Township Kroger,0,6948
V,saturday,V-56,Shelby Township Kroger,0,6948
V,saturday,V-57,Shelby Township Kroger,0,6948
V,saturday,V-58,Shelby Township Kroger,0,6948
V,saturday,V-59,Shelby Township Kroger,0,6948
V,saturday,V-60,Shelby Township Kroger,0,6948
V,saturday,V-61,Shelby Township Kroger,0,6948
V,saturday,V-62,Shelby Township Kroger,0,6948
V,saturday,V-63,Shelby Township Kroger,0,6948
V,saturday,V-64,Shelby Township Kroger,0,6948
V,saturday,V-65,Shelby Township Kroger,0,6948
V,saturday,V-66,Shelby Township Kroger,0,6948
V,saturday,V-67,Shelby Township Kroger,0,6948
V,saturday,V-68,Shelby Township Kroger,0,6948
V,saturday,V-69,Little Caesars Arena,1,6942
V,saturday,V-70,Little Caesars Arena,1,6942
V,saturday,V-71,Little Caesars Arena,1,6942
V,saturday,V-72,Little Caesars Arena,1,6942
V,saturday,V-73,Little Caesars Arena,1,6942
V,saturday,V-74,Little Caesars Arena,1,6942
V,saturday,V-75,Little Caesars Arena,1,6942
V,saturday,V-76,Little Caesars Arena,1,6942
V,saturday,V-77,Little Caesars Arena,1,6942
V,saturday,V-78,Little Caesars Arena,1,6942
V,saturday,V-79,Little Caesars Arena,1,6942
V,saturday,V-80,Little Caesars Arena,1,6942
V,saturday,V-81,Little Caesars Arena,1,6942
V,saturday,V-82,Little Caesars Arena,1,6942
V,saturday,V-83,Little Caesars Arena,1,6942
V,saturday,V-84,Little Caesars Arena,1,6942
V,saturday,V-85,Little Caesars Arena,1,6942
V,saturday,V-86,Little Caesars Arena,1,6942
V,saturday,V-87,Little Caesars Arena,1,6942
V,saturday,V-88,Little Caesars Arena,1,6942
V,saturday,V-89,Little Caesars Arena,1,6942
V,saturday,V-90,Little Caesars Arena,1,6942
V,saturday,V-91,Little Caesars Arena,1,6942
V,saturday,V-92,Little Caesars Arena,1,6942
V,saturday,V-93,Little Caesars Arena,1,6942
V,saturday,V-94,Little Caesars Arena,1,6942
V,saturday,V-95,Little Caesars Arena,1,6942
V,saturday,V-96,Little Caesars Arena,1,6942
V,saturday,V-97,Little Caesars Arena,1,6942
V,saturday,V-98,Little Caesars Arena,1,6942
V,saturday,V-99,Little Caesars Arena,1,6942
V,saturday,V-100,Little Caesars Arena,1,6942
V,saturday,V-101,Little Caesars Arena,1,6942
V,saturday,V-102,Little Caesars Arena,1,6942
V,saturday,V-103,Little Caesars Arena,1,6942
V,saturday,V-104,Little Caesars Arena,1,6942
V,saturday,V-105,Little Caesars Arena,1,6942
V,saturday,V-106,Little Caesars Arena,1,6942
V,saturday,V-107,Little Caesars Arena,1,6942
V,saturday,V-108,Little Caesars Arena,1,6942
V,saturday,V-109,Little Caesars Arena,1,6942
V,saturday,V-110,Little Caesars Arena,1,6942
V,saturday,V-111,Little Caesars Arena,1,6942
V,saturday,V-112,Little Caesars Arena,1,6942
V,saturday,V-113,Little Caesars Arena,1,6942
V,saturday,V-114,Little Caesars Arena,1,6942
V,saturday,V-115,Little Caesars Arena,1,6942
V,saturday,V-116,Little Caesars Arena,1,6942
V,saturday,V-117,Little Caesars Arena,1,6942
V,saturday,V-118,Little Caesars Arena,1,6942
V,saturday,V-119,Little Caesars Arena,1,6942
V,saturday,V-120,Little Caesars Arena,1,6942
V,saturday,V-121,Little Caesars Arena,1,6942
V,saturday,V-122,Little Caesars Arena,1,6942
V,saturday,V-123,Little Caesars Arena,1,6942
V,saturday,V-124,Little Caesars Arena,1,6942
V,saturday,V-125,Little Caesars Arena,1,6942
V,saturday,V-126,Little Caesars Arena,1,6942
V,saturday,V-127,Little Caesars Arena,1,6942
V,saturday,V-128,Little Caesars Arena,1,6942
V,saturday,V-129,Little Caesars Arena,1,6942
V,saturday,V-130,Little Caesars Arena,1,6942
V,saturday,V-131,Little Caesars Arena,1,6942
V,saturday,V-132,Little Caesars Arena,1,6942
V,saturday,V-133,Little Caesars Arena,1,6942
V,saturday,V-134,Little Caesars Arena,1,6942
V,saturday,V-135,Little Caesars Arena,1,6942
V,sunday,V-136,Shelby Township Kroger,0,6948
V,sunday,V-137,Shelby Township Kroger,0,6948
V,sunday,V-138,Shelby Township Kroger,0,6948
V,sunday,V-139,Shelby Township Kroger,0,6948
V,sunday,V-140,Shelby Township Kroger,0,6948
V,sunday,V-141,Shelby Township Kroger,0,6948
V,sunday,V-142,Shelby Township Kroger,0,6948
V,sunday,V-143,Shelby Township Kroger,0,6948
V,sunday,V-144,Shelby Township Kroger,0,6948
V,sunday,V-145,Shelby Township Kroger,0,6948
V,sunday,V-146,Shelby Township Kroger,0,6948
V,sunday,V-147,Shelby Township Kroger,0,6948
V,sunday,V-148,Shelby Township Kroger,0,6948
V,sunday,V-149,Shelby Township Kroger,0,6948
V,sunday,V-150,Shelby Township Kroger,0,6948
V,sunday,V-151,Shelby Township Kroger,0,6948
V,sunday,V-152,Shelby Township Kroger,0,6948
V,sunday,V-153,Shelby Township Kroger,0,6948
V,sunday,V-154,Shelby Township Kroger,0,6948
V,sunday,V-155,Shelby Township Kroger,0,6948
V,sunday,V-156,Shelby Township Kroger,0,6948
V,sunday,V-157,Shelby Township Kroger,0,6948
V,sunday,V-158,Shelby Township Kroger,0,6948
V,sunday,V-159,Shelby Township Kroger,0,6948
V,sunday,V-160,Shelby Township Kroger,0,6948
V,sunday,V-161,Shelby Township Kroger,0,6948
V,sunday,V-162,Shelby Township Kroger,0,6948
V,sunday,V-163,Shelby Township Kroger,0,6948
V,sunday,V-164,Shelby Township Kroger,0,6948
