route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
720,NormalMonFri,720-1,Roseville Nexus,0,720_N
720,NormalMonFri,720-2,Roseville Nexus,0,720_N
720,NormalMonFri,720-3,Roseville Nexus,0,720_N
720,NormalMonFri,720-4,Roseville Nexus,0,720_N
720,NormalMonFri,720-5,Roseville Nexus,0,720_N
720,NormalMonFri,720-6,Roseville Nexus,0,720_N
720,NormalMonFri,720-7,Roseville Nexus,0,720_N
720,NormalMonFri,720-8,Roseville Nexus,0,720_N
720,NormalMonFri,720-9,Roseville Nexus,0,720_N
720,NormalMonFri,720-10,Roseville Nexus,0,720_N
720,NormalMonFri,720-11,Roseville Nexus,0,720_N
720,NormalMonFri,720-12,Roseville Nexus,0,720_N
720,NormalMonFri,720-13,Roseville Nexus,0,720_N
720,NormalMonFri,720-14,Roseville Nexus,0,720_N
720,NormalMonFri,720-15,Roseville Nexus,0,720_N
720,NormalMonFri,720-16,Roseville Nexus,0,720_N
720,NormalMonFri,720-17,Roseville Nexus,0,720_N
720,NormalMonFri,720-18,Roseville Nexus,0,720_N
720,NormalMonFri,720-19,Roseville Nexus,0,720_N
720,NormalMonFri,720-20,Roseville Nexus,0,720_N
720,NormalMonFri,720-21,Roseville Nexus,0,720_N
720,NormalMonFri,720-22,Roseville Nexus,0,720_N
720,NormalMonFri,720-23,Roseville Nexus,0,720_N
720,NormalMonFri,720-24,Roseville Nexus,0,720_N
720,NormalMonFri,720-25,Roseville Nexus,0,720_N
720,NormalMonFri,720-26,Roseville Nexus,0,720_N
720,NormalMonFri,720-27,Roseville Nexus,0,720_N
720,NormalMonFri,720-28,Roseville Nexus,0,720_N
720,NormalMonFri,720-29,Roseville Nexus,0,720_N
720,NormalMonFri,720-30,Roseville Nexus,0,720_N
720,NormalMonFri,720-31,Roseville Nexus,0,720_N
720,NormalMonFri,720-32,Roseville Nexus,0,720_N
720,NormalMonFri,720-33,Roseville Nexus,0,720_N
720,NormalMonFri,720-34,Roseville Nexus,0,720_N
720,NormalMonFri,720-35,Roseville Nexus,0,720_N
720,NormalMonFri,720-36,Roseville Nexus,0,720_N
720,NormalMonFri,720-37,Roseville Nexus,0,720_N
720,NormalMonFri,720-38,Roseville Nexus,0,720_N
720,NormalMonFri,720-39,Roseville Nexus,0,720_N
720,NormalMonFri,720-40,Roseville Nexus,0,720_N
720,NormalMonFri,720-41,Roseville Nexus,0,720_N
720,NormalMonFri,720-42,Roseville Nexus,0,720_N
720,NormalMonFri,720-43,Roseville Nexus,0,720_N
720,NormalMonFri,720-44,Roseville Nexus,0,720_N
720,NormalMonFri,720-45,Roseville Nexus,0,720_N
720,NormalMonFri,720-46,Roseville Nexus,0,720_N
720,NormalMonFri,720-47,Roseville Nexus,0,720_N
720,NormalMonFri,720-48,Roseville Nexus,0,720_N
720,NormalMonFri,720-49,Roseville Nexus,0,720_N
720,NormalMonFri,720-50,Roseville Nexus,0,720_N
720,NormalMonFri,720-51,Roseville Nexus,0,720_N
720,NormalMonFri,720-52,Clark / Vernor,1,720_S
720,NormalMonFri,720-53,Clark / Vernor,1,720_S
720,NormalMonFri,720-54,Clark / Vernor,1,720_S
720,NormalMonFri,720-55,Clark / Vernor,1,720_S
720,NormalMonFri,720-56,Clark / Vernor,1,720_S
720,NormalMonFri,720-57,Clark / Vernor,1,720_S
720,NormalMonFri,720-58,Clark / Vernor,1,720_S
720,NormalMonFri,720-59,Clark / Vernor,1,720_S
720,NormalMonFri,720-60,Clark / Vernor,1,720_S
720,NormalMonFri,720-61,Clark / Vernor,1,720_S
720,NormalMonFri,720-62,Clark / Vernor,1,720_S
720,NormalMonFri,720-63,Clark / Vernor,1,720_S
720,NormalMonFri,720-64,Clark / Vernor,1,720_S
720,NormalMonFri,720-65,Clark / Vernor,1,720_S
720,NormalMonFri,720-66,Clark / Vernor,1,720_S
720,NormalMonFri,720-67,Clark / Vernor,1,720_S
720,NormalMonFri,720-68,Clark / Vernor,1,720_S
720,NormalMonFri,720-69,Clark / Vernor,1,720_S
720,NormalMonFri,720-70,Clark / Vernor,1,720_S
720,NormalMonFri,720-71,Clark / Vernor,1,720_S
720,NormalMonFri,720-72,Clark / Vernor,1,720_S
720,NormalMonFri,720-73,Clark / Vernor,1,720_S
720,NormalMonFri,720-74,Clark / Vernor,1,720_S
720,NormalMonFri,720-75,Clark / Vernor,1,720_S
720,NormalMonFri,720-76,Clark / Vernor,1,720_S
720,NormalMonFri,720-77,Clark / Vernor,1,720_S
720,NormalMonFri,720-78,Clark / Vernor,1,720_S
720,NormalMonFri,720-79,Clark / Vernor,1,720_S
