route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
941,CovidSunday,941-1,Imlay City,0,941_N
941,CovidSunday,941-2,Imlay City,0,941_N
941,CovidSunday,941-3,Imlay City,0,941_N
941,CovidSunday,941-4,Imlay City,0,941_N
941,CovidSunday,941-5,Imlay City,0,941_N
941,CovidSunday,941-6,Imlay City,0,941_N
941,CovidSunday,941-7,Imlay City,0,941_N
941,CovidSunday,941-8,Lakeside Mall,1,941_S
941,CovidSunday,941-9,Lakeside Mall,1,941_S
941,CovidSunday,941-10,Lakeside Mall,1,941_S
941,CovidSunday,941-11,Lakeside Mall,1,941_S
941,CovidSunday,941-12,Lakeside Mall,1,941_S
941,CovidSunday,941-13,Lakeside Mall,1,941_S
941,CovidSunday,941-14,Lakeside Mall,1,941_S
941,NormalMonFri,941-15,Romeo,0,941_N_HS
941,NormalMonFri,941-16,Imlay City,0,941_N
941,NormalMonFri,941-17,Imlay City,0,941_N
941,NormalMonFri,941-18,Imlay City,0,941_N
941,NormalMonFri,941-19,Imlay City,0,941_N
941,NormalMonFri,941-20,Imlay City,0,941_N
941,NormalMonFri,941-21,Imlay City,0,941_N
941,NormalMonFri,941-22,Imlay City,0,941_N
941,NormalMonFri,941-23,Imlay City,0,941_N
941,NormalMonFri,941-24,Imlay City,0,941_N
941,NormalMonFri,941-25,Imlay City,0,941_N
941,NormalMonFri,941-26,Imlay City,0,941_N
941,NormalMonFri,941-27,Imlay City,0,941_N
941,NormalMonFri,941-28,Imlay City,0,941_N
941,NormalMonFri,941-29,Imlay City,0,941_N
941,NormalMonFri,941-30,Imlay City,0,941_N
941,NormalMonFri,941-31,Imlay City,0,941_N
941,NormalMonFri,941-32,Imlay City,0,941_N
941,NormalMonFri,941-33,Imlay City,0,941_N
941,NormalMonFri,941-34,Imlay City,0,941_N
941,NormalMonFri,941-35,Imlay City,0,941_N
941,NormalMonFri,941-36,Imlay City,0,941_N
941,NormalMonFri,941-37,Imlay City,0,941_N
941,NormalMonFri,941-38,Imlay City,0,941_N
941,NormalMonFri,941-39,Imlay City,0,941_N
941,NormalMonFri,941-40,Imlay City,0,941_N
941,NormalMonFri,941-41,Imlay City,0,941_N
941,NormalMonFri,941-42,Imlay City,0,941_N
