route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
931,CovidMonSat,931-1,Lapeer Amtrak,0,931_N
931,CovidMonSat,931-2,Lapeer Amtrak,0,931_N
931,CovidMonSat,931-3,Lapeer Amtrak,0,931_N
931,CovidMonSat,931-4,Lapeer Amtrak,0,931_N
931,CovidMonSat,931-5,Lapeer Amtrak,0,931_N
931,CovidMonSat,931-6,Pontiac Nexus,1,931_S
931,CovidMonSat,931-7,Pontiac Nexus,1,931_S
931,CovidMonSat,931-8,Pontiac Nexus,1,931_S
931,CovidMonSat,931-9,Pontiac Nexus,1,931_S
931,CovidMonSat,931-10,Pontiac Nexus,1,931_S
931,NormalMonFri,931-11,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-12,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-13,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-14,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-15,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-16,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-17,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-18,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-19,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-20,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-21,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-22,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-23,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-24,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-25,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-26,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-27,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-28,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-29,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-30,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-31,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-32,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-33,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-34,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-35,Lapeer Amtrak,0,931_N
931,NormalMonFri,931-36,Pontiac Nexus,1,931_S
931,NormalMonFri,931-37,Pontiac Nexus,1,931_S
931,NormalMonFri,931-38,Pontiac Nexus,1,931_S
931,NormalMonFri,931-39,Pontiac Nexus,1,931_S
931,NormalMonFri,931-40,Pontiac Nexus,1,931_S
931,NormalMonFri,931-41,Pontiac Nexus,1,931_S
931,NormalMonFri,931-42,Pontiac Nexus,1,931_S
931,NormalMonFri,931-43,Pontiac Nexus,1,931_S
931,NormalMonFri,931-44,Pontiac Nexus,1,931_S
931,NormalMonFri,931-45,Pontiac Nexus,1,931_S
931,NormalMonFri,931-46,Pontiac Nexus,1,931_S
931,NormalMonFri,931-47,Pontiac Nexus,1,931_S
931,NormalMonFri,931-48,Pontiac Nexus,1,931_S
931,NormalMonFri,931-49,Pontiac Nexus,1,931_S
931,NormalMonFri,931-50,Pontiac Nexus,1,931_S
931,NormalMonFri,931-51,Pontiac Nexus,1,931_S
931,NormalMonFri,931-52,Pontiac Nexus,1,931_S
931,NormalMonFri,931-53,Pontiac Nexus,1,931_S
931,NormalMonFri,931-54,Pontiac Nexus,1,931_S
931,NormalMonFri,931-55,Pontiac Nexus,1,931_S
931,NormalMonFri,931-56,Pontiac Nexus,1,931_S
931,NormalMonFri,931-57,Pontiac Nexus,1,931_S
931,NormalMonFri,931-58,Pontiac Nexus,1,931_S
931,NormalMonFri,931-59,Pontiac Nexus,1,931_S
931,NormalMonFri,931-60,Pontiac Nexus,1,931_S
931,NormalSaturday,931-61,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-62,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-63,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-64,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-65,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-66,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-67,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-68,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-69,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-70,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-71,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-72,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-73,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-74,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-75,Lapeer Amtrak,0,931_N
931,NormalSaturday,931-76,Pontiac Nexus,1,931_S
931,NormalSaturday,931-77,Pontiac Nexus,1,931_S
931,NormalSaturday,931-78,Pontiac Nexus,1,931_S
931,NormalSaturday,931-79,Pontiac Nexus,1,931_S
931,NormalSaturday,931-80,Pontiac Nexus,1,931_S
931,NormalSaturday,931-81,Pontiac Nexus,1,931_S
931,NormalSaturday,931-82,Pontiac Nexus,1,931_S
931,NormalSaturday,931-83,Pontiac Nexus,1,931_S
931,NormalSaturday,931-84,Pontiac Nexus,1,931_S
931,NormalSaturday,931-85,Pontiac Nexus,1,931_S
931,NormalSaturday,931-86,Pontiac Nexus,1,931_S
931,NormalSaturday,931-87,Pontiac Nexus,1,931_S
931,NormalSaturday,931-88,Pontiac Nexus,1,931_S
931,NormalSaturday,931-89,Pontiac Nexus,1,931_S
931,NormalSaturday,931-90,Pontiac Nexus,1,931_S
