route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
H,NormalMonFri,H-1,Gratiot / Crocker,0,HL_E_L
H,NormalMonFri,H-2,Gratiot / Crocker,0,HL_E_L
H,NormalMonFri,H-3,Gratiot / Crocker,0,HL_E_L
H,NormalMonFri,H-4,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-5,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-6,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-7,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-8,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-9,Gratiot / Crocker,0,HL_E_L
H,NormalMonFri,H-10,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-11,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-12,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-13,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-14,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-15,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-16,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-17,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-18,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-19,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-20,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-21,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-22,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-23,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-24,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-25,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-26,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-27,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-28,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-29,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-30,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-31,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-32,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-33,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-34,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-35,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-36,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-37,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-38,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-39,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-40,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-41,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-42,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-43,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-44,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-45,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-46,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-47,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-48,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-49,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-50,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-51,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-52,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-53,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-54,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-55,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-56,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-57,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-58,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-59,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-60,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-61,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-62,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-63,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-64,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-65,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-66,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-67,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-68,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-69,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-70,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-71,Gratiot / Crocker,0,HL_E
H,NormalMonFri,H-72,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-73,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-74,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-75,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-76,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-77,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-78,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-79,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-80,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-81,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-82,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-83,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-84,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-85,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-86,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-87,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-88,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-89,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-90,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-91,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-92,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-93,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-94,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-95,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-96,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-97,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-98,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-99,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-100,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-101,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-102,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-103,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-104,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-105,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-106,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-107,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-108,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-109,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-110,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-111,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-112,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-113,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-114,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-115,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-116,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-117,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-118,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-119,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-120,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-121,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-122,Pontiac Nexus,1,HL_W
H,NormalMonFri,H-123,Pontiac Nexus,1,HL_W
