route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
920,CovidSunday,920-1,Grand River / Farmington,0,920_E
920,CovidSunday,920-2,Grand River / Farmington,0,920_E
920,CovidSunday,920-3,Grand River / Farmington,0,920_E
920,CovidSunday,920-4,Grand River / Farmington,0,920_E
920,CovidSunday,920-5,Grand River / Farmington,0,920_E
920,CovidSunday,920-6,Grand River / Farmington,0,920_E
920,CovidSunday,920-7,Grand River / Farmington,0,920_E
920,CovidSunday,920-8,Grand River / Farmington,0,920_E
920,CovidSunday,920-9,Grand River / Farmington,0,920_E
920,CovidSunday,920-10,Brighton,1,920_W
920,CovidSunday,920-11,Brighton,1,920_W
920,CovidSunday,920-12,Brighton,1,920_W
920,CovidSunday,920-13,Brighton,1,920_W
920,CovidSunday,920-14,Brighton,1,920_W
920,CovidSunday,920-15,Brighton,1,920_W
920,CovidSunday,920-16,Brighton,1,920_W
920,CovidSunday,920-17,Brighton,1,920_W
920,CovidSunday,920-18,Brighton,1,920_W
920,NormalMonFri,920-19,Grand River / Farmington,0,920_E
920,NormalMonFri,920-20,Grand River / Farmington,0,920_E
920,NormalMonFri,920-21,Grand River / Farmington,0,920_E
920,NormalMonFri,920-22,Grand River / Farmington,0,920_E
920,NormalMonFri,920-23,Grand River / Farmington,0,920_E
920,NormalMonFri,920-24,Grand River / Farmington,0,920_E
920,NormalMonFri,920-25,Grand River / Farmington,0,920_E
920,NormalMonFri,920-26,Grand River / Farmington,0,920_E
920,NormalMonFri,920-27,Grand River / Farmington,0,920_E
920,NormalMonFri,920-28,Grand River / Farmington,0,920_E
920,NormalMonFri,920-29,Grand River / Farmington,0,920_E
920,NormalMonFri,920-30,Grand River / Farmington,0,920_E
920,NormalMonFri,920-31,Grand River / Farmington,0,920_E
920,NormalMonFri,920-32,Grand River / Farmington,0,920_E
920,NormalMonFri,920-33,Grand River / Farmington,0,920_E
920,NormalMonFri,920-34,Grand River / Farmington,0,920_E
920,NormalMonFri,920-35,Grand River / Farmington,0,920_E
920,NormalMonFri,920-36,Grand River / Farmington,0,920_E
920,NormalMonFri,920-37,Grand River / Farmington,0,920_E
920,NormalMonFri,920-38,Grand River / Farmington,0,920_E
920,NormalMonFri,920-39,Grand River / Farmington,0,920_E
920,NormalMonFri,920-40,Grand River / Farmington,0,920_E
920,NormalMonFri,920-41,Grand River / Farmington,0,920_E
920,NormalMonFri,920-42,Grand River / Farmington,0,920_E
920,NormalMonFri,920-43,Grand River / Farmington,0,920_E
920,NormalMonFri,920-44,Grand River / Farmington,0,920_E
920,NormalMonFri,920-45,Grand River / Farmington,0,920_E
920,NormalMonFri,920-46,Grand River / Farmington,0,920_E
920,NormalMonFri,920-47,Grand River / Farmington,0,920_E
920,NormalMonFri,920-48,Grand River / Farmington,0,920_E
920,NormalMonFri,920-49,Grand River / Farmington,0,920_E
920,NormalMonFri,920-50,Grand River / Farmington,0,920_E
920,NormalMonFri,920-51,Grand River / Farmington,0,920_E
920,NormalMonFri,920-52,Brighton,1,920_W
920,NormalMonFri,920-53,Brighton,1,920_W
920,NormalMonFri,920-54,Brighton,1,920_W
920,NormalMonFri,920-55,Brighton,1,920_W
920,NormalMonFri,920-56,Brighton,1,920_W
920,NormalMonFri,920-57,Brighton,1,920_W
920,NormalMonFri,920-58,Brighton,1,920_W
920,NormalMonFri,920-59,Brighton,1,920_W
920,NormalMonFri,920-60,Brighton,1,920_W
920,NormalMonFri,920-61,Brighton,1,920_W
920,NormalMonFri,920-62,Brighton,1,920_W
920,NormalMonFri,920-63,Brighton,1,920_W
920,NormalMonFri,920-64,Brighton,1,920_W
920,NormalMonFri,920-65,Brighton,1,920_W
920,NormalMonFri,920-66,Brighton,1,920_W
920,NormalMonFri,920-67,Brighton,1,920_W
920,NormalMonFri,920-68,Brighton,1,920_W
920,NormalMonFri,920-69,Brighton,1,920_W
920,NormalMonFri,920-70,Brighton,1,920_W
920,NormalMonFri,920-71,Brighton,1,920_W
920,NormalMonFri,920-72,Brighton,1,920_W
920,NormalMonFri,920-73,Brighton,1,920_W
920,NormalMonFri,920-74,Brighton,1,920_W
920,NormalMonFri,920-75,Brighton,1,920_W
920,NormalMonFri,920-76,Brighton,1,920_W
920,NormalMonFri,920-77,Brighton,1,920_W
920,NormalMonFri,920-78,Brighton,1,920_W
920,NormalMonFri,920-79,Brighton,1,920_W
920,NormalMonFri,920-80,Brighton,1,920_W
920,NormalMonFri,920-81,Brighton,1,920_W
920,NormalMonFri,920-82,Brighton,1,920_W
920,NormalMonFri,920-83,Brighton,1,920_W
920,NormalMonFri,920-84,Brighton,1,920_W
920,NormalSaturday,920-85,Grand River / Farmington,0,920_E
920,NormalSaturday,920-86,Grand River / Farmington,0,920_E
920,NormalSaturday,920-87,Grand River / Farmington,0,920_E
920,NormalSaturday,920-88,Grand River / Farmington,0,920_E
920,NormalSaturday,920-89,Grand River / Farmington,0,920_E
920,NormalSaturday,920-90,Grand River / Farmington,0,920_E
920,NormalSaturday,920-91,Grand River / Farmington,0,920_E
920,NormalSaturday,920-92,Grand River / Farmington,0,920_E
920,NormalSaturday,920-93,Grand River / Farmington,0,920_E
920,NormalSaturday,920-94,Grand River / Farmington,0,920_E
920,NormalSaturday,920-95,Grand River / Farmington,0,920_E
920,NormalSaturday,920-96,Grand River / Farmington,0,920_E
920,NormalSaturday,920-97,Grand River / Farmington,0,920_E
920,NormalSaturday,920-98,Grand River / Farmington,0,920_E
920,NormalSaturday,920-99,Grand River / Farmington,0,920_E
920,NormalSaturday,920-100,Grand River / Farmington,0,920_E
920,NormalSaturday,920-101,Grand River / Farmington,0,920_E
920,NormalSaturday,920-102,Grand River / Farmington,0,920_E
920,NormalSaturday,920-103,Grand River / Farmington,0,920_E
920,NormalSaturday,920-104,Grand River / Farmington,0,920_E
920,NormalSaturday,920-105,Grand River / Farmington,0,920_E
