route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
680,NormalMonFri,680-1,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-2,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-3,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-4,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-5,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-6,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-7,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-8,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-9,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-10,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-11,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-12,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-13,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-14,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-15,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-16,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-17,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-18,Gratiot / Crocker,0,680_E
680,NormalMonFri,680-19,Lakeside Mall,1,680_W
680,NormalMonFri,680-20,Lakeside Mall,1,680_W
680,NormalMonFri,680-21,Lakeside Mall,1,680_W
680,NormalMonFri,680-22,Lakeside Mall,1,680_W
680,NormalMonFri,680-23,Lakeside Mall,1,680_W
680,NormalMonFri,680-24,Lakeside Mall,1,680_W
680,NormalMonFri,680-25,Lakeside Mall,1,680_W
680,NormalMonFri,680-26,Lakeside Mall,1,680_W
680,NormalMonFri,680-27,Lakeside Mall,1,680_W
680,NormalMonFri,680-28,Lakeside Mall,1,680_W
680,NormalMonFri,680-29,Lakeside Mall,1,680_W
680,NormalMonFri,680-30,Lakeside Mall,1,680_W
680,NormalMonFri,680-31,Lakeside Mall,1,680_W
680,NormalMonFri,680-32,Lakeside Mall,1,680_W
680,NormalMonFri,680-33,Lakeside Mall,1,680_W
680,NormalMonFri,680-34,Lakeside Mall,1,680_W
680,NormalMonFri,680-35,Lakeside Mall,1,680_W
680,NormalMonFri,680-36,Lakeside Mall,1,680_W
