route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
008B,NormalMonFri,008-1,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-2,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-3,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-4,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-5,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-6,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-7,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-8,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-9,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-10,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-11,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-12,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-13,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-14,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-15,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-16,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-17,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-18,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-19,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-20,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-21,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-22,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-23,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-24,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-25,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-26,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-27,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-28,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-29,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-30,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-31,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-32,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-33,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-34,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-35,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-36,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-37,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-38,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-39,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-40,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-41,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-42,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-43,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-44,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-45,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-46,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-47,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-48,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-49,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-50,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-51,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-52,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-53,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-54,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-55,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-56,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-57,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-58,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-59,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-60,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-61,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-62,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-63,Grosse Pointe Nexus,1,8B_E
008N,NormalMonFri,008-64,Grosse Pointe Nexus,1,8N_E
008B,NormalMonFri,008-65,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-66,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-67,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-68,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-69,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-70,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-71,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-72,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-73,Grosse Pointe Nexus,1,8B_E
008B,NormalMonFri,008-74,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-75,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-76,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-77,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-78,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-79,Main / Center,0,8N_W
008B,NormalMonFri,008-80,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-81,Main / Center,0,8N_W
008B,NormalMonFri,008-82,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-83,Main / Center,0,8N_W
008B,NormalMonFri,008-84,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-85,Main / Center,0,8N_W
008B,NormalMonFri,008-86,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-87,Main / Center,0,8N_W
008B,NormalMonFri,008-88,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-89,Main / Center,0,8N_W
008B,NormalMonFri,008-90,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-91,Main / Center,0,8N_W
008B,NormalMonFri,008-92,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-93,Main / Center,0,8N_W
008B,NormalMonFri,008-94,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-95,Main / Center,0,8N_W
008B,NormalMonFri,008-96,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-97,Main / Center,0,8N_W
008B,NormalMonFri,008-98,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-99,Main / Center,0,8N_W
008B,NormalMonFri,008-100,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-101,Main / Center,0,8N_W
008B,NormalMonFri,008-102,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-103,Main / Center,0,8N_W
008B,NormalMonFri,008-104,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-105,Main / Center,0,8N_W
008B,NormalMonFri,008-106,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-107,Main / Center,0,8N_W
008B,NormalMonFri,008-108,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-109,Main / Center,0,8N_W
008B,NormalMonFri,008-110,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-111,Main / Center,0,8N_W
008B,NormalMonFri,008-112,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-113,Main / Center,0,8N_W
008B,NormalMonFri,008-114,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-115,Main / Center,0,8N_W
008B,NormalMonFri,008-116,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-117,Main / Center,0,8N_W
008B,NormalMonFri,008-118,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-119,Main / Center,0,8N_W
008B,NormalMonFri,008-120,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-121,Main / Center,0,8N_W
008B,NormalMonFri,008-122,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-123,Main / Center,0,8N_W
008B,NormalMonFri,008-124,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-125,Main / Center,0,8N_W
008B,NormalMonFri,008-126,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-127,Main / Center,0,8N_W
008B,NormalMonFri,008-128,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-129,Main / Center,0,8N_W
008B,NormalMonFri,008-130,Botsford Hospital,0,8B_W
008N,NormalMonFri,008-131,Main / Center,0,8N_W
008B,NormalMonFri,008-132,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-133,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-134,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-135,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-136,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-137,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-138,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-139,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-140,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-141,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-142,Botsford Hospital,0,8B_W
008B,NormalMonFri,008-143,Botsford Hospital,0,8B_W
008B,NormalSunday,008-144,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-145,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-146,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-147,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-148,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-149,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-150,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-151,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-152,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-153,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-154,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-155,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-156,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-157,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-158,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-159,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-160,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-161,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-162,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-163,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-164,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-165,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-166,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-167,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-168,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-169,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-170,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-171,Grosse Pointe Nexus,1,8B_E
008N,NormalSunday,008-172,Grosse Pointe Nexus,1,8N_E
008B,NormalSunday,008-173,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-174,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-175,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-176,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-177,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-178,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-179,Grosse Pointe Nexus,1,8B_E
008B,NormalSunday,008-180,Botsford Hospital,0,8B_W
008B,NormalSunday,008-181,Botsford Hospital,0,8B_W
008B,NormalSunday,008-182,Botsford Hospital,0,8B_W
008B,NormalSunday,008-183,Botsford Hospital,0,8B_W
008N,NormalSunday,008-184,Main / Center,0,8N_W
008B,NormalSunday,008-185,Botsford Hospital,0,8B_W
008N,NormalSunday,008-186,Main / Center,0,8N_W
008B,NormalSunday,008-187,Botsford Hospital,0,8B_W
008N,NormalSunday,008-188,Main / Center,0,8N_W
008B,NormalSunday,008-189,Botsford Hospital,0,8B_W
008N,NormalSunday,008-190,Main / Center,0,8N_W
008B,NormalSunday,008-191,Botsford Hospital,0,8B_W
008N,NormalSunday,008-192,Main / Center,0,8N_W
008B,NormalSunday,008-193,Botsford Hospital,0,8B_W
008N,NormalSunday,008-194,Main / Center,0,8N_W
008B,NormalSunday,008-195,Botsford Hospital,0,8B_W
008N,NormalSunday,008-196,Main / Center,0,8N_W
