route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
500P,CovidDreamCruise,962-1,Pontiac Nexus,0,500P_N
505T,CovidDreamCruise,962-2,Troy Park & Ride,0,505T_N
503,CovidDreamCruise,962-3,Big Beaver / Rochester,0,503_N
500G,CovidDreamCruise,962-4,Great Lakes Crossing,0,500G_N
505T,CovidDreamCruise,962-5,Troy Park & Ride,0,505T_N
503,CovidDreamCruise,962-6,Big Beaver / Rochester,0,503_N
500G,CovidDreamCruise,962-7,Great Lakes Crossing,0,500G_N
505T,CovidDreamCruise,962-8,Troy Park & Ride,0,505T_N
503,CovidDreamCruise,962-9,Big Beaver / Rochester,0,503_N
500P,CovidDreamCruise,962-10,Pontiac Nexus,0,500P_N
505T,CovidDreamCruise,962-11,Troy Park & Ride,0,505T_N
503,CovidDreamCruise,962-12,Big Beaver / Rochester,0,503_N
500G,CovidDreamCruise,962-13,Great Lakes Crossing,0,500G_N
505T,CovidDreamCruise,962-14,Troy Park & Ride,0,505T_N
962G,CovidDreamCruise,962-15,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-16,Pontiac Nexus,0,500P_N
962P,CovidDreamCruise,962-17,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-18,Pontiac Nexus,0,500P_N
962P,CovidDreamCruise,962-19,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-20,Pontiac Nexus,0,500P_N
962G,CovidDreamCruise,962-21,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-22,Pontiac Nexus,0,500P_N
962P,CovidDreamCruise,962-23,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-24,Pontiac Nexus,0,500P_N
962P,CovidDreamCruise,962-25,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-26,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-27,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-28,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-29,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-30,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-31,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-32,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-33,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-34,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-35,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-36,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-37,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-38,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-39,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-40,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-41,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-42,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-43,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-44,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-45,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-46,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-47,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-48,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-49,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-50,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-51,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-52,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-53,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-54,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-55,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-56,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-57,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-58,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-59,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-60,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-61,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-62,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-63,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-64,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-65,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-66,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-67,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-68,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-69,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-70,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-71,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-72,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-73,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-74,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-75,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-76,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-77,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-78,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-79,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-80,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-81,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-82,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-83,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-84,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-85,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-86,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-87,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-88,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-89,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-90,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-91,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-92,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-93,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-94,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-95,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-96,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-97,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-98,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-99,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-100,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-101,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-102,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-103,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-104,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-105,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-106,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-107,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-108,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-109,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-110,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-111,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-112,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-113,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-114,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-115,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-116,Pontiac Nexus,0,500C_N
962G,CovidDreamCruise,962-117,Pontiac Nexus,0,962G_N
500P,CovidDreamCruise,962-118,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-119,Pontiac Nexus,0,962P_N
500P,CovidDreamCruise,962-120,Pontiac Nexus,0,500C_N
962P,CovidDreamCruise,962-121,Pontiac Nexus,0,962P_N
