route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
500P,MonFriToMonSatNoDC,500-1,Pontiac Nexus,0,500P_N
505T,MonFriToMonSatNoDC,500-2,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-3,Big Beaver / Rochester,0,503_N
500G,MonFriToMonSatNoDC,500-4,Great Lakes Crossing,0,500G_N
505T,MonFriToMonSatNoDC,500-5,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-6,Big Beaver / Rochester,0,503_N
500G,MonFriToMonSatNoDC,500-7,Great Lakes Crossing,0,500G_N
505T,MonFriToMonSatNoDC,500-8,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-9,Big Beaver / Rochester,0,503_N
500P,MonFriToMonSatNoDC,500-10,Pontiac Nexus,0,500P_N
505T,MonFriToMonSatNoDC,500-11,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-12,Big Beaver / Rochester,0,503_N
500G,MonFriToMonSatNoDC,500-13,Great Lakes Crossing,0,500G_N
505T,MonFriToMonSatNoDC,500-14,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-15,Big Beaver / Rochester,0,503_N
500P,MonFriToMonSatNoDC,500-16,Pontiac Nexus,0,500P_N
505T,MonFriToMonSatNoDC,500-17,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-18,Big Beaver / Rochester,0,503_N
500G,MonFriToMonSatNoDC,500-19,Great Lakes Crossing,0,500G_N
505T,MonFriToMonSatNoDC,500-20,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-21,Big Beaver / Rochester,0,503_N
500P,MonFriToMonSatNoDC,500-22,Pontiac Nexus,0,500P_N
505T,MonFriToMonSatNoDC,500-23,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-24,Big Beaver / Rochester,0,503_N
500G,MonFriToMonSatNoDC,500-25,Great Lakes Crossing,0,500G_N
505T,MonFriToMonSatNoDC,500-26,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-27,Big Beaver / Rochester,0,503_N
500P,MonFriToMonSatNoDC,500-28,Pontiac Nexus,0,500P_N
505T,MonFriToMonSatNoDC,500-29,Troy Park & Ride,0,505T_N
503,MonFriToMonSatNoDC,500-30,Big Beaver / Rochester,0,503_N
