route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
750,NormalMonFri,750-1,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-2,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-3,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-4,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-5,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-6,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-7,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-8,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-9,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-10,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-11,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-12,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-13,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-14,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-15,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-16,Grosse Pointe Nexus,0,750_E
750,NormalMonFri,750-17,Conner / Gratiot,1,750_W
750,NormalMonFri,750-18,Conner / Gratiot,1,750_W
750,NormalMonFri,750-19,Conner / Gratiot,1,750_W
750,NormalMonFri,750-20,Conner / Gratiot,1,750_W
750,NormalMonFri,750-21,Conner / Gratiot,1,750_W
750,NormalMonFri,750-22,Conner / Gratiot,1,750_W
750,NormalMonFri,750-23,Conner / Gratiot,1,750_W
750,NormalMonFri,750-24,Conner / Gratiot,1,750_W
750,NormalMonFri,750-25,Conner / Gratiot,1,750_W
750,NormalMonFri,750-26,Conner / Gratiot,1,750_W
750,NormalMonFri,750-27,Conner / Gratiot,1,750_W
750,NormalMonFri,750-28,Conner / Gratiot,1,750_W
750,NormalMonFri,750-29,Conner / Gratiot,1,750_W
750,NormalMonFri,750-30,Conner / Gratiot,1,750_W
750,NormalMonFri,750-31,Conner / Gratiot,1,750_W
750,NormalMonFri,750-32,Conner / Gratiot,1,750_W
