shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
6054,42.6724171,-83.0104261,1,0.0
6054,42.6724153,-83.010554,2,10.458388665100292
6054,42.6724119,-83.0107985,3,30.451078666727355
6054,42.6724087,-83.0110279,4,49.20906831159454
6054,42.6724055,-83.011255,5,67.77905641370798
6054,42.6724022,-83.0114886,6,86.88056906044868
6054,42.6723987,-83.0117374,7,107.22495807395643
6054,42.6723943,-83.0119699,8,126.23931310690023
6054,42.6720965,-83.0122367,9,165.89160144435115
6054,42.6719914,-83.0123299,10,179.8427623140608
6054,42.6718814,-83.0121019,11,202.13780521542589
6054,42.6718213,-83.0119767,12,214.36205097057862
6054,42.6716576,-83.0116177,13,248.89870305977513
6054,42.6715264,-83.011351,14,275.13346456106603
6054,42.6714416,-83.0112308,15,288.7527260966854
6054,42.6713507,-83.0111297,16,301.809665127339
6054,42.6711258,-83.010942,17,331.15038847220444
6054,42.6710006,-83.0108521,18,346.89309180913307
6054,42.6709055,-83.0108124,19,357.9546409262798
6054,42.6708103,-83.0107864,20,368.75171407917566
6054,42.6705828,-83.0107544,21,394.183487343986
6054,42.6697831,-83.0107384,22,483.11569150915557
6054,42.6697803,-83.0109841,23,503.2061759318146
6054,42.6697672,-83.0121147,24,595.653862820835
6054,42.6697557,-83.0128052,25,652.1226293742101
6054,42.6697252,-83.0143797,26,780.8961936261843
6054,42.6697158,-83.0152416,27,851.371694824612
6054,42.669705,-83.0158362,28,900.0002056009022
6054,42.6696921,-83.0168876,29,985.973210230368
6054,42.6696894,-83.0174869,30,1034.972091092645
6054,42.6696813,-83.0185694,31,1123.4804241284749
6054,42.6696755,-83.0196179,32,1209.2068154024987
6054,42.6696618,-83.02079,33,1305.04827483265
6054,42.6696612,-83.0208453,34,1309.5700227228222
6054,42.6696611,-83.0209793,35,1320.5256931594201
6054,42.6696607,-83.0210423,36,1325.676682842064
6054,42.6696537,-83.0221734,37,1418.1572214205307
6054,42.6696516,-83.0225484,38,1448.8176245155828
6054,42.6696468,-83.0234179,39,1519.9088249162219
6054,42.6696427,-83.0241002,40,1575.69465843245
6054,42.6696416,-83.0242855,41,1590.8450425349354
6054,42.6696413,-83.0243629,42,1597.1732552628466
6054,42.6696363,-83.0257104,43,1707.3445358756765
6054,42.6696251,-83.0269648,44,1809.9102511699753
6054,42.669624,-83.0270918,45,1820.2943316282856
6054,42.6696237,-83.0272919,46,1836.6542898241028
6054,42.6696227,-83.0279396,47,1889.609544029678
6054,42.6696116,-83.0301238,48,2068.1912719342686
6054,42.6696074,-83.0316362,49,2191.84410314919
6054,42.6696132,-83.032708,50,2279.475514698181
6054,42.6696105,-83.0330341,51,2306.13873578671
6054,42.6696076,-83.0334879,52,2343.2422628342265
6054,42.6696054,-83.0338362,53,2371.7198911943724
6054,42.6695999,-83.0343622,54,2414.7293522614063
6054,42.6695929,-83.0350408,55,2470.216318456411
6054,42.6695626,-83.0379564,56,2708.616091128476
6054,42.6695602,-83.0381829,57,2727.136387510252
6054,42.66942,-83.0444154,58,3236.9372575115917
6054,42.6694165,-83.0445732,59,3249.8446982063792
6054,42.6694116,-83.0447909,60,3267.6519738293437
6054,42.6693547,-83.0473227,61,3474.7462286436
6054,42.669351,-83.0474889,62,3488.34081770586
