shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
0611,42.5429075,-83.1908826,1,0.0
0611,42.5429037,-83.1910047,2,10.01198987257089
0611,42.5429181,-83.1911178,3,19.41506566396173
0611,42.5429764,-83.1911916,4,28.27960098104061
0611,42.543063,-83.1912156,5,38.10776697254488
0611,42.5439783,-83.1912485,6,139.92016654191835
0611,42.5442862,-83.1912596,7,174.16915878241423
0611,42.5450871,-83.1912883,8,263.25620721614325
0611,42.5457386,-83.1911867,9,336.17627797702676
0611,42.5463464,-83.1911685,10,403.77699833142134
0611,42.5465011,-83.1911764,11,420.9910232322047
0611,42.5473436,-83.1912195,12,514.7392601455498
0611,42.5473426,-83.1913967,13,529.255803427309
0611,42.5473338,-83.1916459,14,549.6935571611615
0611,42.5473292,-83.1918412,15,565.7005930470951
0611,42.54732,-83.1924605,16,616.4436045088511
0611,42.547311,-83.192776,17,642.3085537556985
0611,42.5473031,-83.1929886,18,659.746767431354
0611,42.547283,-83.193527,19,703.9087997465493
0611,42.5472291,-83.1949441,20,820.1515522235397
0611,42.547218,-83.195237,21,844.1775142755222
0611,42.5472172,-83.1952841,22,848.0369510054253
0611,42.547214,-83.195478,23,863.9251397324146
0611,42.5471879,-83.1962644,24,928.4120399327389
0611,42.5471785,-83.1966195,25,957.5204651163452
0611,42.547135,-83.19827,26,1092.8153279027558
0611,42.5471102,-83.1991679,27,1166.4226898869672
0611,42.547107,-83.199283,28,1175.8583596004678
0611,42.5471019,-83.1994733,29,1191.4579919317214
0611,42.5470237,-83.2023818,30,1429.8802497050133
0611,42.547019,-83.202555,31,1444.0783843432494
0611,42.547014,-83.2027457,32,1459.7103855096268
0611,42.546998,-83.20336,33,1510.065183163873
0611,42.5469478,-83.2049131,34,1637.4173465104438
0611,42.54693,-83.205463,35,1682.5085761564644
0611,42.5469283,-83.2055462,36,1689.3269361500847
0611,42.546923,-83.205808,37,1710.7816737115259
0611,42.5469199,-83.2059537,38,1722.7223871812923
0611,42.5469188,-83.2060072,39,1727.1068112146331
0611,42.5469096,-83.2064337,40,1762.0606478813697
0611,42.546898,-83.206973,41,1806.258915727322
0611,42.5468479,-83.2087809,42,1954.4668479787722
0611,42.546843,-83.208959,43,1969.066979288081
0611,42.5468378,-83.2092098,44,1989.6206645976788
0611,42.5468372,-83.2092376,45,1991.8990193641441
0611,42.546832,-83.209484,46,2012.0924034968748
0611,42.5467952,-83.2107603,47,2116.7270621188413
0611,42.546784,-83.211149,48,2148.5937593590943
0611,42.546774,-83.211471,49,2174.995470161069
0611,42.546767,-83.211833,50,2204.6607776197575
0611,42.5467657,-83.2119511,51,2214.3366278091585
0611,42.5467649,-83.212017,52,2219.735898985359
0611,42.5467559,-83.2122483,53,2238.710441962667
0611,42.546751,-83.2124202,54,2252.803056232224
0611,42.546749,-83.212491,55,2258.6072667763283
0611,42.546722,-83.213448,56,2337.062359432263
0611,42.5467198,-83.2135299,57,2343.776083304977
0611,42.546711,-83.213853,58,2370.262588362741
0611,42.5467011,-83.2140736,59,2388.3676895022
0611,42.546692,-83.214275,60,2404.8974274112115
0611,42.546692,-83.2144915,61,2422.63316216252
0611,42.5466906,-83.2146228,62,2433.3904179527167
0611,42.54669,-83.214676,63,2437.749086164259
0611,42.546684,-83.214971,64,2461.9247703035276
0611,42.5466811,-83.2150855,65,2471.3101819691424
0611,42.5466782,-83.2151884,66,2479.745943189745
0611,42.5466576,-83.2160164,67,2547.6146047367806
