shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
7302,42.4902842,-82.9409365,1,0.0
7302,42.4906726,-82.9406846,2,47.87287599945621
7302,42.4906295,-82.9405637,3,58.88362221371872
7302,42.4906049,-82.9405006,4,64.7360306410166
7302,42.4905685,-82.9404482,5,70.63873638107256
7302,42.4902779,-82.9401698,6,110.20165319896768
7302,42.489729,-82.939663,7,184.03975518903096
7302,42.489642,-82.939635,8,193.9824133477101
7302,42.489534,-82.939632,9,205.9939844628992
7302,42.4891509,-82.939745,10,249.58876652921276
7302,42.488537,-82.939926,11,319.4460638446509
7302,42.4883416,-82.9400318,12,342.8414407207347
7302,42.488234,-82.94009,13,355.7226319568715
7302,42.4881991,-82.9398143,14,378.65985795419016
7302,42.4881991,-82.9392564,15,424.4059676032392
7302,42.487534,-82.9392144,16,498.4418555861535
7302,42.4873402,-82.9392021,17,520.015021397315
7302,42.4873609,-82.9384992,18,577.6974156036374
7302,42.4873631,-82.9383824,19,587.2779135723036
7302,42.4873755,-82.9377167,20,641.8814320312806
7302,42.4873797,-82.9374921,21,660.3041138470153
7302,42.4873817,-82.9373532,22,671.6958129753463
7302,42.4874057,-82.9364755,23,743.7149413980617
7302,42.4874134,-82.9357427,24,803.8091792778138
7302,42.487415,-82.93559,25,816.3315376373502
7302,42.4874183,-82.9354424,26,828.4400031469578
7302,42.48743,-82.934923,27,871.0496228288399
7302,42.487476,-82.933143,28,1017.09556876853
7302,42.4874884,-82.9327439,29,1049.8499685590768
7302,42.487514,-82.931922,30,1117.3041205679635
7302,42.487542,-82.930831,31,1206.8179370868343
7302,42.4875809,-82.9301488,32,1262.9238253486142
7302,42.4875911,-82.9299708,33,1277.5634302451315
7302,42.4875934,-82.9298435,34,1288.0048783748523
7302,42.4876008,-82.9296065,35,1307.4557597187804
7302,42.4876251,-82.928834,36,1370.8566169825529
7302,42.4876271,-82.9287694,37,1376.1583360947207
7302,42.4876532,-82.9278131,38,1454.6264272302642
7302,42.4876605,-82.9275448,39,1476.6413748183804
7302,42.4874831,-82.92754,40,1496.371281028236
7302,42.4859126,-82.9274971,41,1671.0383402993093
7302,42.4858,-82.927494,42,1683.561469239943
7302,42.4857075,-82.9274901,43,1693.8519704211883
7302,42.48457,-82.927442,44,1820.3976826619355
7302,42.4841403,-82.927432,45,1868.1851788167216
7302,42.483928,-82.927427,46,1891.7954221184377
7302,42.4835471,-82.9274104,47,1934.17143901726
7302,42.4833197,-82.9274005,48,1959.4701944496098
7302,42.4828008,-82.927378,49,2017.1987351183514
7302,42.482204,-82.927352,50,2083.594109848875
7302,42.4805402,-82.9272573,51,2268.7631520560494
7302,42.4802562,-82.9272411,52,2300.3704436460516
7302,42.4801159,-82.9273045,53,2316.814672801895
7302,42.4799904,-82.9272962,54,2330.7862261624396
7302,42.4795259,-82.9272656,55,2382.4971950603936
7302,42.4791948,-82.9272444,56,2419.354862670573
