shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
9302,43.0154263,-83.6875889,1,0.0
9302,43.0151329,-83.6882173,2,60.618547686900946
9302,43.015604,-83.6886164,3,122.23783889694334
9302,43.0153116,-83.6892451,4,182.81706815716134
9302,43.0149967,-83.6899242,5,248.19682635666948
9302,43.0140792,-83.6891445,6,368.30907006891215
9302,43.0131432,-83.6883794,7,489.5606615721986
9302,43.0125603,-83.6878643,8,566.7295575476123
9302,43.0119288,-83.6873301,9,649.2965206741726
9302,43.0115933,-83.6869903,10,695.7190120362939
9302,43.0108549,-83.6861702,11,801.4912230475416
9302,43.0099303,-83.685119,12,935.19067905962
9302,43.0092583,-83.6844057,13,1029.78112494412
9302,43.009034,-83.6841624,14,1061.615345356379
9302,43.0084506,-83.6835259,15,1144.6021027789502
9302,43.0083641,-83.6834294,16,1157.0150662836588
9302,43.0082101,-83.6832505,17,1179.483671380304
9302,43.0080797,-83.6831,18,1198.457342916503
9302,43.0080401,-83.6830562,19,1204.1206726684502
9302,43.0077503,-83.682736,20,1245.5487990672927
9302,43.0073553,-83.6823286,21,1300.5627023779884
9302,43.0069948,-83.6819496,22,1351.1255616874757
9302,43.0062168,-83.6811224,23,1460.707639935632
9302,43.0056004,-83.6804335,24,1549.2277671105762
9302,43.0049362,-83.679705,25,1643.905489907216
9302,43.0043312,-83.6790299,26,1730.734726842126
9302,43.0041132,-83.678801,27,1761.2971952236435
9302,43.0035976,-83.6782784,28,1832.6619942379323
9302,43.0031384,-83.6778291,29,1895.4481417887598
9302,43.0029166,-83.6776634,30,1923.552023599562
9302,43.0026372,-83.6775173,31,1956.8140704252912
9302,43.0024084,-83.6774443,32,1982.9388616247857
9302,43.0020362,-83.6774361,33,2024.3309848969834
9302,43.001778,-83.6774661,34,2053.1449785098825
9302,43.0012412,-83.6775396,35,2113.132930097069
9302,43.000581,-83.6776633,36,2187.2298400801365
