shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
9417,42.6233081,-82.987175,1,0.0
9417,42.6232992,-82.9871268,2,4.065980845192935
9417,42.6232843,-82.9870285,3,12.277728365239
9417,42.6232816,-82.9869702,4,17.057253803191145
9417,42.623287,-82.9869118,5,21.873102041479438
9417,42.6233276,-82.9867136,6,38.70642155050612
9417,42.623356,-82.9865753,7,50.45446334086253
9417,42.6233717,-82.986546,8,53.42006442919189
9417,42.6233921,-82.9865253,9,56.250970875566296
9417,42.6234468,-82.9864985,10,62.71652113281097
9417,42.6235244,-82.9864822,11,71.44770414256494
9417,42.6236797,-82.9864645,12,88.77689535252287
9417,42.6237917,-82.9864738,13,101.25395115089796
9417,42.6239037,-82.986502,14,113.91971329134702
9417,42.6251007,-82.9869593,15,252.1789242784096
9417,42.625458,-82.9869813,16,291.94962482243693
9417,42.6254681,-82.986622,17,321.3678476508485
9417,42.6254726,-82.9864601,18,334.6234343506873
9417,42.6254819,-82.9861291,19,361.7245273249456
9417,42.6255759,-82.9860714,20,373.19349604530817
9417,42.6257114,-82.9860644,21,388.2712895735511
9417,42.6263512,-82.9860824,22,459.4290447435811
9417,42.6265663,-82.9860931,23,483.36308887001513
9417,42.6267714,-82.9860977,24,506.1722734113596
9417,42.6268699,-82.9861963,25,519.7751224953214
9417,42.6268896,-82.9852789,26,594.8641095768087
9417,42.6268995,-82.9846204,27,648.7504819727986
9417,42.6269006,-82.9842689,28,677.5086850631656
9417,42.6270644,-82.98416,29,697.7848157527987
9417,42.6271717,-82.9841171,30,710.221573231484
9417,42.6272854,-82.9841171,31,722.8644363909697
9417,42.6274054,-82.9841171,32,736.2078275886016
9417,42.6274591,-82.9841426,33,742.5329626344951
9417,42.6274982,-82.9841856,34,748.1257319412973
9417,42.6275254,-82.9842292,35,752.8024595506612
9417,42.6275615,-82.9843122,36,760.6907487364482
9417,42.6275621,-82.9849289,37,811.1455151776292
9417,42.6275502,-82.985531,38,860.4235257414954
9417,42.6275394,-82.9861054,39,907.432868473791
9417,42.6275315,-82.9865758,40,945.9282361538973
9417,42.6275304,-82.9866294,41,950.3151766924544
9417,42.6275236,-82.98697,42,978.1913130682855
9417,42.6275145,-82.9872739,43,1003.0752006413437
9417,42.6275036,-82.9879728,44,1060.2679300468717
9417,42.6275012,-82.9881278,45,1072.9519270430153
9417,42.6274999,-82.9882106,46,1079.7276788608463
9417,42.6274782,-82.9888476,47,1131.8991161356505
9417,42.6274676,-82.9892228,48,1162.6184105375212
9417,42.6274707,-82.9893662,49,1174.3556250488753
9417,42.6274473,-82.9905821,50,1273.8675110528534
9417,42.6274392,-82.991627,51,1359.3599153456898
9417,42.6274315,-82.9920849,52,1396.8324260786392
9417,42.627424,-82.9927962,53,1455.0328577903479
9417,42.627414,-82.992974,54,1469.6218657449533
9417,42.6276077,-82.9929768,55,1491.1615412273893
9417,42.6278176,-82.9929887,56,1514.5216533072187
9417,42.6281424,-82.9930072,57,1550.6694663979445
9417,42.6288545,-82.9930383,58,1629.8922427955272
9417,42.629021,-82.993049,59,1648.4268819785698
9417,42.6293037,-82.9930639,60,1679.8853143824144
9417,42.6294183,-82.99307,61,1692.6380213948223
9417,42.6298042,-82.9930783,62,1735.553515963448
9417,42.629899,-82.9930786,63,1746.0948235814033
9417,42.6308212,-82.9931038,64,1848.6595070350322
9417,42.6308895,-82.9931102,65,1856.2721473375195
9417,42.6320362,-82.9931621,66,1983.8500422935438
9417,42.6323573,-82.9931767,67,2019.574705170103
9417,42.6324845,-82.9931829,68,2033.727791215928
9417,42.6327628,-82.9931882,69,2064.67637659937
9417,42.632941,-82.9931962,70,2084.502117429552
9417,42.6331331,-82.9932002,71,2105.865169129015
9417,42.6338829,-82.9932084,72,2189.2418236931944
9417,42.634161,-82.9932203,73,2220.18045198944
9417,42.6344038,-82.9932339,74,2247.201493701968
9417,42.6348436,-82.9932395,75,2296.107168064046
