shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4706,42.4924586,-83.372892,1,0.0
4706,42.4924519,-83.3730205,2,10.562201022568878
4706,42.4924398,-83.3730733,3,15.095606443957305
4706,42.4924174,-83.3731106,4,19.039842074408867
4706,42.4923903,-83.3731302,5,22.45495962476842
4706,42.4923598,-83.373146,6,26.085404801251396
4706,42.4920249,-83.3732785,7,64.87691195623044
4706,42.4918408,-83.3733652,8,86.54705426173541
4706,42.4917456,-83.3733827,9,97.22961424606768
4706,42.4917252,-83.3731455,10,116.81003466270549
4706,42.491692,-83.372773,11,147.5744919974629
4706,42.4916819,-83.3724697,12,172.4681326634699
4706,42.491681,-83.372443,13,174.6596160777045
4706,42.491685,-83.372183,14,195.98228034744548
4706,42.4916988,-83.3718406,15,224.0983802970349
4706,42.491711,-83.371537,16,249.0282022446504
4706,42.4917258,-83.3708189,17,307.9299079527783
4706,42.491727,-83.37076,18,312.76110017321594
4706,42.491752,-83.370392,19,343.0620624041567
4706,42.4917702,-83.3699908,20,376.01956603828796
4706,42.4917724,-83.3696161,21,406.7430500549424
4706,42.4917758,-83.3694965,22,416.5566122397267
4706,42.491798,-83.368822,23,471.91546122360353
4706,42.491826,-83.368467,24,501.188746333081
4706,42.491863,-83.368226,25,521.3726263314039
4706,42.49194,-83.367905,26,549.049737410974
4706,42.492037,-83.367672,27,570.9883755913937
4706,42.4921179,-83.367525,28,586.0280642068687
4706,42.492247,-83.3674055,29,603.408360844887
4706,42.4923916,-83.3673117,30,621.231826210686
4706,42.4924478,-83.3672779,31,628.0679142033114
4706,42.49259,-83.3672254,32,644.4552832647948
4706,42.4926838,-83.3672422,33,654.9759309162082
4706,42.4927791,-83.3672657,34,665.7465533807016
4706,42.4928366,-83.3672842,35,672.3177241629246
4706,42.4929728,-83.3673486,36,688.3565525209024
4706,42.4930115,-83.3673774,37,693.2650954623043
4706,42.4930613,-83.3674282,38,700.1941823540058
4706,42.4931329,-83.3675298,39,711.7171716039832
4706,42.4931687,-83.3675889,40,717.9882797504464
4706,42.4932021,-83.3676485,41,724.1260548202416
4706,42.493253,-83.3677624,42,735.0459896477714
4706,42.4932926,-83.3678639,43,744.461147234356
4706,42.493334,-83.367991,44,755.8536184959078
4706,42.4933527,-83.3680729,45,762.8831913984424
4706,42.4933656,-83.368163,46,770.4084824654458
4706,42.4933942,-83.3683859,47,788.9587240621452
4706,42.4934006,-83.368455,48,794.6687640218163
4706,42.4933956,-83.3685164,49,799.733567292463
4706,42.4933867,-83.3685612,50,803.5377067069829
4706,42.4933744,-83.368606,51,807.4572348479443
4706,42.4933598,-83.3686416,52,810.7971850865891
4706,42.4933407,-83.3686725,53,814.1031244780406
4706,42.4931765,-83.3688443,54,837.1633895939947
4706,42.4930816,-83.3689458,55,850.6024895122836
4706,42.4930441,-83.3689652,56,855.0653784271041
4706,42.4930031,-83.36896,57,859.6442629488557
4706,42.4929748,-83.3689398,58,863.2003129582642
