shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4158,42.3133111,-83.0818621,1,0.0
4158,42.314158,-83.082498,2,107.7130936726905
4158,42.314569,-83.082792,3,159.41390394143394
4158,42.314641,-83.082851,4,168.77504556915198
4158,42.314731,-83.082941,5,181.22146462531816
4158,42.3151018,-83.0833643,6,235.1789608506347
4158,42.315196,-83.083471,7,248.8422767781883
4158,42.3154729,-83.0836871,8,284.3913076397497
4158,42.315979,-83.0840406,9,347.7298920606791
4158,42.315989,-83.0840483,10,349.00944747150504
4158,42.316043,-83.08409,11,355.923933078917
4158,42.3161463,-83.0841655,12,368.98052891076156
4158,42.3164613,-83.0843816,13,408.2559192309004
4158,42.3166171,-83.0844885,14,427.6822417292548
4158,42.3168641,-83.0846548,15,458.3627970939552
4158,42.317007,-83.0847538,16,476.2161471630535
4158,42.3170772,-83.0848034,17,485.0231449250739
4158,42.3171148,-83.08483,18,489.74156304729996
4158,42.3172814,-83.0849454,19,510.5551588115652
4158,42.3174223,-83.0851224,20,531.9387335309791
4158,42.3175036,-83.0852377,21,545.038158137495
4158,42.3180093,-83.0855731,22,607.6674241984953
4158,42.318164,-83.0856857,23,627.2023423619546
4158,42.3182294,-83.0857144,24,634.8477537755268
4158,42.3184813,-83.0858251,25,664.2994196225584
4158,42.3187272,-83.0859941,26,694.970276294909
4158,42.3191556,-83.0863294,27,750.0081388688959
4158,42.3193923,-83.086512,28,780.3087091622426
4158,42.3194516,-83.0865577,29,787.89795825234
4158,42.3195065,-83.0865975,30,794.824277208354
4158,42.320716,-83.0874732,31,947.3734644633391
4158,42.3208497,-83.0875702,32,964.2441662414301
4158,42.3216194,-83.0881284,33,1061.3586740028413
4158,42.3220385,-83.0884324,34,1114.2395853802132
4158,42.3224732,-83.0887477,35,1169.0881705640472
4158,42.3228625,-83.0890127,36,1217.5497347769901
4158,42.3229306,-83.0890591,37,1226.0286954650066
4158,42.3229897,-83.0891421,38,1235.5022928320084
4158,42.3230891,-83.0892815,39,1251.4242002525157
4158,42.3232783,-83.0895471,40,1281.7458273033908
4158,42.3233649,-83.0896519,41,1294.667149934355
4158,42.323942,-83.090075,42,1367.6588887676978
4158,42.325806,-83.091404,43,1601.9601371634403
4158,42.3258478,-83.0914338,44,1607.214197387874
