shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8028,42.2239166,-83.3484154,1,0.0
8028,42.223254,-83.3489102,2,84.1928042076061
8028,42.22296,-83.3490443,3,118.69865115624958
8028,42.2226998,-83.3490822,4,147.7993980353867
8028,42.2226591,-83.349097,5,152.48624900708467
8028,42.2226045,-83.3491104,6,158.65694671883548
8028,42.2225518,-83.3491077,7,164.52113546941212
8028,42.2225071,-83.3490943,8,169.61255278495693
8028,42.2224575,-83.3490661,9,175.59673103763092
8028,42.222243,-83.3488969,10,203.21928048589828
8028,42.2221133,-83.3487946,11,219.92123223547355
8028,42.22183,-83.348571,12,256.40904935990204
8028,42.22175,-83.348476,13,268.2550550536894
8028,42.221704,-83.348392,14,276.85784187239426
8028,42.221669,-83.348301,15,285.30164699436335
8028,42.22165,-83.348213,16,292.84974944521076
8028,42.22164,-83.348132,17,299.6117851550052
8028,42.221639,-83.348042,18,307.0237140303961
8028,42.22165,-83.3479061,19,318.28111231331883
8028,42.2216928,-83.3477157,20,334.6660794096696
8028,42.2218312,-83.3472865,21,373.21388940878126
8028,42.221943,-83.3469696,22,402.1189619334632
8028,42.2220851,-83.3467054,23,429.0070497009484
8028,42.2223522,-83.3464174,24,467.01381974793566
8028,42.2228954,-83.3459923,25,536.8250491306846
8028,42.22332,-83.3456799,26,590.5915167830128
8028,42.2240994,-83.3451453,27,687.7958353457099
8028,42.2246604,-83.3447455,28,758.3299033986602
8028,42.2253778,-83.3442246,29,848.9010317520566
8028,42.2254964,-83.3441376,30,863.9088120961768
8028,42.2257318,-83.3440088,31,892.1509929431659
8028,42.2259959,-83.3439123,32,922.573548820054
8028,42.2262452,-83.3438653,33,950.5632728329343
8028,42.2265958,-83.3438613,34,989.5496053453626
8028,42.2268599,-83.3438881,35,1018.9989766709501
8028,42.2271916,-83.3439391,36,1056.1206123841116
8028,42.2275112,-83.3439888,37,1091.8933442129974
8028,42.2278141,-83.3439813,38,1125.5799481742092
8028,42.2280846,-83.3439236,39,1156.0310639662985
8028,42.2283066,-83.3438552,40,1181.3506303241984
8028,42.228573,-83.3437351,41,1212.5799006798643
8028,42.2287748,-83.3436074,42,1237.360262972523
8028,42.2289843,-83.3434507,43,1263.989868243994
8028,42.229106,-83.3432941,44,1282.681479734268
8028,42.2297186,-83.3427634,45,1363.6095304049516
8028,42.2298736,-83.3425767,46,1386.7038685896798
8028,42.2301691,-83.3422331,47,1430.062694063933
8028,42.2305474,-83.3418438,48,1482.9478681022756
8028,42.2310547,-83.3414699,49,1547.2104744488001
8028,42.2315835,-83.34108,50,1614.2025444294595
8028,42.2324108,-83.3405141,51,1717.320106064134
8028,42.232865,-83.3402693,52,1771.697848641842
8028,42.2331634,-83.3401546,53,1806.196057132254
8028,42.2336393,-83.3399976,54,1860.6695050599178
8028,42.23382,-83.3399346,55,1881.421087581474
8028,42.2340315,-83.3398662,56,1905.6036314182243
8028,42.2342053,-83.339826,57,1925.210658768552
8028,42.234376,-83.3398139,58,1944.217756112571
8028,42.2345558,-83.3398085,59,1964.2155462614817
8028,42.2347196,-83.3398219,60,1982.4626550519536
8028,42.2348695,-83.3398407,61,1999.2024820627566
8028,42.2351595,-83.3399145,62,2032.0164133233254
8028,42.23536,-83.33998,63,2054.953874301306
8028,42.2357141,-83.3401462,64,2096.6376944602703
8028,42.2359551,-83.3402442,65,2124.6238504337252
8028,42.2378574,-83.3411161,66,2347.997118184588
8028,42.2382524,-83.3412856,67,2394.082408316535
8028,42.2390553,-83.3416446,68,2488.125359737881
8028,42.239014,-83.341804,69,2502.027995162171
8028,42.2383041,-83.3446777,70,2751.4225068690403
8028,42.2381367,-83.3462975,71,2886.063606159776
8028,42.2375446,-83.3487823,72,3100.957377117918
8028,42.2372189,-83.3500834,73,3214.0273076517383
8028,42.2363416,-83.3535862,74,3518.451154969095
8028,42.2358519,-83.3555412,75,3688.361375400481
8028,42.2349233,-83.359316,76,4015.8362159168655
8028,42.2343373,-83.3616445,77,4218.309734212673
8028,42.232926,-83.367356,78,4714.031672758305
8028,42.232398,-83.369462,79,4897.091322705788
8028,42.2317423,-83.3721542,80,5130.4288544300325
8028,42.2303151,-83.3779073,81,5629.978136000088
8028,42.2301596,-83.3785322,82,5684.256548108641
8028,42.229523,-83.381049,83,5903.233663055343
8028,42.229188,-83.382418,84,6021.946568713405
8028,42.2286737,-83.3845637,85,6207.640171576484
8028,42.2284727,-83.3853798,86,6278.454499371685
8028,42.2283521,-83.3858649,87,6320.587095586763
8028,42.2278795,-83.3877478,88,6484.283868653156
8028,42.226979,-83.3912825,89,6792.067020829351
8028,42.2260577,-83.3950361,90,7117.670899338132
8028,42.2257803,-83.3961628,91,7215.436733107309
8028,42.2254374,-83.39754,92,7335.074328598812
8028,42.2252199,-83.3984179,93,7411.299674788082
8028,42.225056,-83.3990797,94,7468.759724090055
8028,42.2250052,-83.3992938,95,7487.271811436657
8028,42.2249323,-83.3996399,96,7516.900524392945
8028,42.2241718,-83.40277,97,7788.156445331177
8028,42.2238918,-83.4038804,98,7884.745011245947
8028,42.2235871,-83.4051297,99,7993.051667118957
8028,42.2234553,-83.4057249,100,8044.206533012734
8028,42.2233778,-83.4061113,101,8077.170306797369
8028,42.2228845,-83.40801,102,8242.859082955265
8028,42.2226303,-83.4095979,103,8376.633472458925
8028,42.2223681,-83.4113467,104,8523.55909780022
8028,42.2221774,-83.4125912,105,8628.207917729766
8028,42.2237267,-83.4129989,106,8803.722829110426
8028,42.2239412,-83.413074,107,8828.3627578176
8028,42.2241796,-83.413235,108,8858.001775336921
8028,42.2244259,-83.413353,109,8887.061582651966
8028,42.2246166,-83.413471,110,8910.386539097635
8028,42.2249105,-83.4136534,111,8946.35273682015
8028,42.2252045,-83.4138572,112,8983.099533862258
8028,42.2254905,-83.4140933,113,9020.372705710382
8028,42.2268139,-83.4151068,114,9189.543636715913
8028,42.226948,-83.415267,115,9209.451886472989
8028,42.2272156,-83.4156258,116,9251.382725772753
8028,42.2274421,-83.4159605,117,9288.716235230071
8028,42.2277084,-83.4163884,118,9334.739495260226
8028,42.2279795,-83.4168779,119,9385.069833845755
8028,42.2282216,-83.4173636,120,9433.277627756508
8028,42.2284519,-83.4179149,121,9485.39515339618
8028,42.228807,-83.418827,122,9570.241791984912
8028,42.22899,-83.419525,123,9631.20844187338
8028,42.229199,-83.420505,124,9715.177541292596
8028,42.229311,-83.421287,125,9780.757324111422
8028,42.229503,-83.422568,126,9888.36799875294
8028,42.229648,-83.423545,127,9970.409358025214
8028,42.2300171,-83.4260407,128,10179.951020257071
8028,42.230117,-83.426721,129,10237.05407160067
8028,42.23025,-83.427625,130,10312.93934852107
