shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
9432,42.896337,-82.7689971,1,0.0
9432,42.896232,-82.7689858,2,11.711697247439867
9432,42.8957535,-82.7689432,3,65.03151525367764
9432,42.8956405,-82.7689368,4,77.60735322708084
9432,42.8946822,-82.7688782,5,184.27232375894832
9432,42.8937669,-82.7688162,6,286.17428362847966
9432,42.892016,-82.7687142,7,481.04272103821773
9432,42.8906888,-82.7686392,8,628.7470556237021
9432,42.890507,-82.7686289,9,648.9797012184068
9432,42.8904257,-82.7686237,10,658.0297692483006
9432,42.8894329,-82.7685602,11,768.5452387885528
9432,42.8888899,-82.7685345,12,828.9603758541143
9432,42.8873375,-82.7684428,13,1001.7409721506606
9432,42.882861,-82.768198,14,1499.904491552474
9432,42.8758855,-82.7678132,15,2276.1781767248203
9432,42.875647,-82.7678,16,2302.719971088896
9432,42.8755241,-82.7677934,17,2316.3964062861423
9432,42.86758,-82.767368,18,3200.4200165996494
9432,42.864389,-82.76717,19,3555.609785176196
9432,42.862691,-82.76708,20,3744.561206021881
9432,42.860829,-82.766956,21,3951.852686526795
9432,42.859975,-82.766769,22,4048.0285934836015
9432,42.8594864,-82.7666339,23,4103.463154443289
9432,42.8594146,-82.7666141,24,4111.608433553062
9432,42.859389,-82.766607,25,4114.513254092667
9432,42.85856,-82.766287,26,4210.312953645699
9432,42.858063,-82.766035,27,4269.27065318956
9432,42.857572,-82.765751,28,4328.572250125851
9432,42.856038,-82.764697,29,4519.560015237997
9432,42.85548,-82.764342,30,4588.022909947525
9432,42.855086,-82.764124,31,4635.300408270499
9432,42.854685,-82.763927,32,4682.693079813429
9432,42.853994,-82.763653,33,4762.709236537903
9432,42.853429,-82.763488,34,4826.958006675336
9432,42.851985,-82.763244,35,4988.750757894879
9432,42.850842,-82.763088,36,5116.481195473525
9432,42.848046,-82.762724,37,5428.795114044622
9432,42.84679,-82.762542,38,5569.2418902570535
9432,42.846067,-82.762447,39,5650.008025172823
9432,42.8459976,-82.7624388,40,5657.753855644422
9432,42.845938,-82.7624318,41,5664.405599372284
9432,42.842065,-82.761975,42,6096.670877102587
9432,42.840336,-82.761793,43,6289.498714286157
9432,42.839807,-82.761739,44,6348.48537722046
9432,42.8389797,-82.7616777,45,6440.612618757876
9432,42.838673,-82.761655,46,6474.766290824329
9432,42.8384728,-82.7616427,47,6497.050094490586
9432,42.836908,-82.761547,48,6671.222797563021
9432,42.835637,-82.761481,49,6812.653973586743
9432,42.83457,-82.761472,50,6931.30122992372
9432,42.8325838,-82.7615269,51,7152.201959471184
9432,42.832075,-82.761541,52,7208.789620211128
9432,42.828557,-82.761736,53,7600.2964414185035
9432,42.8271862,-82.7618128,54,7752.851064660696
9432,42.826344,-82.76186,55,7846.5785064633465
9432,42.8260079,-82.7618746,56,7883.970083423492
9432,42.825906,-82.761879,57,7895.306526929581
