trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
009-1,5748,05:00:00,05:00:00,1,0,0,0.0,1
009-1,656,05:00:55,05:00:55,37,0,0,722.8526202681153,0
009-1,657,05:01:20,05:01:20,49,0,0,978.2025414090524,0
009-1,658,05:01:49,05:01:49,58,0,0,1287.6592525688827,0
009-1,659,05:02:31,05:02:31,79,0,0,1875.92652569205,0
009-1,660,05:03:05,05:03:05,90,0,0,2270.884778405319,0
009-1,661,05:03:31,05:03:31,101,0,0,2550.5349017715203,0
009-1,662,05:03:54,05:03:54,112,0,0,2811.327000717278,0
009-1,663,05:05:00,05:05:00,142,0,0,3549.2837833087005,1
009-1,37,05:05:49,05:05:49,154,0,0,3983.9556092766065,0
009-1,5749,05:06:18,05:06:18,159,0,0,4229.146509937115,0
009-1,5750,05:06:51,05:06:51,167,0,0,4511.508500029925,0
009-1,5751,05:07:33,05:07:33,172,0,0,4893.317565003509,0
009-1,5752,05:08:13,05:08:13,177,0,0,5298.695653733143,0
009-1,5753,05:08:55,05:08:55,185,0,0,5780.831333245647,0
009-1,5754,05:09:33,05:09:33,190,0,0,6106.302627874016,0
009-1,5755,05:10:14,05:10:14,208,0,0,6578.655673131579,0
009-1,5756,05:10:40,05:10:40,213,0,0,6796.0162837744965,0
009-1,5757,05:11:29,05:11:29,218,0,0,7278.915564717115,0
009-1,5758,05:12:18,05:12:18,224,0,0,7711.940166484682,0
009-1,5759,05:12:48,05:12:48,228,0,0,7975.727284255592,0
009-1,5760,05:13:30,05:13:30,232,0,0,8328.854084800749,0
009-1,5761,05:14:02,05:14:02,236,0,0,8610.636443406624,0
009-1,5762,05:14:43,05:14:43,242,0,0,9035.41814888383,0
009-1,5763,05:16:00,05:16:00,248,0,0,9334.843037493702,1
009-1,5764,05:16:55,05:16:55,256,0,0,9752.242798550056,0
009-1,5765,05:17:23,05:17:23,261,0,0,9984.364302657455,0
009-1,5766,05:17:57,05:17:57,270,0,0,10323.404860516497,0
009-1,5767,05:18:49,05:18:49,280,0,0,10835.82538894402,0
009-1,5768,05:19:51,05:19:51,289,0,0,11636.610932330756,0
009-1,5769,05:20:18,05:20:18,292,0,0,11849.311421014578,0
009-1,5770,05:21:36,05:21:36,299,0,0,12494.478677926047,0
009-1,5771,05:22:24,05:22:24,309,0,0,13058.490630820497,0
009-1,5772,05:23:00,05:23:00,315,0,0,13407.731577817614,0
009-1,5773,05:23:40,05:23:40,322,0,0,13787.698835620975,0
009-1,2793,05:24:28,05:24:28,332,0,0,14225.619659191812,0
009-1,2794,05:26:00,05:26:00,344,0,0,14627.820504523012,1
009-1,5542,05:27:21,05:27:21,366,0,0,15287.634827535914,0
009-1,5774,05:28:13,05:28:13,382,0,0,15680.323312564116,0
009-1,5775,05:28:46,05:28:46,391,0,0,15962.060713656714,0
009-1,5776,05:29:24,05:29:24,397,0,0,16168.360749095618,0
009-1,5777,05:30:01,05:30:01,406,0,0,16444.663877231997,0
009-1,5778,05:30:25,05:30:25,412,0,0,16634.19259096979,0
009-1,5779,05:31:00,05:31:00,417,0,0,16838.2708334259,0
009-1,5780,05:32:00,05:32:00,435,0,0,17243.943704521855,1
009-1,5781,05:33:05,05:33:05,448,0,0,17669.388373216116,0
009-1,5782,05:33:58,05:33:58,461,0,0,18059.624712665725,0
009-1,5783,05:34:23,05:34:23,468,0,0,18256.03941249326,0
009-1,5784,05:34:55,05:34:55,472,0,0,18521.33614038082,0
009-1,5785,05:35:38,05:35:38,484,0,0,18878.459140766423,0
009-1,5786,05:36:20,05:36:20,498,0,0,19253.44473281909,0
009-1,5787,05:37:05,05:37:05,508,0,0,19645.9885849895,0
009-1,5788,05:37:50,05:37:50,520,0,0,20038.728808514203,0
009-1,5789,05:38:36,05:38:36,544,0,0,20423.591648728183,0
009-1,5790,05:39:39,05:39:39,568,0,0,20846.701807470057,0
009-1,5791,05:40:25,05:40:25,575,0,0,21070.847186765444,0
009-1,5792,05:41:00,05:41:00,580,0,0,21169.90876609229,1
009-1,5793,05:42:16,05:42:16,602,0,0,21671.39616102329,0
009-1,5794,05:43:42,05:43:42,614,0,0,22095.334384464433,0
009-1,5795,05:44:13,05:44:13,620,0,0,22313.61058138633,0
009-1,5796,05:45:07,05:45:07,632,0,0,22635.105812675258,0
009-1,5797,05:45:43,05:45:43,638,0,0,22857.933681107133,0
009-1,5798,05:46:22,05:46:22,644,0,0,23103.771079010163,0
009-1,5799,05:46:57,05:46:57,651,0,0,23379.381259304242,0
009-1,5800,05:48:00,05:48:00,663,0,0,23653.4059573182,1
009-1,5801,05:48:41,05:48:41,672,0,0,23899.02355237898,0
009-1,5802,05:49:12,05:49:12,681,0,0,24150.01796183328,0
009-1,5803,05:49:54,05:49:54,690,0,0,24472.252803444942,0
009-1,5804,05:50:31,05:50:31,696,0,0,24692.829899623226,0
009-1,5805,05:51:13,05:51:13,701,0,0,25042.437197427556,0
009-1,5806,05:51:49,05:51:49,710,0,0,25293.80883892154,0
009-1,5807,05:52:23,05:52:23,716,0,0,25577.29581279051,0
009-1,5808,05:52:54,05:52:54,719,0,0,25803.5763644412,0
009-1,5809,05:53:30,05:53:30,728,0,0,26080.984138008676,0
