trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
115-1,10330,06:00:00,06:00:00,1,0,0,0.0,1
115-1,10331,06:00:58,06:00:58,21,0,0,492.45161157250004,0
115-1,10332,06:01:35,06:01:35,27,0,0,817.6906648647027,0
115-1,10333,06:02:22,06:02:22,31,0,0,1229.6245744382265,0
115-1,10334,06:03:13,06:03:13,37,0,0,1780.8119111339222,0
115-1,10335,06:04:06,06:04:06,41,0,0,2259.7067271276746,0
115-1,10336,06:04:53,06:04:53,48,0,0,2628.248766601023,0
115-1,10337,06:06:00,06:06:00,58,0,0,3066.740897408117,1
115-1,10338,06:06:47,06:06:47,61,0,0,3368.899093290749,0
115-1,10339,06:07:39,06:07:39,68,0,0,3909.2448637166694,0
115-1,10340,06:08:03,06:08:03,71,0,0,4050.5513991576904,0
115-1,10341,06:08:42,06:08:42,87,0,0,4380.89728194921,0
115-1,10342,06:09:28,06:09:28,100,0,0,4762.147363040371,0
115-1,10343,06:10:53,06:10:53,104,0,0,5394.81751122658,0
115-1,10344,06:12:00,06:12:00,111,0,0,5688.356985312478,1
115-1,10345,06:13:03,06:13:03,129,0,0,6371.685135606289,0
115-1,10346,06:13:36,06:13:36,140,0,0,6686.305537065244,0
115-1,10347,06:14:30,06:14:30,150,0,0,7216.501281039747,0
115-1,10348,06:15:15,06:15:15,156,0,0,7660.510536021877,0
115-1,10349,06:15:57,06:15:57,162,0,0,8074.456830950181,0
115-1,10350,06:16:46,06:16:46,169,0,0,8528.22708349682,0
115-1,10351,06:17:34,06:17:34,178,0,0,9001.500875991096,0
115-1,10352,06:19:00,06:19:00,183,0,0,9474.927230283036,1
115-1,10353,06:20:16,06:20:16,205,0,0,10640.604547768926,0
115-1,10354,06:21:34,06:21:34,214,0,0,11065.590773646798,0
115-1,10355,06:23:00,06:23:00,230,0,0,11781.122960947803,1
115-1,10356,06:25:09,06:25:09,241,0,0,12458.57949642409,0
115-1,10357,06:25:30,06:25:30,244,0,0,12619.062508496816,0
115-1,10358,06:26:00,06:26:00,249,0,0,12872.826212534392,0
115-1,10359,06:26:50,06:26:50,265,0,0,13383.493292116957,0
115-1,10360,06:27:14,06:27:14,272,0,0,13576.665276193262,0
115-1,10361,06:27:35,06:27:35,278,0,0,13736.276595731377,0
115-1,1845,06:28:14,06:28:14,293,0,0,14244.724452065673,0
115-1,1846,06:30:00,06:30:00,322,0,0,14729.378597034729,1
115-1,1847,06:30:54,06:30:54,339,0,0,15346.072600318148,0
115-1,1848,06:31:26,06:31:26,347,0,0,15611.853214361452,0
115-1,1849,06:31:59,06:31:59,352,0,0,15915.617975501895,0
115-1,1850,06:33:00,06:33:00,373,0,0,16533.574137446438,1
115-1,9022,06:34:06,06:34:06,388,0,0,17189.166292947946,0
115-1,9023,06:34:40,06:34:40,396,0,0,17444.2761211398,0
115-1,9024,06:35:13,06:35:13,401,0,0,17707.24194704515,0
115-1,9025,06:35:53,06:35:53,406,0,0,17982.591914543907,0
115-1,9026,06:36:26,06:36:26,411,0,0,18244.355789040274,0
115-1,9027,06:37:01,06:37:01,415,0,0,18508.772913377805,0
115-1,10362,06:38:00,06:38:00,435,0,0,18833.08885357429,1
115-1,10363,06:38:35,06:38:35,441,0,0,19036.35981088879,0
115-1,10364,06:38:59,06:38:59,447,0,0,19243.581442201783,0
115-1,10365,06:39:38,06:39:38,455,0,0,19521.95893588699,0
115-1,10366,06:40:05,06:40:05,461,0,0,19749.986181758995,0
115-1,10367,06:40:47,06:40:47,471,0,0,20120.741615942814,0
115-1,10368,06:41:19,06:41:19,482,0,0,20366.25699751069,0
115-1,10369,06:41:58,06:41:58,495,0,0,20787.434087654343,0
115-1,10370,06:43:03,06:43:03,515,0,0,21294.732427104154,0
115-1,10371,06:43:26,06:43:26,521,0,0,21482.539112045415,0
115-1,10372,06:44:09,06:44:09,530,0,0,21731.374899401,0
115-1,10373,06:44:33,06:44:33,537,0,0,21931.6331196074,0
115-1,10374,06:45:30,06:45:30,544,0,0,22229.975110910393,0
115-1,10375,06:45:54,06:45:54,549,0,0,22425.35468639707,0
115-1,10376,06:47:00,06:47:00,576,0,0,23130.752929547438,1
115-1,10377,06:48:20,06:48:20,598,0,0,23926.450562233247,0
115-1,10378,06:49:04,06:49:04,608,0,0,24291.04792448101,0
115-1,10379,06:49:43,06:49:43,617,0,0,24699.4619521376,0
115-1,10380,06:50:22,06:50:22,623,0,0,25072.437609611905,0
115-1,10381,06:51:05,06:51:05,632,0,0,25486.738757815227,0
115-1,8312,06:52:09,06:52:09,661,0,0,26179.405781580845,0
115-1,8311,06:53:00,06:53:00,681,0,0,26667.047426037334,1
115-1,14075,06:55:00,06:55:00,715,0,0,27257.910391226105,1
115-2,10330,06:30:00,06:30:00,1,0,0,0.0,1
115-2,10331,06:30:58,06:30:58,21,0,0,492.45161157250004,0
115-2,10332,06:31:35,06:31:35,27,0,0,817.6906648647027,0
115-2,10333,06:32:22,06:32:22,31,0,0,1229.6245744382265,0
115-2,10334,06:33:13,06:33:13,37,0,0,1780.8119111339222,0
115-2,10335,06:34:06,06:34:06,41,0,0,2259.7067271276746,0
115-2,10336,06:34:53,06:34:53,48,0,0,2628.248766601023,0
115-2,10337,06:36:00,06:36:00,58,0,0,3066.740897408117,1
115-2,10338,06:36:47,06:36:47,61,0,0,3368.899093290749,0
115-2,10339,06:37:39,06:37:39,68,0,0,3909.2448637166694,0
115-2,10340,06:38:03,06:38:03,71,0,0,4050.5513991576904,0
115-2,10341,06:38:42,06:38:42,87,0,0,4380.89728194921,0
115-2,10342,06:39:28,06:39:28,100,0,0,4762.147363040371,0
115-2,10343,06:40:53,06:40:53,104,0,0,5394.81751122658,0
115-2,10344,06:42:00,06:42:00,111,0,0,5688.356985312478,1
115-2,10345,06:43:03,06:43:03,129,0,0,6371.685135606289,0
115-2,10346,06:43:36,06:43:36,140,0,0,6686.305537065244,0
115-2,10347,06:44:30,06:44:30,150,0,0,7216.501281039747,0
115-2,10348,06:45:15,06:45:15,156,0,0,7660.510536021877,0
115-2,10349,06:45:57,06:45:57,162,0,0,8074.456830950181,0
115-2,10350,06:46:46,06:46:46,169,0,0,8528.22708349682,0
115-2,10351,06:47:34,06:47:34,178,0,0,9001.500875991096,0
115-2,10352,06:49:00,06:49:00,183,0,0,9474.927230283036,1
115-2,10353,06:50:16,06:50:16,205,0,0,10640.604547768926,0
