trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
869-1,622,05:50:00,05:50:00,1,0,0,0.0,1
869-1,12905,06:00:00,06:00:00,213,0,0,15709.875246539017,1
869-1,10097,06:00:30,06:00:30,235,0,0,16012.725171061835,0
869-1,13459,06:08:00,06:08:00,398,0,0,26429.649111099778,1
869-1,2785,06:12:00,06:12:00,472,0,0,29670.99912195609,1
869-1,8793,06:13:35,06:13:35,522,0,0,30615.183056378417,0
869-1,13865,06:19:00,06:19:00,674,0,0,39650.992429407685,1
869-1,1086,06:20:07,06:20:07,706,0,0,40631.04290510989,0
869-1,54,06:22:00,06:22:00,733,0,0,41285.70283464795,1
869-1,6081,06:23:05,06:23:05,766,0,0,41812.406500474615,0
869-1,6086,06:25:57,06:25:57,813,0,0,43446.22505164703,0
869-1,6089,06:28:00,06:28:00,834,0,0,44159.22391808684,1
869-1,6093,06:29:39,06:29:39,854,0,0,45025.86678547079,0
869-1,6096,06:30:59,06:30:59,870,0,0,45749.44865250921,0
869-1,10906,06:33:00,06:33:00,894,0,0,46670.217655641216,1
869-1,6505,06:40:00,06:40:00,1089,0,0,52992.9660982664,1
869-1,196,06:44:00,06:44:00,1217,0,0,57434.984149370655,1
869-1,13504,06:48:00,06:48:00,1294,0,0,61051.11632451448,1
869-1,1244,06:52:00,06:52:00,1381,0,0,66162.53726455437,1
869-1,12907,07:00:00,07:00:00,1595,0,0,77078.47510606014,1
869-1,10105,07:01:23,07:01:23,1625,0,0,77955.24681416017,0
869-1,10106,07:01:55,07:01:55,1630,0,0,78174.38634242864,0
869-1,10107,07:02:10,07:02:10,1633,0,0,78246.66204206062,0
869-1,10108,07:02:37,07:02:37,1636,0,0,78388.76624608804,0
869-1,10109,07:03:02,07:03:02,1645,0,0,78550.60086138193,0
869-1,10110,07:03:31,07:03:31,1654,0,0,78738.64096104974,0
869-1,10111,07:04:28,07:04:28,1684,0,0,79230.39011023326,0
869-1,83,07:06:00,07:06:00,1702,0,0,79571.91940748045,1
869-2,622,06:10:00,06:10:00,1,0,0,0.0,1
869-2,12905,06:20:00,06:20:00,213,0,0,15709.875246539017,1
869-2,10097,06:20:30,06:20:30,235,0,0,16012.725171061835,0
869-2,13459,06:28:00,06:28:00,398,0,0,26429.649111099778,1
869-2,2785,06:32:00,06:32:00,472,0,0,29670.99912195609,1
869-2,8793,06:33:35,06:33:35,522,0,0,30615.183056378417,0
869-2,13865,06:39:00,06:39:00,674,0,0,39650.992429407685,1
869-2,1086,06:40:07,06:40:07,706,0,0,40631.04290510989,0
869-2,54,06:42:00,06:42:00,733,0,0,41285.70283464795,1
869-2,6081,06:43:05,06:43:05,766,0,0,41812.406500474615,0
869-2,6086,06:45:57,06:45:57,813,0,0,43446.22505164703,0
