trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
720-1,14328,06:00:00,06:00:00,1,0,0,0.0,1
720-1,14329,06:00:47,06:00:47,11,0,0,363.3094746950044,0
720-1,14330,06:01:20,06:01:20,20,0,0,624.2223717518117,0
720-1,14331,06:02:01,06:02:01,23,0,0,931.8412365373431,0
720-1,413,06:02:57,06:02:57,33,0,0,1368.4312863530788,0
720-1,414,06:03:29,06:03:29,40,0,0,1702.4012447643163,0
720-1,10664,06:05:00,06:05:00,57,0,0,2071.1558144251367,1
720-1,14332,06:05:50,06:05:50,73,0,0,2381.30970350529,0
720-1,14333,06:06:20,06:06:20,82,0,0,2600.0989207069942,0
720-1,14334,06:06:52,06:06:52,93,0,0,2837.657347472847,0
720-1,14335,06:07:46,06:07:46,108,0,0,3128.237178367798,0
720-1,14336,06:08:18,06:08:18,117,0,0,3381.2478359125466,0
720-1,14337,06:08:49,06:08:49,124,0,0,3605.5040321375677,0
720-1,14338,06:09:23,06:09:23,132,0,0,3797.050855719986,0
720-1,14339,06:10:11,06:10:11,144,0,0,4137.762398266659,0
720-1,14340,06:10:40,06:10:40,153,0,0,4335.032590346282,0
720-1,14341,06:12:00,06:12:00,160,0,0,4527.77084150899,1
720-1,14342,06:12:34,06:12:34,165,0,0,4678.439114911924,0
720-1,14343,06:13:27,06:13:27,173,0,0,4974.3841455100555,0
720-1,14344,06:14:04,06:14:04,186,0,0,5207.175882244337,0
720-1,14345,06:14:40,06:14:40,194,0,0,5412.608944888862,0
720-1,14346,06:15:15,06:15:15,202,0,0,5609.617408134843,0
720-1,14347,06:16:00,06:16:00,218,0,0,5932.319333333392,1
720-1,10289,06:16:40,06:16:40,224,0,0,6111.624405957409,0
720-1,10290,06:17:18,06:17:18,241,0,0,6435.572830675916,0
720-1,14747,06:17:52,06:17:52,250,0,0,6720.1966852303585,0
720-1,11245,06:18:15,06:18:15,261,0,0,6891.128629636597,0
720-1,3342,06:18:46,06:18:46,273,0,0,7152.7008087216145,0
720-1,3343,06:19:38,06:19:38,288,0,0,7537.636747910225,0
720-1,11246,06:20:08,06:20:08,294,0,0,7753.103482959127,0
720-1,11247,06:20:45,06:20:45,302,0,0,8092.577843482944,0
720-1,11248,06:21:16,06:21:16,307,0,0,8349.2197357754,0
720-1,11249,06:21:40,06:21:40,315,0,0,8534.137942245849,0
720-1,11250,06:23:00,06:23:00,322,0,0,8755.735374153644,1
720-1,11251,06:23:45,06:23:45,325,0,0,9042.14846598805,0
720-1,11252,06:24:13,06:24:13,329,0,0,9283.23102464032,0
720-1,11253,06:24:38,06:24:38,335,0,0,9510.50124069236,0
720-1,11254,06:25:04,06:25:04,341,0,0,9754.519052907615,0
720-1,11255,06:26:00,06:26:00,357,0,0,10069.733385380543,1
720-1,11256,06:26:34,06:26:34,365,0,0,10290.883066125156,0
720-1,11257,06:26:54,06:26:54,370,0,0,10457.629213555098,0
720-1,11258,06:27:21,06:27:21,378,0,0,10701.84089537051,0
720-1,11259,06:27:58,06:27:58,387,0,0,11095.304662687358,0
720-1,11260,06:28:24,06:28:24,393,0,0,11338.059826083392,0
720-1,11261,06:28:49,06:28:49,400,0,0,11554.233125167524,0
720-1,11262,06:29:19,06:29:19,408,0,0,11844.673930727644,0
720-1,11263,06:29:51,06:29:51,416,0,0,12156.923113643346,0
720-1,11264,06:30:14,06:30:14,423,0,0,12357.825897116156,0
720-1,11265,06:30:38,06:30:38,427,0,0,12572.316470790247,0
720-1,11266,06:31:06,06:31:06,433,0,0,12820.276334093156,0
720-1,11267,06:31:31,06:31:31,439,0,0,13036.985037515136,0
720-1,11268,06:32:00,06:32:00,451,0,0,13339.648066684873,0
720-1,11269,06:34:00,06:34:00,469,0,0,14399.015528229997,1
720-1,11270,06:34:40,06:34:40,477,0,0,14684.230342203397,0
720-1,11271,06:35:04,06:35:04,482,0,0,14887.784895245912,0
720-1,11272,06:35:32,06:35:32,488,0,0,15151.682168256293,0
720-1,11273,06:35:54,06:35:54,493,0,0,15337.364116613811,0
720-1,11274,06:37:00,06:37:00,500,0,0,15649.714391346894,1
720-1,11275,06:37:32,06:37:32,505,0,0,15832.719444141978,0
720-1,11276,06:38:00,06:38:00,511,0,0,16099.754353982898,0
720-1,11277,06:38:30,06:38:30,519,0,0,16400.076433076552,0
720-1,11278,06:38:59,06:38:59,530,0,0,16688.500913427444,0
720-1,11279,06:39:27,06:39:27,537,0,0,16940.46709936751,0
720-1,11280,06:39:55,06:39:55,545,0,0,17205.77215395246,0
720-1,11281,06:40:23,06:40:23,551,0,0,17467.047315078304,0
720-1,5343,06:40:53,06:40:53,559,0,0,17734.937512257886,0
720-1,5344,06:41:21,06:41:21,565,0,0,17961.52479033532,0
720-1,5345,06:41:40,06:41:40,569,0,0,18111.306676084354,0
