trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
073-1,12570,06:48:00,06:48:00,1,0,0,0.0,1
073-1,3647,06:50:14,06:50:14,9,0,0,568.2785506369326,0
073-1,3648,06:51:22,06:51:22,23,0,0,1029.9103149306661,0
073-1,12571,06:53:00,06:53:00,35,0,0,1601.4122815430376,1
073-1,12572,06:54:03,06:54:03,42,0,0,2058.867255985482,0
073-1,12573,06:54:38,06:54:38,48,0,0,2285.720877761862,0
073-1,12574,06:55:20,06:55:20,53,0,0,2583.315439880822,0
073-1,14699,06:55:53,06:55:53,61,0,0,2853.3481201346103,0
073-1,12575,06:56:39,06:56:39,65,0,0,3291.583397575061,0
073-1,12576,06:57:28,06:57:28,75,0,0,3729.2463984638257,0
073-1,12577,06:57:56,06:57:56,85,0,0,3976.7340784982957,0
073-1,12578,06:59:00,06:59:00,91,0,0,4241.929674354515,1
073-1,12579,06:59:41,06:59:41,104,0,0,4516.913376267002,0
073-1,12580,07:00:08,07:00:08,111,0,0,4703.521930694832,0
073-1,12581,07:00:45,07:00:45,119,0,0,4965.39827512616,0
073-1,12582,07:01:17,07:01:17,130,0,0,5261.492885109615,0
073-1,12583,07:02:10,07:02:10,155,0,0,5686.968776011934,0
073-1,12584,07:02:41,07:02:41,167,0,0,5947.4871177578225,0
073-1,12585,07:03:13,07:03:13,179,0,0,6247.0422980344365,0
073-1,12586,07:03:41,07:03:41,188,0,0,6476.616411670029,0
073-1,12587,07:05:00,07:05:00,203,0,0,6769.924638748253,1
073-1,5389,07:05:29,07:05:29,210,0,0,6934.3822354966505,0
073-1,5390,07:05:55,07:05:55,219,0,0,7185.778749758219,0
073-1,5391,07:06:22,07:06:22,227,0,0,7470.025990620401,0
073-1,5392,07:06:49,07:06:49,238,0,0,7755.5261700864585,0
073-1,5393,07:07:17,07:07:17,248,0,0,8042.955757176318,0
073-1,5394,07:07:47,07:07:47,253,0,0,8349.146714241859,0
073-1,5395,07:08:09,07:08:09,258,0,0,8551.284186569663,0
073-1,5396,07:08:39,07:08:39,270,0,0,8883.570085764943,0
073-1,5397,07:09:40,07:09:40,276,0,0,9688.490965518895,0
073-1,5398,07:10:17,07:10:17,279,0,0,10085.36537679479,0
073-1,12588,07:11:00,07:11:00,286,0,0,10496.785850201903,1
073-1,12589,07:11:38,07:11:38,292,0,0,10729.191234483187,0
073-1,12590,07:12:25,07:12:25,305,0,0,10970.893992895986,0
073-1,12591,07:12:58,07:12:58,312,0,0,11251.74329177052,0
073-1,12592,07:13:37,07:13:37,333,0,0,11676.819489189385,0
073-1,1485,07:13:59,07:13:59,339,0,0,11859.402808647965,0
073-1,1486,07:14:25,07:14:25,345,0,0,12116.153586337872,0
073-1,1487,07:14:55,07:14:55,348,0,0,12388.266306942844,0
073-1,5603,07:16:00,07:16:00,353,0,0,12634.483030560797,1
073-1,5604,07:16:32,07:16:32,358,0,0,12822.054689594697,0
073-1,5605,07:16:57,07:16:57,373,0,0,13098.835773664203,0
073-1,5606,07:17:26,07:17:26,394,0,0,13465.91791219753,0
073-1,5607,07:17:51,07:17:51,404,0,0,13732.333891914192,0
073-1,12702,07:19:00,07:19:00,420,0,0,14124.185318838901,1
073-1,12593,07:19:39,07:19:39,427,0,0,14373.322048857308,0
073-1,12594,07:20:11,07:20:11,434,0,0,14662.219224338536,0
073-1,12595,07:20:49,07:20:49,439,0,0,14934.220256581637,0
073-1,12596,07:21:28,07:21:28,447,0,0,15327.295350749808,0
073-1,12597,07:21:54,07:21:54,451,0,0,15522.279281830166,0
073-1,12598,07:22:30,07:22:30,456,0,0,15747.251550324816,0
073-1,12599,07:23:03,07:23:03,461,0,0,16011.825788770311,0
073-1,12600,07:23:34,07:23:34,465,0,0,16267.610986949863,0
073-1,12601,07:24:11,07:24:11,471,0,0,16545.864696532277,0
073-1,12602,07:24:56,07:24:56,475,0,0,16955.059186358758,0
073-1,12603,07:26:00,07:26:00,483,0,0,17351.9684043399,1
073-1,12604,07:26:35,07:26:35,490,0,0,17568.87924990097,0
073-1,12605,07:27:02,07:27:02,496,0,0,17792.000610040224,0
073-1,12606,07:27:35,07:27:35,502,0,0,18096.48136118992,0
073-1,12607,07:28:06,07:28:06,511,0,0,18394.83678935167,0
073-1,12608,07:28:31,07:28:31,515,0,0,18596.82735114942,0
073-1,12609,07:29:26,07:29:26,526,0,0,18977.374058922196,0
073-1,12610,07:30:08,07:30:08,532,0,0,19400.498971939047,0
073-1,12611,07:30:54,07:30:54,537,0,0,19795.90698770458,0
073-1,12612,07:31:23,07:31:23,543,0,0,20066.56978108881,0
073-1,12613,07:31:49,07:31:49,550,0,0,20307.79429550082,0
073-1,12614,07:33:00,07:33:00,555,0,0,20613.204072210992,1
073-1,12615,07:33:32,07:33:32,560,0,0,20796.335186455224,0
073-1,12616,07:34:04,07:34:04,565,0,0,21094.254785595367,0
073-1,12617,07:34:41,07:34:41,581,0,0,21393.485820735892,0
073-1,12618,07:35:11,07:35:11,590,0,0,21657.08597929382,0
073-1,12619,07:35:32,07:35:32,595,0,0,21834.344561478116,0
073-1,7187,07:36:12,07:36:12,607,0,0,22194.6437548258,0
