trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
804-1,12,05:12:00,05:12:00,1,0,0,0.0,1
804-1,2668,05:27:00,05:27:00,385,0,0,35970.60523197639,1
804-1,6980,05:41:00,05:41:00,730,0,0,48491.46412096166,1
804-1,8937,05:41:51,05:41:51,738,0,0,48896.24588158215,0
804-1,6976,05:42:32,05:42:32,758,0,0,49329.95065034655,0
804-1,1136,05:43:08,05:43:08,769,0,0,49690.281030245285,0
804-1,1138,05:44:00,05:44:00,781,0,0,50060.47967647618,1
804-1,1139,05:44:39,05:44:39,791,0,0,50481.47069970838,0
804-1,7221,05:45:28,05:45:28,797,0,0,50720.869369753156,0
804-1,1107,05:45:57,05:45:57,806,0,0,51023.99184645874,0
804-1,1108,05:46:20,05:46:20,811,0,0,51250.19136751672,0
804-1,1109,05:46:44,05:46:44,815,0,0,51471.937432475504,0
804-1,1110,05:47:14,05:47:14,817,0,0,51757.82108801211,0
804-1,1111,05:47:57,05:47:57,828,0,0,52204.370357797634,0
804-1,1112,05:48:25,05:48:25,832,0,0,52375.88214018244,0
804-1,14896,05:49:00,05:49:00,840,0,0,52618.765920434016,1
804-1,1115,05:49:49,05:49:49,850,0,0,52982.99030790262,0
804-1,1116,05:50:17,05:50:17,858,0,0,53307.59926217185,0
804-1,1117,05:50:37,05:50:37,862,0,0,53538.021873506055,0
804-1,1118,05:51:24,05:51:24,878,0,0,54123.87488446303,0
804-1,1119,05:51:53,05:51:53,891,0,0,54502.098035412644,0
804-1,1120,05:53:02,05:53:02,921,0,0,55556.540043740875,0
804-1,1121,05:53:27,05:53:27,928,0,0,55736.844534088035,0
804-1,1122,05:53:53,05:53:53,936,0,0,55921.99366387235,0
804-1,1123,05:55:00,05:55:00,947,0,0,56263.220267661585,1
804-2,12,05:42:00,05:42:00,1,0,0,0.0,1
804-2,2668,05:57:00,05:57:00,385,0,0,35970.60523197639,1
804-2,6980,06:11:00,06:11:00,730,0,0,48491.46412096166,1
804-2,8937,06:11:51,06:11:51,738,0,0,48896.24588158215,0
804-2,6976,06:12:32,06:12:32,758,0,0,49329.95065034655,0
804-2,1136,06:13:08,06:13:08,769,0,0,49690.281030245285,0
804-2,1138,06:14:00,06:14:00,781,0,0,50060.47967647618,1
804-2,1139,06:14:39,06:14:39,791,0,0,50481.47069970838,0
