trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
700-1,13617,02:16:00,02:16:00,1,0,0,0.0,1
700-1,2880,02:17:14,02:17:14,13,0,0,330.02988975380197,0
700-1,2881,02:17:48,02:17:48,26,0,0,603.8882417339295,0
700-1,3192,02:18:35,02:18:35,41,0,0,850.6934841383255,0
700-1,429,02:20:00,02:20:00,57,0,0,1094.4813451583545,1
700-1,1159,02:20:26,02:20:26,67,0,0,1205.4917754426635,0
700-1,1160,02:20:51,02:20:51,78,0,0,1337.9532597632435,0
700-1,1161,02:21:11,02:21:11,87,0,0,1451.420386005941,0
700-1,1162,02:21:34,02:21:34,95,0,0,1563.8355647011501,0
700-1,3633,02:23:00,02:23:00,104,0,0,1748.60665889478,1
700-1,3634,02:23:36,02:23:36,117,0,0,1978.5026404956882,0
700-1,3635,02:24:00,02:24:00,124,0,0,2096.4272467218193,1
700-1,3636,02:25:00,02:25:00,140,0,0,2458.979899848185,1
700-1,3637,02:25:49,02:25:49,163,0,0,2909.237761031059,0
700-1,1440,02:27:00,02:27:00,171,0,0,3015.0811137904557,1
700-1,1441,02:27:24,02:27:24,176,0,0,3129.7487269509265,0
700-1,1442,02:27:53,02:27:53,188,0,0,3457.2247365050703,0
700-1,1443,02:28:20,02:28:20,198,0,0,3733.913286772811,0
700-1,1444,02:29:02,02:29:02,219,0,0,4232.490265549778,0
700-1,1445,02:29:41,02:29:41,232,0,0,4680.121129578745,0
700-1,1446,02:30:12,02:30:12,243,0,0,5001.65849127106,0
700-1,1447,02:30:50,02:30:50,254,0,0,5426.0692991766955,0
700-1,1448,02:31:13,02:31:13,264,0,0,5666.377078627451,0
700-1,1449,02:31:37,02:31:37,274,0,0,5908.668549247223,0
700-1,1450,02:33:00,02:33:00,290,0,0,6235.79309196312,1
700-1,1451,02:33:47,02:33:47,313,0,0,6640.2629983543375,0
700-1,3638,02:34:15,02:34:15,331,0,0,6959.805385617506,0
700-1,3639,02:34:49,02:34:49,353,0,0,7352.432368929158,0
700-1,3640,02:35:12,02:35:12,367,0,0,7617.457567881806,0
700-1,3641,02:35:35,02:35:35,376,0,0,7835.754898253053,0
700-1,3642,02:36:02,02:36:02,390,0,0,8142.002459878056,0
700-1,3643,02:36:32,02:36:32,403,0,0,8474.097093374414,0
700-1,3644,02:37:01,02:37:01,417,0,0,8802.496966544833,0
700-1,3645,02:37:30,02:37:30,433,0,0,9135.61232429308,0
700-1,3646,02:37:55,02:37:55,444,0,0,9391.863486179918,0
700-1,3647,02:38:18,02:38:18,456,0,0,9617.320097005528,0
700-1,3648,02:39:26,02:39:26,470,0,0,10078.95186129926,0
700-1,3649,02:40:11,02:40:11,482,0,0,10648.638427877178,0
700-1,3650,02:40:36,02:40:36,494,0,0,10902.105268237374,0
700-1,3651,02:40:56,02:40:56,502,0,0,11084.325645614594,0
700-1,3652,02:41:26,02:41:26,524,0,0,11447.326196026868,0
700-1,3653,02:41:49,02:41:49,538,0,0,11684.6141388027,0
700-1,3654,02:42:15,02:42:15,548,0,0,11937.178826611851,0
700-1,3655,02:42:42,02:42:42,557,0,0,12204.435453958591,0
700-1,3656,02:43:00,02:43:00,565,0,0,12358.557263761168,1
700-1,13509,02:43:28,02:43:28,573,0,0,12531.897560086189,0
700-1,3896,02:43:44,02:43:44,577,0,0,12663.530250326616,0
700-1,3897,02:44:11,02:44:11,584,0,0,12954.746488418108,0
700-1,3898,02:44:37,02:44:37,592,0,0,13221.088675752977,0
700-1,3899,02:45:02,02:45:02,598,0,0,13470.303306046262,0
700-1,3900,02:45:28,02:45:28,602,0,0,13720.203349168007,0
700-1,3901,02:46:02,02:46:02,606,0,0,14080.699939101896,0
700-1,3902,02:46:29,02:46:29,614,0,0,14372.826930763196,0
700-1,3903,02:46:54,02:46:54,623,0,0,14625.376608542147,0
700-1,3904,02:47:21,02:47:21,633,0,0,14916.463307707365,0
700-1,3905,02:47:48,02:47:48,641,0,0,15188.317620590842,0
700-1,3906,02:48:14,02:48:14,648,0,0,15463.259220161939,0
700-1,3907,02:49:00,02:49:00,657,0,0,15784.221485454236,1
700-1,3908,02:49:45,02:49:45,666,0,0,16153.04457934113,0
700-1,3909,02:50:19,02:50:19,674,0,0,16511.846007840693,0
700-1,3910,02:50:40,02:50:40,681,0,0,16710.354983548805,0
700-1,3911,02:51:05,02:51:05,687,0,0,16962.222840635237,0
700-1,3912,02:51:31,02:51:31,693,0,0,17221.505376525398,0
700-1,3913,02:51:58,02:51:58,698,0,0,17495.98639791657,0
700-1,3914,02:52:33,02:52:33,706,0,0,17896.135766605767,0
700-1,3915,02:53:02,02:53:02,710,0,0,18187.30872595346,0
700-1,200,02:53:39,02:53:39,717,0,0,18542.160790499925,0
700-1,3679,02:54:31,02:54:31,726,0,0,19050.712907717145,0
700-1,3680,02:55:24,02:55:24,735,0,0,19629.52154872381,0
700-1,3681,02:56:11,02:56:11,739,0,0,20051.61925321713,0
700-1,3682,02:57:01,02:57:01,743,0,0,20442.07979139747,0
700-1,3683,02:58:00,02:58:00,752,0,0,20862.70396459388,1
700-1,3684,02:58:41,02:58:41,760,0,0,21138.421636476043,0
700-1,3685,02:59:18,02:59:18,775,0,0,21510.175894997166,0
700-1,3686,02:59:57,02:59:57,781,0,0,21948.130900730644,0
700-1,3687,03:00:27,03:00:27,787,0,0,22266.221019543686,0
700-1,3688,03:00:54,03:00:54,791,0,0,22524.888359890374,0
700-1,3689,03:02:00,03:02:00,797,0,0,22760.991246807378,1
700-1,3690,03:02:42,03:02:42,805,0,0,23077.727077635853,0
700-1,3691,03:03:09,03:03:09,809,0,0,23329.180264553685,0
700-1,3692,03:03:39,03:03:39,813,0,0,23595.008794235127,0
