trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
894-1,13701,12:30:00,12:30:00,1,0,0,0.0,1
894-1,2863,12:30:57,12:30:57,31,0,0,533.4856372939486,0
894-1,66,12:31:30,12:31:30,46,0,0,852.970659467862,0
894-1,1058,12:32:00,12:32:00,56,0,0,1077.470191608291,1
894-1,1059,12:32:37,12:32:37,60,0,0,1297.2604678257417,0
894-1,1060,12:33:06,12:33:06,65,0,0,1562.4412966975453,0
894-1,1061,12:33:35,12:33:35,79,0,0,1850.1401510698822,0
894-1,1062,12:33:52,12:33:52,84,0,0,1978.2808819744096,0
894-1,1063,12:34:11,12:34:11,92,0,0,2138.1260618454094,0
894-1,1064,12:34:26,12:34:26,97,0,0,2244.060480357897,0
894-1,67,12:35:00,12:35:00,105,0,0,2435.636858874778,1
894-1,1065,12:35:41,12:35:41,123,0,0,2764.968304425132,0
894-1,1066,12:36:08,12:36:08,133,0,0,3025.2850651539516,0
894-1,1067,12:36:34,12:36:34,146,0,0,3286.749637655004,0
894-1,1068,12:36:54,12:36:54,151,0,0,3447.0415082988175,0
894-1,14347,12:38:00,12:38:00,166,0,0,3698.6678849209343,1
894-1,10289,12:38:40,12:38:40,172,0,0,3877.972957544951,0
894-1,10290,12:39:18,12:39:18,189,0,0,4201.921382263457,0
894-1,14747,12:39:52,12:39:52,198,0,0,4486.5452368179,0
894-1,3838,12:46:19,12:46:19,401,0,0,19424.26069195823,0
894-1,3839,12:46:42,12:46:42,405,0,0,19648.118855943878,0
894-1,3840,12:47:08,12:47:08,410,0,0,19898.895153548197,0
894-1,3841,12:47:38,12:47:38,416,0,0,20217.796556773534,0
894-1,3842,12:48:17,12:48:17,425,0,0,20664.715730261734,0
894-1,3843,12:48:43,12:48:43,433,0,0,20930.255166028437,0
894-1,3844,12:50:00,12:50:00,444,0,0,21221.425347945915,1
894-1,3684,12:50:44,12:50:44,454,0,0,21537.609846745585,0
894-1,3685,12:51:20,12:51:20,469,0,0,21909.364105266708,0
894-1,3686,12:51:59,12:51:59,475,0,0,22347.319111000186,0
894-1,3687,12:52:30,12:52:30,481,0,0,22665.409229813227,0
894-1,3688,12:52:57,12:52:57,485,0,0,22924.076570159916,0
894-1,1244,13:01:00,13:01:00,709,0,0,37509.38688907369,1
894-1,12907,13:09:00,13:09:00,923,0,0,48425.324730579516,1
894-1,10105,13:10:23,13:10:23,953,0,0,49302.0964386795,0
894-1,10106,13:10:55,13:10:55,958,0,0,49521.23596694798,0
894-1,10107,13:11:10,13:11:10,961,0,0,49593.511666579965,0
894-1,10108,13:11:37,13:11:37,964,0,0,49735.615870607406,0
894-1,10109,13:12:02,13:12:02,973,0,0,49897.4504859013,0
894-1,10110,13:12:31,13:12:31,982,0,0,50085.4905855691,0
894-1,10111,13:13:28,13:13:28,1012,0,0,50577.23973475261,0
894-1,83,13:15:00,13:15:00,1030,0,0,50918.769031999815,1
894-1,7630,13:20:45,13:20:45,1182,0,0,63603.425170686976,0
894-1,13502,13:22:00,13:22:00,1210,0,0,64345.66172657919,1
894-2,13701,13:30:00,13:30:00,1,0,0,0.0,1
