trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
803-1,12,05:01:00,05:01:00,1,0,0,0.0,1
803-1,3838,05:16:50,05:16:50,490,0,0,44261.33344760988,0
803-1,3839,05:17:14,05:17:14,494,0,0,44485.19161159553,0
803-1,3840,05:17:39,05:17:39,499,0,0,44735.96790919986,0
803-1,3841,05:18:09,05:18:09,505,0,0,45054.8693124252,0
803-1,3842,05:18:49,05:18:49,514,0,0,45501.78848591341,0
803-1,3843,05:19:14,05:19:14,522,0,0,45767.3279216801,0
803-1,3844,05:20:00,05:20:00,535,0,0,46157.27455498299,1
803-1,3684,05:20:38,05:20:38,541,0,0,46382.35107111106,0
803-1,3685,05:21:15,05:21:15,556,0,0,46754.105329632184,0
803-1,3686,05:21:54,05:21:54,562,0,0,47192.060335365655,0
803-1,3687,05:22:24,05:22:24,568,0,0,47510.15045417869,0
803-1,3688,05:22:51,05:22:51,572,0,0,47768.81779452539,0
803-1,1244,05:31:00,05:31:00,796,0,0,62354.12811343914,1
803-1,12907,05:39:00,05:39:00,1010,0,0,73270.06595494493,1
803-1,3763,05:40:25,05:40:25,1040,0,0,74159.21299449896,0
803-1,1321,05:41:02,05:41:02,1044,0,0,74477.02378493566,0
803-1,1322,05:41:54,05:41:54,1065,0,0,75096.52763799562,0
803-1,83,05:43:00,05:43:00,1077,0,0,75406.61794861118,1
803-1,7630,05:48:45,05:48:45,1229,0,0,88091.27408729841,0
803-1,13502,05:50:00,05:50:00,1257,0,0,88833.5106431906,1
803-2,12,05:31:00,05:31:00,1,0,0,0.0,1
803-2,3838,05:46:50,05:46:50,490,0,0,44261.33344760988,0
803-2,3839,05:47:14,05:47:14,494,0,0,44485.19161159553,0
803-2,3840,05:47:39,05:47:39,499,0,0,44735.96790919986,0
803-2,3841,05:48:09,05:48:09,505,0,0,45054.8693124252,0
803-2,3842,05:48:49,05:48:49,514,0,0,45501.78848591341,0
803-2,3843,05:49:14,05:49:14,522,0,0,45767.3279216801,0
803-2,3844,05:50:00,05:50:00,535,0,0,46157.27455498299,1
803-2,3684,05:50:38,05:50:38,541,0,0,46382.35107111106,0
803-2,3685,05:51:15,05:51:15,556,0,0,46754.105329632184,0
803-2,3686,05:51:54,05:51:54,562,0,0,47192.060335365655,0
803-2,3687,05:52:24,05:52:24,568,0,0,47510.15045417869,0
803-2,3688,05:52:51,05:52:51,572,0,0,47768.81779452539,0
803-2,1244,06:01:00,06:01:00,796,0,0,62354.12811343914,1
803-2,12907,06:09:00,06:09:00,1010,0,0,73270.06595494493,1
803-2,3763,06:10:25,06:10:25,1040,0,0,74159.21299449896,0
803-2,1321,06:11:02,06:11:02,1044,0,0,74477.02378493566,0
803-2,1322,06:11:54,06:11:54,1065,0,0,75096.52763799562,0
803-2,83,06:13:00,06:13:00,1077,0,0,75406.61794861118,1
803-2,7630,06:18:45,06:18:45,1229,0,0,88091.27408729841,0
803-2,13502,06:20:00,06:20:00,1257,0,0,88833.5106431906,1
803-3,12,06:01:00,06:01:00,1,0,0,0.0,1
803-3,3838,06:16:50,06:16:50,490,0,0,44261.33344760988,0
803-3,3839,06:17:14,06:17:14,494,0,0,44485.19161159553,0
803-3,3840,06:17:39,06:17:39,499,0,0,44735.96790919986,0
803-3,3841,06:18:09,06:18:09,505,0,0,45054.8693124252,0
803-3,3842,06:18:49,06:18:49,514,0,0,45501.78848591341,0
803-3,3843,06:19:14,06:19:14,522,0,0,45767.3279216801,0
803-3,3844,06:20:00,06:20:00,535,0,0,46157.27455498299,1
803-3,3684,06:20:38,06:20:38,541,0,0,46382.35107111106,0
803-3,3685,06:21:15,06:21:15,556,0,0,46754.105329632184,0
803-3,3686,06:21:54,06:21:54,562,0,0,47192.060335365655,0
803-3,3687,06:22:24,06:22:24,568,0,0,47510.15045417869,0
803-3,3688,06:22:51,06:22:51,572,0,0,47768.81779452539,0
803-3,1244,06:31:00,06:31:00,796,0,0,62354.12811343914,1
803-3,12907,06:39:00,06:39:00,1010,0,0,73270.06595494493,1
803-3,3763,06:40:25,06:40:25,1040,0,0,74159.21299449896,0
803-3,1321,06:41:02,06:41:02,1044,0,0,74477.02378493566,0
803-3,1322,06:41:54,06:41:54,1065,0,0,75096.52763799562,0
803-3,83,06:43:00,06:43:00,1077,0,0,75406.61794861118,1
803-3,7630,06:48:45,06:48:45,1229,0,0,88091.27408729841,0
803-3,13502,06:50:00,06:50:00,1257,0,0,88833.5106431906,1
803-4,12,06:31:00,06:31:00,1,0,0,0.0,1
803-4,3838,06:46:50,06:46:50,490,0,0,44261.33344760988,0
803-4,3839,06:47:14,06:47:14,494,0,0,44485.19161159553,0
803-4,3840,06:47:39,06:47:39,499,0,0,44735.96790919986,0
803-4,3841,06:48:09,06:48:09,505,0,0,45054.8693124252,0
803-4,3842,06:48:49,06:48:49,514,0,0,45501.78848591341,0
803-4,3843,06:49:14,06:49:14,522,0,0,45767.3279216801,0
803-4,3844,06:50:00,06:50:00,535,0,0,46157.27455498299,1
803-4,3684,06:50:38,06:50:38,541,0,0,46382.35107111106,0
803-4,3685,06:51:15,06:51:15,556,0,0,46754.105329632184,0
803-4,3686,06:51:54,06:51:54,562,0,0,47192.060335365655,0
803-4,3687,06:52:24,06:52:24,568,0,0,47510.15045417869,0
803-4,3688,06:52:51,06:52:51,572,0,0,47768.81779452539,0
803-4,1244,07:01:00,07:01:00,796,0,0,62354.12811343914,1
803-4,12907,07:09:00,07:09:00,1010,0,0,73270.06595494493,1
803-4,3763,07:10:25,07:10:25,1040,0,0,74159.21299449896,0
803-4,1321,07:11:02,07:11:02,1044,0,0,74477.02378493566,0
