trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
806-1,12,06:07:00,06:07:00,1,0,0,0.0,1
806-1,4562,06:21:00,06:21:00,370,0,0,28838.88613614216,1
806-1,13864,06:27:00,06:27:00,449,0,0,31372.50895270603,1
806-1,13458,06:33:00,06:33:00,620,0,0,42399.547228975396,1
806-1,622,06:42:00,06:42:00,769,0,0,55778.52235765436,1
806-1,10020,06:45:30,06:45:30,830,0,0,58843.433558523,0
806-1,10021,06:46:04,06:46:04,834,0,0,58981.508723038896,0
806-1,13449,06:46:43,06:46:43,849,0,0,59428.89975145226,0
806-1,10008,06:47:56,06:47:56,871,0,0,60298.2847791564,0
806-1,10009,06:48:54,06:48:54,878,0,0,60960.83099237302,0
806-1,10010,06:49:33,06:49:33,882,0,0,61329.98954634787,0
806-1,10011,06:50:02,06:50:02,888,0,0,61599.04883345147,0
806-1,10012,06:51:42,06:51:42,907,0,0,62459.74277934408,0
806-1,7480,06:52:45,06:52:45,925,0,0,62808.227103850266,0
806-1,10329,06:55:00,06:55:00,948,0,0,63324.564310911686,1
806-1,7306,06:57:00,06:57:00,969,0,0,63808.604273454286,1
806-2,12,06:37:00,06:37:00,1,0,0,0.0,1
806-2,4562,06:51:00,06:51:00,370,0,0,28838.88613614216,1
806-2,13864,06:57:00,06:57:00,449,0,0,31372.50895270603,1
806-2,13458,07:03:00,07:03:00,620,0,0,42399.547228975396,1
806-2,622,07:12:00,07:12:00,769,0,0,55778.52235765436,1
806-2,10020,07:15:30,07:15:30,830,0,0,58843.433558523,0
806-2,10021,07:16:04,07:16:04,834,0,0,58981.508723038896,0
806-2,13449,07:16:43,07:16:43,849,0,0,59428.89975145226,0
806-2,10008,07:17:56,07:17:56,871,0,0,60298.2847791564,0
806-2,10009,07:18:54,07:18:54,878,0,0,60960.83099237302,0
806-2,10010,07:19:33,07:19:33,882,0,0,61329.98954634787,0
806-2,10011,07:20:02,07:20:02,888,0,0,61599.04883345147,0
806-2,10012,07:21:42,07:21:42,907,0,0,62459.74277934408,0
806-2,7480,07:22:45,07:22:45,925,0,0,62808.227103850266,0
806-2,10329,07:25:00,07:25:00,948,0,0,63324.564310911686,1
806-2,7306,07:27:00,07:27:00,969,0,0,63808.604273454286,1
806-3,12,07:07:00,07:07:00,1,0,0,0.0,1
806-3,4562,07:21:00,07:21:00,370,0,0,28838.88613614216,1
806-3,13864,07:27:00,07:27:00,449,0,0,31372.50895270603,1
806-3,13458,07:33:00,07:33:00,620,0,0,42399.547228975396,1
806-3,622,07:42:00,07:42:00,769,0,0,55778.52235765436,1
806-3,10020,07:45:30,07:45:30,830,0,0,58843.433558523,0
806-3,10021,07:46:04,07:46:04,834,0,0,58981.508723038896,0
806-3,13449,07:46:43,07:46:43,849,0,0,59428.89975145226,0
806-3,10008,07:47:56,07:47:56,871,0,0,60298.2847791564,0
806-3,10009,07:48:54,07:48:54,878,0,0,60960.83099237302,0
806-3,10010,07:49:33,07:49:33,882,0,0,61329.98954634787,0
806-3,10011,07:50:02,07:50:02,888,0,0,61599.04883345147,0
806-3,10012,07:51:42,07:51:42,907,0,0,62459.74277934408,0
806-3,7480,07:52:45,07:52:45,925,0,0,62808.227103850266,0
806-3,10329,07:55:00,07:55:00,948,0,0,63324.564310911686,1
806-3,7306,07:57:00,07:57:00,969,0,0,63808.604273454286,1
806-4,12,07:37:00,07:37:00,1,0,0,0.0,1
806-4,4562,07:51:00,07:51:00,370,0,0,28838.88613614216,1
806-4,13864,07:57:00,07:57:00,449,0,0,31372.50895270603,1
806-4,13458,08:03:00,08:03:00,620,0,0,42399.547228975396,1
806-4,622,08:12:00,08:12:00,769,0,0,55778.52235765436,1
806-4,10020,08:15:30,08:15:30,830,0,0,58843.433558523,0
806-4,10021,08:16:04,08:16:04,834,0,0,58981.508723038896,0
806-4,13449,08:16:43,08:16:43,849,0,0,59428.89975145226,0
806-4,10008,08:17:56,08:17:56,871,0,0,60298.2847791564,0
806-4,10009,08:18:54,08:18:54,878,0,0,60960.83099237302,0
806-4,10010,08:19:33,08:19:33,882,0,0,61329.98954634787,0
806-4,10011,08:20:02,08:20:02,888,0,0,61599.04883345147,0
806-4,10012,08:21:42,08:21:42,907,0,0,62459.74277934408,0
806-4,7480,08:22:45,08:22:45,925,0,0,62808.227103850266,0
806-4,10329,08:25:00,08:25:00,948,0,0,63324.564310911686,1
