trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
610-1,167,04:46:00,04:46:00,1,0,0,0.0,1
610-1,10702,04:46:30,04:46:30,15,0,0,155.0431678781883,0
610-1,10703,04:47:09,04:47:09,24,0,0,496.8118466519353,0
610-1,10704,04:47:53,04:47:53,39,0,0,1078.0132570267017,0
610-1,168,04:49:00,04:49:00,70,0,0,2266.9317610455355,1
610-1,10705,04:49:45,04:49:45,81,0,0,2664.319011842963,0
610-1,10706,04:50:25,04:50:25,86,0,0,3073.9946060828734,0
610-1,10707,04:51:14,04:51:14,99,0,0,3573.748689376623,0
610-1,10708,04:51:43,04:51:43,107,0,0,3856.4486666590965,0
610-1,169,04:52:28,04:52:28,121,0,0,4391.340997743796,0
610-1,10709,04:52:57,04:52:57,126,0,0,4658.245563361332,0
610-1,10710,04:53:42,04:53:42,128,0,0,5000.392840740692,0
610-1,12412,04:54:12,04:54:12,130,0,0,5223.891331337243,0
610-1,12411,04:55:00,04:55:00,135,0,0,5371.319727046743,1
610-1,12407,04:55:34,04:55:34,145,0,0,5567.957082163447,0
610-1,10712,04:56:12,04:56:12,150,0,0,5831.682001312599,0
610-1,10713,04:56:45,04:56:45,154,0,0,6074.458897359102,0
610-1,10714,04:57:28,04:57:28,172,0,0,6332.63947286031,0
610-1,10715,04:58:07,04:58:07,175,0,0,6632.773962730651,0
610-1,14319,04:59:33,04:59:33,187,0,0,7141.3941463779865,0
610-1,14320,05:00:04,05:00:04,197,0,0,7371.109208842375,0
610-1,4887,05:00:43,05:00:43,204,0,0,7528.458336653783,0
610-1,4623,05:01:51,05:01:51,215,0,0,8266.597791171804,0
610-1,4888,05:02:30,05:02:30,223,0,0,8462.6377973649,0
610-1,4889,05:03:04,05:03:04,227,0,0,8687.105513208815,0
610-1,4890,05:03:53,05:03:53,236,0,0,9002.850996768348,0
610-1,4891,05:04:21,05:04:21,245,0,0,9233.863021036283,0
610-1,4892,05:05:53,05:05:53,264,0,0,9508.090642708186,0
610-1,4893,05:06:28,05:06:28,275,0,0,9739.353799059718,0
610-1,4894,05:06:54,05:06:54,281,0,0,9905.61898185433,0
610-1,4895,05:07:21,05:07:21,285,0,0,10076.015433277073,0
610-1,4896,05:07:47,05:07:47,290,0,0,10242.07242489268,0
610-1,4499,05:09:00,05:09:00,298,0,0,10491.451888870015,1
610-1,13904,05:09:47,05:09:47,303,0,0,10788.89499114001,0
610-1,13905,05:10:25,05:10:25,308,0,0,10992.178556833791,0
610-1,4502,05:11:09,05:11:09,315,0,0,11402.959783391,0
610-1,11084,05:12:14,05:12:14,337,0,0,12047.714362089124,0
610-1,11085,05:13:10,05:13:10,349,0,0,12843.531015839428,0
610-1,13456,05:14:12,05:14:12,362,0,0,13264.702655101859,0
610-1,11086,05:14:48,05:14:48,369,0,0,13647.078703656887,0
610-1,11087,05:16:00,05:16:00,380,0,0,14459.524269219146,1
610-1,11088,05:17:09,05:17:09,390,0,0,15283.384927732084,0
610-1,11089,05:19:00,05:19:00,403,0,0,16077.014197048731,1
610-1,11090,05:20:08,05:20:08,414,0,0,16965.517457146914,0
610-1,11091,05:20:57,05:20:57,429,0,0,17694.697900776562,0
610-1,11092,05:21:47,05:21:47,441,0,0,18498.56140424899,0
610-1,11093,05:23:00,05:23:00,456,0,0,19311.36244006124,1
610-1,11094,05:24:04,05:24:04,474,0,0,20111.74615371493,0
610-1,11095,05:25:00,05:25:00,491,0,0,20937.588061600454,1
610-1,11096,05:26:26,05:26:26,513,0,0,21768.893890566364,0
610-1,11097,05:28:00,05:28:00,530,0,0,22594.54242747311,1
610-1,11098,05:28:57,05:28:57,537,0,0,23216.087244032624,0
610-1,11099,05:29:57,05:29:57,552,0,0,24236.06925610287,0
610-1,11100,05:30:48,05:30:48,561,0,0,24994.97538632022,0
610-1,11101,05:31:17,05:31:17,569,0,0,25386.389802724254,0
610-1,11102,05:32:00,05:32:00,579,0,0,25919.296531677646,1
610-1,11103,05:33:04,05:33:04,591,0,0,26716.894444006106,0
610-1,11104,05:34:00,05:34:00,603,0,0,27534.72824366816,1
610-1,11105,05:35:10,05:35:10,616,0,0,28451.082262635085,0
610-1,12894,05:36:00,05:36:00,629,0,0,29172.497405297036,1
610-1,12895,05:37:04,05:37:04,639,0,0,29961.235411350775,0
610-1,12896,05:37:58,05:37:58,648,0,0,30794.631316499326,0
610-1,12897,05:38:55,05:38:55,658,0,0,31784.622031377774,0
610-1,12898,05:39:40,05:39:40,665,0,0,32396.120555829137,0
610-1,14321,05:40:25,05:40:25,681,0,0,32981.18275965652,0
610-1,14322,05:41:46,05:41:46,694,0,0,33585.585367979125,0
610-1,12646,05:43:00,05:43:00,704,0,0,34044.17883389996,1
610-2,167,05:16:00,05:16:00,1,0,0,0.0,1
610-2,10702,05:16:30,05:16:30,15,0,0,155.0431678781883,0
610-2,10703,05:17:09,05:17:09,24,0,0,496.8118466519353,0
610-2,10704,05:17:53,05:17:53,39,0,0,1078.0132570267017,0
610-2,168,05:19:00,05:19:00,70,0,0,2266.9317610455355,1
610-2,10705,05:19:45,05:19:45,81,0,0,2664.319011842963,0
610-2,10706,05:20:25,05:20:25,86,0,0,3073.9946060828734,0
610-2,10707,05:21:14,05:21:14,99,0,0,3573.748689376623,0
610-2,10708,05:21:43,05:21:43,107,0,0,3856.4486666590965,0
610-2,169,05:22:28,05:22:28,121,0,0,4391.340997743796,0
610-2,10709,05:22:57,05:22:57,126,0,0,4658.245563361332,0
610-2,10710,05:23:42,05:23:42,128,0,0,5000.392840740692,0
610-2,12412,05:24:12,05:24:12,130,0,0,5223.891331337243,0
610-2,12411,05:25:00,05:25:00,135,0,0,5371.319727046743,1
610-2,12407,05:25:34,05:25:34,145,0,0,5567.957082163447,0
610-2,10712,05:26:12,05:26:12,150,0,0,5831.682001312599,0
610-2,10713,05:26:45,05:26:45,154,0,0,6074.458897359102,0
610-2,10714,05:27:28,05:27:28,172,0,0,6332.63947286031,0
610-2,10715,05:28:07,05:28:07,175,0,0,6632.773962730651,0
610-2,14319,05:29:33,05:29:33,187,0,0,7141.3941463779865,0
610-2,14320,05:30:04,05:30:04,197,0,0,7371.109208842375,0
610-2,4887,05:30:43,05:30:43,204,0,0,7528.458336653783,0
610-2,4623,05:31:51,05:31:51,215,0,0,8266.597791171804,0
610-2,4888,05:32:30,05:32:30,223,0,0,8462.6377973649,0
610-2,4889,05:33:04,05:33:04,227,0,0,8687.105513208815,0
610-2,4890,05:33:53,05:33:53,236,0,0,9002.850996768348,0
610-2,4891,05:34:21,05:34:21,245,0,0,9233.863021036283,0
610-2,4892,05:35:53,05:35:53,264,0,0,9508.090642708186,0
610-2,4893,05:36:28,05:36:28,275,0,0,9739.353799059718,0
610-2,4894,05:36:54,05:36:54,281,0,0,9905.61898185433,0
610-2,4895,05:37:21,05:37:21,285,0,0,10076.015433277073,0
610-2,4896,05:37:47,05:37:47,290,0,0,10242.07242489268,0
610-2,4499,05:39:00,05:39:00,298,0,0,10491.451888870015,1
610-2,13904,05:39:47,05:39:47,303,0,0,10788.89499114001,0
610-2,13905,05:40:25,05:40:25,308,0,0,10992.178556833791,0
610-2,4502,05:41:09,05:41:09,315,0,0,11402.959783391,0
610-2,11084,05:42:14,05:42:14,337,0,0,12047.714362089124,0
610-2,11085,05:43:10,05:43:10,349,0,0,12843.531015839428,0
610-2,13456,05:44:12,05:44:12,362,0,0,13264.702655101859,0
610-2,11086,05:44:48,05:44:48,369,0,0,13647.078703656887,0
610-2,11087,05:46:00,05:46:00,380,0,0,14459.524269219146,1
610-2,11088,05:47:09,05:47:09,390,0,0,15283.384927732084,0
610-2,11089,05:49:00,05:49:00,403,0,0,16077.014197048731,1
610-2,11090,05:50:08,05:50:08,414,0,0,16965.517457146914,0
610-2,11091,05:50:57,05:50:57,429,0,0,17694.697900776562,0
610-2,11092,05:51:47,05:51:47,441,0,0,18498.56140424899,0
610-2,11093,05:53:00,05:53:00,456,0,0,19311.36244006124,1
610-2,11094,05:54:04,05:54:04,474,0,0,20111.74615371493,0
610-2,11095,05:55:00,05:55:00,491,0,0,20937.588061600454,1
610-2,11096,05:56:26,05:56:26,513,0,0,21768.893890566364,0
610-2,11097,05:58:00,05:58:00,530,0,0,22594.54242747311,1
610-2,11098,05:58:57,05:58:57,537,0,0,23216.087244032624,0
610-2,11099,05:59:57,05:59:57,552,0,0,24236.06925610287,0
610-2,11100,06:00:48,06:00:48,561,0,0,24994.97538632022,0
610-2,11101,06:01:17,06:01:17,569,0,0,25386.389802724254,0
610-2,11102,06:02:00,06:02:00,579,0,0,25919.296531677646,1
610-2,11103,06:03:04,06:03:04,591,0,0,26716.894444006106,0
610-2,11104,06:04:00,06:04:00,603,0,0,27534.72824366816,1
610-2,11105,06:05:10,06:05:10,616,0,0,28451.082262635085,0
610-2,12894,06:06:00,06:06:00,629,0,0,29172.497405297036,1
610-2,12895,06:07:04,06:07:04,639,0,0,29961.235411350775,0
610-2,12896,06:07:58,06:07:58,648,0,0,30794.631316499326,0
610-2,12897,06:08:55,06:08:55,658,0,0,31784.622031377774,0
610-2,12898,06:09:40,06:09:40,665,0,0,32396.120555829137,0
610-2,14321,06:10:25,06:10:25,681,0,0,32981.18275965652,0
610-2,14322,06:11:46,06:11:46,694,0,0,33585.585367979125,0
610-2,12646,06:13:00,06:13:00,704,0,0,34044.17883389996,1
610-3,167,05:46:00,05:46:00,1,0,0,0.0,1
610-3,10702,05:46:30,05:46:30,15,0,0,155.0431678781883,0
610-3,10703,05:47:09,05:47:09,24,0,0,496.8118466519353,0
610-3,10704,05:47:53,05:47:53,39,0,0,1078.0132570267017,0
610-3,168,05:49:00,05:49:00,70,0,0,2266.9317610455355,1
610-3,10705,05:49:45,05:49:45,81,0,0,2664.319011842963,0
610-3,10706,05:50:25,05:50:25,86,0,0,3073.9946060828734,0
610-3,10707,05:51:14,05:51:14,99,0,0,3573.748689376623,0
610-3,10708,05:51:43,05:51:43,107,0,0,3856.4486666590965,0
610-3,169,05:52:28,05:52:28,121,0,0,4391.340997743796,0
610-3,10709,05:52:57,05:52:57,126,0,0,4658.245563361332,0
610-3,10710,05:53:42,05:53:42,128,0,0,5000.392840740692,0
610-3,12412,05:54:12,05:54:12,130,0,0,5223.891331337243,0
610-3,12411,05:55:00,05:55:00,135,0,0,5371.319727046743,1
610-3,12407,05:55:34,05:55:34,145,0,0,5567.957082163447,0
610-3,10712,05:56:12,05:56:12,150,0,0,5831.682001312599,0
610-3,10713,05:56:45,05:56:45,154,0,0,6074.458897359102,0
610-3,10714,05:57:28,05:57:28,172,0,0,6332.63947286031,0
610-3,10715,05:58:07,05:58:07,175,0,0,6632.773962730651,0
610-3,14319,05:59:33,05:59:33,187,0,0,7141.3941463779865,0
610-3,14320,06:00:04,06:00:04,197,0,0,7371.109208842375,0
610-3,4887,06:00:43,06:00:43,204,0,0,7528.458336653783,0
610-3,4623,06:01:51,06:01:51,215,0,0,8266.597791171804,0
