trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
240-1,10060,07:05:00,07:05:00,1,0,0,0.0,1
240-1,10061,07:05:59,07:05:59,15,0,0,523.6936150979416,0
240-1,10062,07:06:58,07:06:58,24,0,0,873.764820319401,0
240-1,13676,07:08:26,07:08:26,51,0,0,1828.2669342340319,0
240-1,13675,07:08:51,07:08:51,59,0,0,2057.2072499406095,0
240-1,13674,07:09:14,07:09:14,66,0,0,2286.68159924882,0
240-1,13673,07:09:43,07:09:43,70,0,0,2569.208946717717,0
240-1,13672,07:10:12,07:10:12,80,0,0,2862.793500810339,0
240-1,13671,07:10:46,07:10:46,91,0,0,3250.7874084734804,0
240-1,13670,07:11:12,07:11:12,100,0,0,3515.904114104893,0
240-1,13669,07:11:37,07:11:37,106,0,0,3725.6373500086784,0
240-1,13668,07:12:08,07:12:08,113,0,0,4015.406308462793,0
240-1,9879,07:12:45,07:12:45,129,0,0,4295.4569637697,0
240-1,9880,07:13:25,07:13:25,136,0,0,4614.814023279087,0
240-1,9881,07:14:02,07:14:02,143,0,0,4901.018722845239,0
240-1,9882,07:14:43,07:14:43,150,0,0,5160.11283388437,0
240-1,4774,07:16:00,07:16:00,156,0,0,5405.38556496357,1
240-1,13326,07:17:05,07:17:05,166,0,0,5785.443250433811,0
240-1,13327,07:18:30,07:18:30,177,0,0,6214.024769766508,0
240-1,13328,07:19:10,07:19:10,190,0,0,6598.612783966992,0
240-1,13329,07:19:45,07:19:45,199,0,0,6928.741808960717,0
240-1,13330,07:20:20,07:20:20,203,0,0,7217.186656413582,0
240-1,13331,07:20:54,07:20:54,209,0,0,7454.826148058847,0
240-1,13332,07:21:31,07:21:31,216,0,0,7779.7595572609,0
240-1,13333,07:22:02,07:22:02,221,0,0,8004.674934761308,0
240-1,13334,07:23:00,07:23:00,231,0,0,8283.536118786606,1
240-1,13335,07:23:45,07:23:45,236,0,0,8592.65356280228,0
240-1,13336,07:24:55,07:24:55,253,0,0,9474.51321224457,0
240-1,13337,07:25:34,07:25:34,258,0,0,9900.675225977217,0
240-1,13338,07:26:09,07:26:09,265,0,0,10271.340761209845,0
240-1,13339,07:27:00,07:27:00,286,0,0,10779.17410679218,0
