trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
801-1,12,05:18:00,05:18:00,1,0,0,0.0,1
801-1,2446,05:31:00,05:31:00,363,0,0,31904.227323765695,1
801-1,4960,05:35:27,05:35:27,429,0,0,38371.533788249355,0
801-1,4961,05:36:00,05:36:00,439,0,0,38628.25214998405,1
801-1,4962,05:36:56,05:36:56,449,0,0,38993.25576294902,0
801-1,4815,05:41:00,05:41:00,496,0,0,43761.02469296641,1
801-1,4911,05:54:00,05:54:00,804,0,0,60750.132115776105,1
801-1,4912,05:54:49,05:54:49,817,0,0,61067.08987345565,0
801-1,4851,05:56:00,05:56:00,830,0,0,61640.569139738334,1
801-2,12,05:48:00,05:48:00,1,0,0,0.0,1
801-2,2446,06:01:00,06:01:00,363,0,0,31904.227323765695,1
801-2,4960,06:05:27,06:05:27,429,0,0,38371.533788249355,0
801-2,4961,06:06:00,06:06:00,439,0,0,38628.25214998405,1
801-2,4962,06:06:56,06:06:56,449,0,0,38993.25576294902,0
801-2,4815,06:11:00,06:11:00,496,0,0,43761.02469296641,1
801-2,4911,06:24:00,06:24:00,804,0,0,60750.132115776105,1
801-2,4912,06:24:49,06:24:49,817,0,0,61067.08987345565,0
801-2,4851,06:26:00,06:26:00,830,0,0,61640.569139738334,1
801-3,12,06:12:00,06:12:00,1,0,0,0.0,1
801-3,2446,06:25:00,06:25:00,363,0,0,31904.227323765695,1
801-3,4960,06:29:27,06:29:27,429,0,0,38371.533788249355,0
801-3,4961,06:30:00,06:30:00,439,0,0,38628.25214998405,1
801-3,4962,06:30:56,06:30:56,449,0,0,38993.25576294902,0
801-3,4815,06:35:00,06:35:00,496,0,0,43761.02469296641,1
801-3,4911,06:48:00,06:48:00,804,0,0,60750.132115776105,1
801-3,4912,06:48:49,06:48:49,817,0,0,61067.08987345565,0
801-3,4851,06:50:00,06:50:00,830,0,0,61640.569139738334,1
801-4,12,06:32:00,06:32:00,1,0,0,0.0,1
801-4,2446,06:45:00,06:45:00,363,0,0,31904.227323765695,1
801-4,4960,06:49:27,06:49:27,429,0,0,38371.533788249355,0
801-4,4961,06:50:00,06:50:00,439,0,0,38628.25214998405,1
801-4,4962,06:50:56,06:50:56,449,0,0,38993.25576294902,0
801-4,4815,06:55:00,06:55:00,496,0,0,43761.02469296641,1
801-4,4911,07:08:00,07:08:00,804,0,0,60750.132115776105,1
801-4,4912,07:08:49,07:08:49,817,0,0,61067.08987345565,0
801-4,4851,07:10:00,07:10:00,830,0,0,61640.569139738334,1
801-5,12,06:52:00,06:52:00,1,0,0,0.0,1
801-5,2446,07:05:00,07:05:00,363,0,0,31904.227323765695,1
801-5,4960,07:09:27,07:09:27,429,0,0,38371.533788249355,0
801-5,4961,07:10:00,07:10:00,439,0,0,38628.25214998405,1
801-5,4962,07:10:56,07:10:56,449,0,0,38993.25576294902,0
801-5,4815,07:15:00,07:15:00,496,0,0,43761.02469296641,1
801-5,4911,07:28:00,07:28:00,804,0,0,60750.132115776105,1
801-5,4912,07:28:49,07:28:49,817,0,0,61067.08987345565,0
801-5,4851,07:30:00,07:30:00,830,0,0,61640.569139738334,1
801-6,12,07:12:00,07:12:00,1,0,0,0.0,1
801-6,2446,07:25:00,07:25:00,363,0,0,31904.227323765695,1
801-6,4960,07:29:27,07:29:27,429,0,0,38371.533788249355,0
801-6,4961,07:30:00,07:30:00,439,0,0,38628.25214998405,1
801-6,4962,07:30:56,07:30:56,449,0,0,38993.25576294902,0
801-6,4815,07:35:00,07:35:00,496,0,0,43761.02469296641,1
801-6,4911,07:48:00,07:48:00,804,0,0,60750.132115776105,1
801-6,4912,07:48:49,07:48:49,817,0,0,61067.08987345565,0
801-6,4851,07:50:00,07:50:00,830,0,0,61640.569139738334,1
801-7,12,07:32:00,07:32:00,1,0,0,0.0,1
801-7,2446,07:45:00,07:45:00,363,0,0,31904.227323765695,1
801-7,4960,07:49:27,07:49:27,429,0,0,38371.533788249355,0
801-7,4961,07:50:00,07:50:00,439,0,0,38628.25214998405,1
801-7,4962,07:50:56,07:50:56,449,0,0,38993.25576294902,0
801-7,4815,07:55:00,07:55:00,496,0,0,43761.02469296641,1
801-7,4911,08:08:00,08:08:00,804,0,0,60750.132115776105,1
801-7,4912,08:08:49,08:08:49,817,0,0,61067.08987345565,0
801-7,4851,08:10:00,08:10:00,830,0,0,61640.569139738334,1
801-8,12,07:52:00,07:52:00,1,0,0,0.0,1
801-8,2446,08:05:00,08:05:00,363,0,0,31904.227323765695,1
801-8,4960,08:09:27,08:09:27,429,0,0,38371.533788249355,0
801-8,4961,08:10:00,08:10:00,439,0,0,38628.25214998405,1
801-8,4962,08:10:56,08:10:56,449,0,0,38993.25576294902,0
801-8,4815,08:15:00,08:15:00,496,0,0,43761.02469296641,1
801-8,4911,08:28:00,08:28:00,804,0,0,60750.132115776105,1
801-8,4912,08:28:49,08:28:49,817,0,0,61067.08987345565,0
801-8,4851,08:30:00,08:30:00,830,0,0,61640.569139738334,1
801-9,12,08:12:00,08:12:00,1,0,0,0.0,1
801-9,2446,08:25:00,08:25:00,363,0,0,31904.227323765695,1
801-9,4960,08:29:27,08:29:27,429,0,0,38371.533788249355,0
801-9,4961,08:30:00,08:30:00,439,0,0,38628.25214998405,1
801-9,4962,08:30:56,08:30:56,449,0,0,38993.25576294902,0
801-9,4815,08:35:00,08:35:00,496,0,0,43761.02469296641,1
801-9,4911,08:48:00,08:48:00,804,0,0,60750.132115776105,1
801-9,4912,08:48:49,08:48:49,817,0,0,61067.08987345565,0
801-9,4851,08:50:00,08:50:00,830,0,0,61640.569139738334,1
801-10,12,08:32:00,08:32:00,1,0,0,0.0,1
801-10,2446,08:45:00,08:45:00,363,0,0,31904.227323765695,1
801-10,4960,08:49:27,08:49:27,429,0,0,38371.533788249355,0
801-10,4961,08:50:00,08:50:00,439,0,0,38628.25214998405,1
801-10,4962,08:50:56,08:50:56,449,0,0,38993.25576294902,0
801-10,4815,08:55:00,08:55:00,496,0,0,43761.02469296641,1
801-10,4911,09:08:00,09:08:00,804,0,0,60750.132115776105,1
801-10,4912,09:08:49,09:08:49,817,0,0,61067.08987345565,0
801-10,4851,09:10:00,09:10:00,830,0,0,61640.569139738334,1
801-11,12,08:52:00,08:52:00,1,0,0,0.0,1
801-11,2446,09:05:00,09:05:00,363,0,0,31904.227323765695,1
801-11,4960,09:09:27,09:09:27,429,0,0,38371.533788249355,0
801-11,4961,09:10:00,09:10:00,439,0,0,38628.25214998405,1
801-11,4962,09:10:56,09:10:56,449,0,0,38993.25576294902,0
801-11,4815,09:15:00,09:15:00,496,0,0,43761.02469296641,1
801-11,4911,09:28:00,09:28:00,804,0,0,60750.132115776105,1
801-11,4912,09:28:49,09:28:49,817,0,0,61067.08987345565,0
801-11,4851,09:30:00,09:30:00,830,0,0,61640.569139738334,1
801-12,12,09:12:00,09:12:00,1,0,0,0.0,1
801-12,2446,09:25:00,09:25:00,363,0,0,31904.227323765695,1
801-12,4960,09:29:27,09:29:27,429,0,0,38371.533788249355,0
801-12,4961,09:30:00,09:30:00,439,0,0,38628.25214998405,1
801-12,4962,09:30:56,09:30:56,449,0,0,38993.25576294902,0
801-12,4815,09:35:00,09:35:00,496,0,0,43761.02469296641,1
801-12,4911,09:48:00,09:48:00,804,0,0,60750.132115776105,1
801-12,4912,09:48:49,09:48:49,817,0,0,61067.08987345565,0
801-12,4851,09:50:00,09:50:00,830,0,0,61640.569139738334,1
801-13,12,09:32:00,09:32:00,1,0,0,0.0,1
801-13,2446,09:45:00,09:45:00,363,0,0,31904.227323765695,1
801-13,4960,09:49:27,09:49:27,429,0,0,38371.533788249355,0
801-13,4961,09:50:00,09:50:00,439,0,0,38628.25214998405,1
801-13,4962,09:50:56,09:50:56,449,0,0,38993.25576294902,0
801-13,4815,09:55:00,09:55:00,496,0,0,43761.02469296641,1
801-13,4911,10:08:00,10:08:00,804,0,0,60750.132115776105,1
801-13,4912,10:08:49,10:08:49,817,0,0,61067.08987345565,0
801-13,4851,10:10:00,10:10:00,830,0,0,61640.569139738334,1
801-14,12,09:52:00,09:52:00,1,0,0,0.0,1
801-14,2446,10:05:00,10:05:00,363,0,0,31904.227323765695,1
801-14,4960,10:09:27,10:09:27,429,0,0,38371.533788249355,0
801-14,4961,10:10:00,10:10:00,439,0,0,38628.25214998405,1
801-14,4962,10:10:56,10:10:56,449,0,0,38993.25576294902,0
801-14,4815,10:15:00,10:15:00,496,0,0,43761.02469296641,1
801-14,4911,10:28:00,10:28:00,804,0,0,60750.132115776105,1
801-14,4912,10:28:49,10:28:49,817,0,0,61067.08987345565,0
