trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
952-1,12,05:25:00,05:25:00,1,0,1,0.0,1
952-1,12397,05:40:00,05:50:00,463,1,1,36255.69733328355,1
952-1,12342,05:52:00,05:52:00,477,1,0,36921.62611227228,1
952-1,12346,05:52:57,05:52:57,486,1,0,37375.24978676349,0
952-1,12347,05:53:58,05:53:58,496,1,0,38021.582397465296,0
952-1,12348,05:55:13,05:55:13,512,1,0,38912.41915340192,0
952-1,12338,05:58:00,05:58:00,544,1,0,40507.86108741461,1
952-2,12,05:55:00,05:55:00,1,0,1,0.0,1
952-2,12397,06:10:00,06:20:00,463,1,1,36255.69733328355,1
952-2,12342,06:22:00,06:22:00,477,1,0,36921.62611227228,1
952-2,12346,06:22:57,06:22:57,486,1,0,37375.24978676349,0
952-2,12347,06:23:58,06:23:58,496,1,0,38021.582397465296,0
952-2,12348,06:25:13,06:25:13,512,1,0,38912.41915340192,0
952-2,12338,06:28:00,06:28:00,544,1,0,40507.86108741461,1
952-3,12,06:25:00,06:25:00,1,0,1,0.0,1
952-3,12397,06:40:00,06:50:00,463,1,1,36255.69733328355,1
952-3,12342,06:52:00,06:52:00,477,1,0,36921.62611227228,1
952-3,12346,06:52:57,06:52:57,486,1,0,37375.24978676349,0
952-3,12347,06:53:58,06:53:58,496,1,0,38021.582397465296,0
952-3,12348,06:55:13,06:55:13,512,1,0,38912.41915340192,0
952-3,12338,06:58:00,06:58:00,544,1,0,40507.86108741461,1
952-4,12,06:55:00,06:55:00,1,0,1,0.0,1
952-4,12397,07:10:00,07:20:00,463,1,1,36255.69733328355,1
952-4,12342,07:22:00,07:22:00,477,1,0,36921.62611227228,1
952-4,12346,07:22:57,07:22:57,486,1,0,37375.24978676349,0
952-4,12347,07:23:58,07:23:58,496,1,0,38021.582397465296,0
952-4,12348,07:25:13,07:25:13,512,1,0,38912.41915340192,0
952-4,12338,07:28:00,07:28:00,544,1,0,40507.86108741461,1
952-5,12,07:25:00,07:25:00,1,0,1,0.0,1
952-5,12397,07:40:00,07:50:00,463,1,1,36255.69733328355,1
952-5,12342,07:52:00,07:52:00,477,1,0,36921.62611227228,1
952-5,12346,07:52:57,07:52:57,486,1,0,37375.24978676349,0
952-5,12347,07:53:58,07:53:58,496,1,0,38021.582397465296,0
952-5,12348,07:55:13,07:55:13,512,1,0,38912.41915340192,0
952-5,12338,07:58:00,07:58:00,544,1,0,40507.86108741461,1
952-6,12,07:55:00,07:55:00,1,0,1,0.0,1
952-6,12397,08:10:00,08:20:00,463,1,1,36255.69733328355,1
952-6,12342,08:22:00,08:22:00,477,1,0,36921.62611227228,1
952-6,12346,08:22:57,08:22:57,486,1,0,37375.24978676349,0
952-6,12347,08:23:58,08:23:58,496,1,0,38021.582397465296,0
952-6,12348,08:25:13,08:25:13,512,1,0,38912.41915340192,0
952-6,12338,08:28:00,08:28:00,544,1,0,40507.86108741461,1
952-7,12,08:25:00,08:25:00,1,0,1,0.0,1
952-7,12397,08:40:00,08:50:00,463,1,1,36255.69733328355,1
952-7,12342,08:52:00,08:52:00,477,1,0,36921.62611227228,1
952-7,12346,08:52:57,08:52:57,486,1,0,37375.24978676349,0
952-7,12347,08:53:58,08:53:58,496,1,0,38021.582397465296,0
952-7,12348,08:55:13,08:55:13,512,1,0,38912.41915340192,0
952-7,12338,08:58:00,08:58:00,544,1,0,40507.86108741461,1
952-8,12,08:55:00,08:55:00,1,0,1,0.0,1
952-8,12397,09:10:00,09:20:00,463,1,1,36255.69733328355,1
952-8,12342,09:22:00,09:22:00,477,1,0,36921.62611227228,1
952-8,12346,09:22:57,09:22:57,486,1,0,37375.24978676349,0
952-8,12347,09:23:58,09:23:58,496,1,0,38021.582397465296,0
952-8,12348,09:25:13,09:25:13,512,1,0,38912.41915340192,0
952-8,12338,09:28:00,09:28:00,544,1,0,40507.86108741461,1
952-9,12,09:25:00,09:25:00,1,0,1,0.0,1
952-9,12397,09:40:00,09:50:00,463,1,1,36255.69733328355,1
952-9,12342,09:52:00,09:52:00,477,1,0,36921.62611227228,1
952-9,12346,09:52:57,09:52:57,486,1,0,37375.24978676349,0
952-9,12347,09:53:58,09:53:58,496,1,0,38021.582397465296,0
952-9,12348,09:55:13,09:55:13,512,1,0,38912.41915340192,0
952-9,12338,09:58:00,09:58:00,544,1,0,40507.86108741461,1
952-10,12,09:55:00,09:55:00,1,0,1,0.0,1
952-10,12397,10:10:00,10:20:00,463,1,1,36255.69733328355,1
952-10,12342,10:22:00,10:22:00,477,1,0,36921.62611227228,1
952-10,12346,10:22:57,10:22:57,486,1,0,37375.24978676349,0
952-10,12347,10:23:58,10:23:58,496,1,0,38021.582397465296,0
952-10,12348,10:25:13,10:25:13,512,1,0,38912.41915340192,0
952-10,12338,10:28:00,10:28:00,544,1,0,40507.86108741461,1
952-11,12,10:25:00,10:25:00,1,0,1,0.0,1
952-11,12397,10:40:00,10:50:00,463,1,1,36255.69733328355,1
952-11,12342,10:52:00,10:52:00,477,1,0,36921.62611227228,1
952-11,12346,10:52:57,10:52:57,486,1,0,37375.24978676349,0
952-11,12347,10:53:58,10:53:58,496,1,0,38021.582397465296,0
952-11,12348,10:55:13,10:55:13,512,1,0,38912.41915340192,0
952-11,12338,10:58:00,10:58:00,544,1,0,40507.86108741461,1
952-12,12,10:55:00,10:55:00,1,0,1,0.0,1
952-12,12397,11:10:00,11:20:00,463,1,1,36255.69733328355,1
952-12,12342,11:22:00,11:22:00,477,1,0,36921.62611227228,1
952-12,12346,11:22:57,11:22:57,486,1,0,37375.24978676349,0
952-12,12347,11:23:58,11:23:58,496,1,0,38021.582397465296,0
952-12,12348,11:25:13,11:25:13,512,1,0,38912.41915340192,0
952-12,12338,11:28:00,11:28:00,544,1,0,40507.86108741461,1
952-13,12,11:25:00,11:25:00,1,0,1,0.0,1
952-13,12397,11:40:00,11:50:00,463,1,1,36255.69733328355,1
952-13,12342,11:52:00,11:52:00,477,1,0,36921.62611227228,1
952-13,12346,11:52:57,11:52:57,486,1,0,37375.24978676349,0
952-13,12347,11:53:58,11:53:58,496,1,0,38021.582397465296,0
952-13,12348,11:55:13,11:55:13,512,1,0,38912.41915340192,0
952-13,12338,11:58:00,11:58:00,544,1,0,40507.86108741461,1
