trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
120-1,1850,04:57:00,04:57:00,1,0,0,0.0,1
120-1,1851,04:57:44,04:57:44,12,0,0,396.994141496117,0
120-1,1852,04:58:16,04:58:16,25,0,0,778.4226711406108,0
120-1,10431,04:58:36,04:58:36,39,0,0,987.9639130767938,0
120-1,10432,04:58:59,04:58:59,47,0,0,1238.2164900691394,0
120-1,10433,04:59:22,04:59:22,58,0,0,1495.9101343713946,0
120-1,10434,04:59:46,04:59:46,64,0,0,1756.7233600623256,0
120-1,10435,05:00:10,05:00:10,73,0,0,2014.4244321713036,0
120-1,10436,05:00:27,05:00:27,80,0,0,2183.604338024321,0
120-1,10437,05:01:07,05:01:07,88,0,0,2685.8846478708842,0
120-1,10438,05:01:32,05:01:32,95,0,0,2935.1602550415696,0
120-1,10439,05:01:59,05:01:59,107,0,0,3208.795346168739,0
120-1,10440,05:03:00,05:03:00,120,0,0,3405.305410494039,1
120-1,10441,05:03:40,05:03:40,127,0,0,3654.45293129724,0
120-1,10442,05:04:10,05:04:10,133,0,0,3904.297199046353,0
120-1,10443,05:04:35,05:04:35,144,0,0,4156.19247345292,0
120-1,10444,05:05:05,05:05:05,157,0,0,4503.354615748938,0
120-1,10445,05:05:31,05:05:31,162,0,0,4753.502112856807,0
120-1,10446,05:05:57,05:05:57,174,0,0,5011.618411249271,0
120-1,10447,05:06:43,05:06:43,186,0,0,5338.788294120517,0
120-1,10448,05:07:13,05:07:13,197,0,0,5609.754292038654,0
120-1,10449,05:07:46,05:07:46,203,0,0,5933.360217165572,0
120-1,10450,05:08:05,05:08:05,208,0,0,6099.219288231379,0
120-1,10451,05:08:31,05:08:31,217,0,0,6354.6827447371925,0
120-1,10452,05:09:00,05:09:00,226,0,0,6677.1387426903475,0
120-1,10453,05:09:26,05:09:26,233,0,0,6931.164208046016,0
120-1,10454,05:09:45,05:09:45,239,0,0,7108.036427644195,0
120-1,10455,05:10:25,05:10:25,252,0,0,7571.882826698468,0
120-1,10456,05:10:59,05:10:59,261,0,0,7873.839028393721,0
120-1,10457,05:11:34,05:11:34,271,0,0,8133.000446392672,0
120-1,10458,05:12:04,05:12:04,281,0,0,8374.034727226353,0
120-1,10459,05:12:34,05:12:34,292,0,0,8651.003892979325,0
120-1,10460,05:13:04,05:13:04,301,0,0,8893.03083132418,0
120-1,10461,05:13:41,05:13:41,309,0,0,9132.34742115885,0
120-1,10462,05:14:11,05:14:11,315,0,0,9316.868429393007,0
120-1,10463,05:14:38,05:14:38,325,0,0,9532.96837241111,0
120-1,10464,05:15:08,05:15:08,334,0,0,9787.82366641027,0
120-1,10465,05:15:42,05:15:42,340,0,0,10068.587764633818,0
120-1,10466,05:16:12,05:16:12,350,0,0,10339.85135487534,0
120-1,10467,05:17:01,05:17:01,362,0,0,10679.76438925485,0
120-1,10468,05:18:00,05:18:00,376,0,0,10983.516466713925,1
120-1,10469,05:18:47,05:18:47,386,0,0,11406.272561032365,0
120-1,10470,05:19:31,05:19:31,401,0,0,11904.415572038071,0
120-1,10471,05:19:51,05:19:51,407,0,0,12107.334301798137,0
120-1,10472,05:20:19,05:20:19,414,0,0,12418.997119207885,0
120-1,10473,05:20:47,05:20:47,421,0,0,12706.219870745908,0
120-1,10474,05:21:10,05:21:10,426,0,0,12955.981612068987,0
120-1,10475,05:21:35,05:21:35,434,0,0,13226.210087534882,0
120-1,10476,05:22:04,05:22:04,443,0,0,13558.4032725698,0
120-1,14889,05:22:58,05:22:58,459,0,0,14091.56852629149,0
120-1,14888,05:24:00,05:24:00,465,0,0,14364.640800027137,1
120-1,2007,05:24:48,05:24:48,470,0,0,14586.106068172754,0
120-1,2008,05:25:45,05:25:45,489,0,0,14960.23108407901,0
120-1,2009,05:26:08,05:26:08,495,0,0,15112.290505783902,0
120-1,2010,05:26:47,05:26:47,502,0,0,15344.660319948072,0
120-1,2011,05:27:18,05:27:18,512,0,0,15622.380202431703,0
120-1,2012,05:27:46,05:27:46,521,0,0,15852.373851263128,0
120-1,2013,05:28:27,05:28:27,528,0,0,16107.816069860395,0
120-1,2014,05:28:58,05:28:58,536,0,0,16370.88451407133,0
120-1,2015,05:29:23,05:29:23,545,0,0,16569.999406228373,0
120-1,13739,05:30:09,05:30:09,563,0,0,17088.15496439712,0
120-1,13740,05:30:56,05:30:56,570,0,0,17446.88695793756,0
120-1,13741,05:31:18,05:31:18,576,0,0,17614.087980313452,0
120-1,13742,05:31:50,05:31:50,583,0,0,17798.850913045542,0
120-1,13743,05:32:32,05:32:32,595,0,0,18130.634942582197,0
120-1,10484,05:33:23,05:33:23,607,0,0,18597.708953239697,0
120-1,13744,05:34:00,05:34:00,629,0,0,18864.566127726448,1
120-1,10486,05:34:53,05:34:53,652,0,0,19339.42871564081,0
120-1,10487,05:36:23,05:36:23,686,0,0,19991.251239224093,0
120-1,10488,05:37:25,05:37:25,698,0,0,20499.230045199845,0
120-1,10489,05:37:49,05:37:49,703,0,0,20666.06954007339,0
120-1,10490,05:38:26,05:38:26,710,0,0,20934.5698718322,0
120-1,10491,05:38:54,05:38:54,726,0,0,21185.29412909244,0
120-1,10492,05:39:28,05:39:28,738,0,0,21395.151126701745,0
120-1,10493,05:40:03,05:40:03,745,0,0,21651.227551651624,0
120-1,10494,05:41:12,05:41:12,754,0,0,22305.557722060967,0
120-1,10495,05:42:55,05:42:55,768,0,0,22974.95128275874,0
120-1,10496,05:44:00,05:44:00,795,0,0,23482.50932276789,1
120-1,10497,05:44:54,05:44:54,813,0,0,23858.809385588844,0
120-1,10498,05:45:43,05:45:43,825,0,0,24357.94047294135,0
120-1,10499,05:46:14,05:46:14,838,0,0,24668.81464042601,0
