trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
056-1,12,03:00:00,03:00:00,1,0,0,0.0,1
056-1,13,03:06:00,03:06:00,108,0,0,5072.225429464616,1
056-1,8157,03:09:05,03:09:05,194,0,0,9433.572658115192,0
056-1,8158,03:09:49,03:09:49,216,0,0,10216.910577959317,0
056-1,8159,03:11:00,03:11:00,231,0,0,11107.401955204332,1
056-1,8160,03:12:06,03:12:06,242,0,0,11896.733365390743,0
056-1,8161,03:13:00,03:13:00,252,0,0,12715.108881723972,0
056-1,8162,03:14:21,03:14:21,270,0,0,14332.999786763447,0
056-1,8163,03:14:59,03:14:59,276,0,0,14845.096505300407,0
056-1,8164,03:15:21,03:15:21,284,0,0,15108.856516344365,0
056-1,8165,03:15:54,03:15:54,293,0,0,15527.702345122385,0
056-1,8166,03:17:00,03:17:00,308,0,0,15939.458012182162,1
056-1,8167,03:18:02,03:18:02,325,0,0,16729.427007114235,0
056-1,8168,03:18:42,03:18:42,331,0,0,17243.696523232215,0
056-1,8169,03:19:08,03:19:08,338,0,0,17536.161572897636,0
056-1,8170,03:19:51,03:19:51,349,0,0,18085.541994670257,0
056-1,8171,03:20:12,03:20:12,353,0,0,18318.281088727046,0
056-1,8172,03:20:31,03:20:31,358,0,0,18520.970558165827,0
056-1,8173,03:22:00,03:22:00,369,0,0,19150.000944373016,1
056-1,8174,03:22:33,03:22:33,377,0,0,19382.81506917046,0
056-1,8175,03:23:01,03:23:01,389,0,0,19751.931808986676,0
056-1,8176,03:23:21,03:23:21,397,0,0,19944.445647490124,0
056-1,8177,03:23:45,03:23:45,402,0,0,20215.553915158518,0
056-1,8178,03:24:12,03:24:12,405,0,0,20463.230973408034,0
056-1,8179,03:24:39,03:24:39,410,0,0,20748.912994674065,0
056-1,8180,03:25:06,03:25:06,414,0,0,21012.943737983824,0
056-1,8181,03:26:00,03:26:00,432,0,0,21573.273162747773,1
056-1,8182,03:27:02,03:27:02,445,0,0,22320.632584641877,0
056-1,8183,03:27:23,03:27:23,451,0,0,22540.17127622703,0
056-1,8184,03:27:51,03:27:51,458,0,0,22856.425093340466,0
056-1,8185,03:28:18,03:28:18,465,0,0,23166.42580277879,0
056-1,8186,03:28:43,03:28:43,473,0,0,23433.947997702646,0
