trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
950-1,12329,05:00:00,05:00:00,1,0,1,0.0,1
950-1,12330,05:02:04,05:02:04,31,0,1,983.0598856773285,0
950-1,12331,05:03:53,05:03:53,45,0,1,2064.1470831483557,0
950-1,12332,05:05:41,05:05:41,57,0,1,3124.6744343886908,0
950-1,12333,05:08:04,05:08:04,93,0,1,4365.508697933743,0
950-1,12334,05:09:18,05:09:18,104,0,1,5235.000075932473,0
950-1,12335,05:10:35,05:10:35,116,0,1,5830.543252606708,0
950-1,12336,05:12:28,05:12:28,126,0,1,6836.381380399877,0
950-1,12337,05:14:11,05:14:11,135,0,1,7716.08716860882,0
950-1,12338,05:17:00,05:17:00,154,0,1,8647.190670056027,1
950-1,12339,05:19:28,05:19:28,181,0,1,9866.672179459221,0
950-1,12340,05:20:51,05:20:51,198,0,1,10774.047191463838,0
950-1,12341,05:21:50,05:21:50,207,0,1,11401.726340589428,0
950-1,12342,05:23:00,05:23:00,217,0,1,11903.518399335102,1
950-1,14709,05:24:01,05:24:01,224,0,1,12451.933115345915,0
950-1,14708,05:24:49,05:24:49,234,0,1,12823.738079639736,0
950-1,12396,05:27:00,05:37:00,303,1,1,15019.604685919838,1
950-1,755,05:37:49,05:37:49,326,1,0,15274.943545007422,0
950-1,13691,05:39:00,05:39:00,333,1,0,15486.616560551402,1
950-1,754,05:39:28,05:39:28,341,1,0,15642.6678065579,0
950-1,488,05:39:54,05:39:54,347,1,0,15846.122628336483,0
950-1,489,05:40:30,05:40:30,357,1,0,16018.629939996543,0
950-1,490,05:40:50,05:40:50,365,1,0,16130.497977152172,0
950-1,491,05:41:13,05:41:13,374,1,0,16237.39164491377,0
950-1,213,05:41:48,05:41:48,386,1,0,16411.397072597494,0
950-1,492,05:42:08,05:42:08,394,1,0,16523.514588213435,0
950-1,12344,05:43:00,05:43:00,404,1,0,16710.20303896364,1
950-1,2580,05:43:34,05:43:34,417,1,0,16896.2955063182,0
950-1,2581,05:43:57,05:43:57,422,1,0,17038.636633758262,0
950-1,2582,05:44:56,05:44:56,436,1,0,17298.530954126287,0
950-1,2583,05:45:44,05:45:44,450,1,0,17535.7904370259,0
950-1,2584,05:46:32,05:46:32,459,1,0,17740.18371433586,0
950-1,2587,05:48:34,05:48:34,489,1,0,18600.381860104713,0
950-1,2590,05:50:10,05:50:10,519,1,0,19329.941563687487,0
950-1,2592,05:52:00,05:52:00,544,1,0,19862.78738615625,1
950-1,2596,05:53:57,05:53:57,578,1,0,20511.44705923892,0
950-1,2599,05:56:00,05:56:00,597,1,0,21243.006984729152,1
950-1,13701,05:59:00,05:59:00,629,1,0,22087.267681547513,1
950-2,12329,07:24:00,07:24:00,1,0,1,0.0,1
950-2,12330,07:26:04,07:26:04,31,0,1,983.0598856773285,0
950-2,12331,07:27:53,07:27:53,45,0,1,2064.1470831483557,0
950-2,12332,07:29:41,07:29:41,57,0,1,3124.6744343886908,0
950-2,12333,07:32:04,07:32:04,93,0,1,4365.508697933743,0
950-2,12334,07:33:18,07:33:18,104,0,1,5235.000075932473,0
950-2,12335,07:34:35,07:34:35,116,0,1,5830.543252606708,0
950-2,12336,07:36:28,07:36:28,126,0,1,6836.381380399877,0
950-2,12337,07:38:11,07:38:11,135,0,1,7716.08716860882,0
950-2,12338,07:41:00,07:41:00,154,0,1,8647.190670056027,1
950-2,12339,07:43:28,07:43:28,181,0,1,9866.672179459221,0
950-2,12340,07:44:51,07:44:51,198,0,1,10774.047191463838,0
950-2,12341,07:45:50,07:45:50,207,0,1,11401.726340589428,0
950-2,12342,07:47:00,07:47:00,217,0,1,11903.518399335102,1
