trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
400X-1,2579,05:48:00,05:48:00,1,0,0,0.0,1
400X-1,2580,05:48:41,05:48:41,17,0,0,263.934591584585,0
400X-1,2581,05:49:05,05:49:05,22,0,0,406.27571902464325,0
400X-1,2883,05:49:58,05:49:58,36,0,0,763.0173262792031,0
400X-1,498,05:51:00,05:51:00,57,0,0,1246.8605865697896,1
400X-1,4087,05:51:58,05:51:58,76,0,0,1804.4031010841165,0
400X-1,4089,05:53:26,05:53:26,94,0,0,3507.7194852515267,0
400X-1,13701,05:55:07,05:55:07,115,0,0,5106.325459119045,0
400X-1,2606,05:56:50,05:56:50,157,0,0,6474.394039418268,0
400X-1,4091,05:57:49,05:57:49,193,0,0,7254.743705169555,0
400X-1,2630,06:02:00,06:02:00,252,0,0,11358.471714943686,1
400X-1,2635,06:03:34,06:03:34,280,0,0,12423.737341450276,0
400X-1,2638,06:04:34,06:04:34,304,0,0,13265.12705969643,0
400X-1,2641,06:05:38,06:05:38,329,0,0,14041.501032919425,0
400X-1,2643,06:06:28,06:06:28,349,0,0,14637.935750723947,0
400X-1,2646,06:07:47,06:07:47,371,0,0,15611.957198272805,0
400X-1,2648,06:08:38,06:08:38,384,0,0,16236.716920187762,0
400X-1,2651,06:09:24,06:09:24,395,0,0,16751.76061365082,0
400X-1,2655,06:11:00,06:11:00,415,0,0,17628.27887585003,1
400X-1,2658,06:12:25,06:12:25,436,0,0,18621.824108802746,0
400X-1,2661,06:13:17,06:13:17,454,0,0,19377.262269993214,0
400X-1,2663,06:13:47,06:13:47,467,0,0,19722.551001562995,0
400X-1,2665,06:14:44,06:14:44,497,0,0,20595.502712917583,0
400X-1,13452,06:15:59,06:15:59,530,0,0,21551.48107865509,0
400X-1,2668,06:18:00,06:18:00,559,0,0,22515.93117106982,1
400X-1,4092,06:22:00,06:22:00,604,0,0,25858.115552285373,1
400X-1,4093,06:23:02,06:23:02,623,0,0,26595.804740284017,0
400X-1,4094,06:25:00,06:25:00,651,0,0,27741.548136624046,1
400X-1,13536,06:28:41,06:28:41,708,0,0,31956.059184421847,0
400X-1,2698,06:30:00,06:30:00,721,0,0,32261.7826305111,1
400X-1,2702,06:31:17,06:31:17,758,0,0,33510.23223908002,0
400X-1,2704,06:32:11,06:32:11,767,0,0,34418.71818626882,0
400X-1,2705,06:32:38,06:32:38,776,0,0,34775.99063043059,0
400X-1,2708,06:33:30,06:33:30,798,0,0,35639.45342277261,0
400X-1,2710,06:34:14,06:34:14,818,0,0,36393.84801934837,0
400X-1,4095,06:36:00,06:36:00,844,0,0,37520.95812991074,1
400X-1,2718,06:36:57,06:36:57,868,0,0,38194.868941317414,0
400X-1,2721,06:38:00,06:38:00,903,0,0,39094.88153495135,1
400X-1,2723,06:39:25,06:39:25,926,0,0,39858.3273409609,0
400X-1,2725,06:40:57,06:40:57,954,0,0,40796.59989174343,0
400X-1,2727,06:41:45,06:41:45,967,0,0,41396.40545895022,0
