trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
925-1,11836,06:45:00,06:45:00,1,0,0,0.0,1
925-1,11837,06:47:14,06:47:14,60,0,0,1937.0169857442622,0
925-1,11838,06:49:00,06:49:00,106,0,0,3493.6636922422354,1
925-1,11873,06:51:33,06:51:33,149,0,0,5167.2576685188105,0
925-1,11874,06:53:08,06:53:08,180,0,0,6875.955593831269,0
925-1,11875,06:54:24,06:54:24,198,0,0,8316.982787467185,0
925-1,11876,06:55:45,06:55:45,214,0,0,9583.108922367779,0
925-1,11820,06:59:00,06:59:00,277,0,0,12250.774345805872,1
925-1,11962,07:01:30,07:01:30,333,0,0,13812.048904135096,0
925-1,11963,07:03:00,07:03:00,353,0,0,15325.48643303561,0
925-1,11964,07:05:06,07:05:06,398,0,0,17858.33167035611,0
925-1,11965,07:06:10,07:06:10,417,0,0,18605.157052052604,0
925-1,11966,07:08:08,07:08:08,474,0,0,20613.127568928197,0
925-1,11967,07:09:10,07:09:10,501,0,0,21537.900633465135,0
925-1,11968,07:11:00,07:11:00,521,0,0,22240.435972195395,1
925-1,11969,07:12:47,07:12:47,566,0,0,23398.56121319749,0
925-1,11970,07:14:03,07:14:03,594,0,0,24601.814659243628,0
925-1,11971,07:15:16,07:15:16,621,0,0,26235.069567208157,0
925-1,11936,07:17:00,07:17:00,647,0,0,28021.98102471099,1
925-2,11836,07:30:00,07:30:00,1,0,0,0.0,1
925-2,11837,07:32:14,07:32:14,60,0,0,1937.0169857442622,0
925-2,11838,07:34:00,07:34:00,106,0,0,3493.6636922422354,1
925-2,11873,07:36:33,07:36:33,149,0,0,5167.2576685188105,0
925-2,11874,07:38:08,07:38:08,180,0,0,6875.955593831269,0
925-2,11875,07:39:24,07:39:24,198,0,0,8316.982787467185,0
925-2,11876,07:40:45,07:40:45,214,0,0,9583.108922367779,0
925-2,11820,07:44:00,07:44:00,277,0,0,12250.774345805872,1
925-2,11962,07:46:30,07:46:30,333,0,0,13812.048904135096,0
925-2,11963,07:48:00,07:48:00,353,0,0,15325.48643303561,0
925-2,11964,07:50:06,07:50:06,398,0,0,17858.33167035611,0
925-2,11965,07:51:10,07:51:10,417,0,0,18605.157052052604,0
925-2,11966,07:53:08,07:53:08,474,0,0,20613.127568928197,0
925-2,11967,07:54:10,07:54:10,501,0,0,21537.900633465135,0
925-2,11968,07:56:00,07:56:00,521,0,0,22240.435972195395,1
925-2,11969,07:57:47,07:57:47,566,0,0,23398.56121319749,0
925-2,11970,07:59:03,07:59:03,594,0,0,24601.814659243628,0
925-2,11971,08:00:16,08:00:16,621,0,0,26235.069567208157,0
925-2,11936,08:02:00,08:02:00,647,0,0,28021.98102471099,1
925-3,11836,08:15:00,08:15:00,1,0,0,0.0,1
925-3,11837,08:17:14,08:17:14,60,0,0,1937.0169857442622,0
925-3,11838,08:19:00,08:19:00,106,0,0,3493.6636922422354,1
925-3,11873,08:21:33,08:21:33,149,0,0,5167.2576685188105,0
925-3,11874,08:23:08,08:23:08,180,0,0,6875.955593831269,0
925-3,11875,08:24:24,08:24:24,198,0,0,8316.982787467185,0
925-3,11876,08:25:45,08:25:45,214,0,0,9583.108922367779,0
925-3,11820,08:29:00,08:29:00,277,0,0,12250.774345805872,1
925-3,11962,08:31:30,08:31:30,333,0,0,13812.048904135096,0
925-3,11963,08:33:00,08:33:00,353,0,0,15325.48643303561,0
925-3,11964,08:35:06,08:35:06,398,0,0,17858.33167035611,0
925-3,11965,08:36:10,08:36:10,417,0,0,18605.157052052604,0
925-3,11966,08:38:08,08:38:08,474,0,0,20613.127568928197,0
925-3,11967,08:39:10,08:39:10,501,0,0,21537.900633465135,0
925-3,11968,08:41:00,08:41:00,521,0,0,22240.435972195395,1
925-3,11969,08:42:47,08:42:47,566,0,0,23398.56121319749,0
925-3,11970,08:44:03,08:44:03,594,0,0,24601.814659243628,0
925-3,11971,08:45:16,08:45:16,621,0,0,26235.069567208157,0
925-3,11936,08:47:00,08:47:00,647,0,0,28021.98102471099,1
925-4,11836,09:00:00,09:00:00,1,0,0,0.0,1
925-4,11837,09:02:14,09:02:14,60,0,0,1937.0169857442622,0
925-4,11838,09:04:00,09:04:00,106,0,0,3493.6636922422354,1
925-4,11873,09:06:33,09:06:33,149,0,0,5167.2576685188105,0
925-4,11874,09:08:08,09:08:08,180,0,0,6875.955593831269,0
925-4,11875,09:09:24,09:09:24,198,0,0,8316.982787467185,0
925-4,11876,09:10:45,09:10:45,214,0,0,9583.108922367779,0
925-4,11820,09:14:00,09:14:00,277,0,0,12250.774345805872,1
925-4,11962,09:16:30,09:16:30,333,0,0,13812.048904135096,0
925-4,11963,09:18:00,09:18:00,353,0,0,15325.48643303561,0
925-4,11964,09:20:06,09:20:06,398,0,0,17858.33167035611,0
925-4,11965,09:21:10,09:21:10,417,0,0,18605.157052052604,0
925-4,11966,09:23:08,09:23:08,474,0,0,20613.127568928197,0
925-4,11967,09:24:10,09:24:10,501,0,0,21537.900633465135,0
925-4,11968,09:26:00,09:26:00,521,0,0,22240.435972195395,1
925-4,11969,09:27:47,09:27:47,566,0,0,23398.56121319749,0
925-4,11970,09:29:03,09:29:03,594,0,0,24601.814659243628,0
925-4,11971,09:30:16,09:30:16,621,0,0,26235.069567208157,0
925-4,11936,09:32:00,09:32:00,647,0,0,28021.98102471099,1
925-5,11836,09:45:00,09:45:00,1,0,0,0.0,1
925-5,11837,09:47:14,09:47:14,60,0,0,1937.0169857442622,0
925-5,11838,09:49:00,09:49:00,106,0,0,3493.6636922422354,1
925-5,11873,09:51:33,09:51:33,149,0,0,5167.2576685188105,0
925-5,11874,09:53:08,09:53:08,180,0,0,6875.955593831269,0
