trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
730-1,11351,07:00:00,07:00:00,1,0,0,0.0,1
730-1,3652,07:00:26,07:00:26,13,0,0,166.19254530120452,0
730-1,3653,07:00:49,07:00:49,27,0,0,403.48048807703924,0
730-1,11352,07:01:18,07:01:18,36,0,0,653.7098513911968,0
730-1,11353,07:02:27,07:02:27,44,0,0,1358.356729455841,0
730-1,11354,07:03:57,07:03:57,51,0,0,1874.7153238769415,0
730-1,11355,07:05:00,07:05:00,55,0,0,2318.4329618551897,1
730-1,11356,07:05:55,07:05:55,66,0,0,2784.900452656234,0
730-1,11357,07:06:31,07:06:31,70,0,0,3010.05089142358,0
730-1,11358,07:07:17,07:07:17,78,0,0,3425.567224986886,0
730-1,11359,07:08:16,07:08:16,94,0,0,4039.712053239953,0
730-1,11360,07:08:58,07:08:58,99,0,0,4370.853684130239,0
730-1,11361,07:10:00,07:10:00,114,0,0,4569.850090946143,1
730-1,11362,07:10:38,07:10:38,118,0,0,4791.48618129627,0
730-1,11363,07:11:26,07:11:26,124,0,0,5069.565950065443,0
730-1,11364,07:12:03,07:12:03,128,0,0,5353.5981996594555,0
730-1,9564,07:12:44,07:12:44,134,0,0,5682.487521707469,0
730-1,9565,07:13:15,07:13:15,138,0,0,5888.263592505244,0
730-1,9566,07:13:42,07:13:42,141,0,0,6062.060685973259,0
730-1,11365,07:14:14,07:14:14,143,0,0,6158.91569743091,0
730-1,11366,07:15:00,07:15:00,150,0,0,6403.170939806896,1
730-1,11367,07:15:31,07:15:31,154,0,0,6553.753806914304,0
730-1,11368,07:16:13,07:16:13,159,0,0,6886.928653238694,0
730-1,11369,07:16:53,07:16:53,165,0,0,7161.372357424253,0
730-1,11370,07:17:42,07:17:42,170,0,0,7457.650143197784,0
730-1,11371,07:18:24,07:18:24,178,0,0,7823.958319712865,0
730-1,11372,07:20:00,07:20:00,188,0,0,8182.206067847389,1
730-1,11373,07:20:44,07:20:44,196,0,0,8501.400256024854,0
730-1,11374,07:21:36,07:21:36,204,0,0,8873.926604901691,0
730-1,11375,07:22:07,07:22:07,211,0,0,9135.03427983034,0
730-1,11376,07:22:51,07:22:51,217,0,0,9440.85690548845,0
730-1,5629,07:24:09,07:24:09,234,0,0,10089.22687710712,0
730-1,5630,07:24:50,07:24:50,259,0,0,10412.658144797233,0
730-1,5631,07:26:00,07:26:00,284,0,0,10679.531974007032,1
730-1,5647,07:26:54,07:26:54,309,0,0,10944.406230426068,0
730-1,11377,07:27:36,07:27:36,336,0,0,11310.724903786237,0
730-1,11378,07:28:28,07:28:28,343,0,0,11612.756178840576,0
730-1,11379,07:29:18,07:29:18,356,0,0,12034.544561098615,0
730-1,11380,07:29:48,07:29:48,362,0,0,12280.334553145109,0
730-1,11381,07:30:22,07:30:22,368,0,0,12566.481325649733,0
730-1,11382,07:31:10,07:31:10,373,0,0,12958.025654630674,0
730-1,11383,07:31:44,07:31:44,377,0,0,13251.184825875427,0
730-1,11384,07:32:16,07:32:16,383,0,0,13530.435133603767,0
730-1,11385,07:32:58,07:32:58,387,0,0,13895.087718399807,0
730-1,11386,07:34:00,07:34:00,396,0,0,14057.719364429306,1
730-1,11387,07:34:39,07:34:39,400,0,0,14291.877211303005,0
730-1,11388,07:35:18,07:35:18,403,0,0,14639.150355446229,0
730-1,11389,07:35:47,07:35:47,406,0,0,14857.879835137763,0
730-1,11390,07:36:19,07:36:19,410,0,0,15107.440311913208,0
730-1,11391,07:36:59,07:36:59,412,0,0,15387.357289897593,0
730-1,11392,07:38:00,07:38:00,418,0,0,15690.815387245051,1
730-1,11393,07:38:51,07:38:51,424,0,0,16091.393360484382,0
730-1,11394,07:39:21,07:39:21,428,0,0,16288.540199001794,0
730-1,11395,07:39:53,07:39:53,431,0,0,16504.95211207084,0
730-1,11396,07:40:22,07:40:22,437,0,0,16696.654713952492,0
730-1,11397,07:40:57,07:40:57,441,0,0,16942.482970532572,0
730-1,11398,07:41:29,07:41:29,445,0,0,17155.769360023292,0
730-1,11399,07:41:55,07:41:55,449,0,0,17317.69710726982,0
730-1,11400,07:42:31,07:42:31,454,0,0,17577.870109713982,0
730-1,1228,07:43:03,07:43:03,463,0,0,17807.18880882168,0
730-1,1229,07:44:00,07:44:00,470,0,0,18121.00581691214,1
730-2,11351,07:50:00,07:50:00,1,0,0,0.0,1
730-2,3652,07:50:26,07:50:26,13,0,0,166.19254530120452,0
730-2,3653,07:50:49,07:50:49,27,0,0,403.48048807703924,0
730-2,11352,07:51:18,07:51:18,36,0,0,653.7098513911968,0
730-2,11353,07:52:27,07:52:27,44,0,0,1358.356729455841,0
730-2,11354,07:53:57,07:53:57,51,0,0,1874.7153238769415,0
730-2,11355,07:55:00,07:55:00,55,0,0,2318.4329618551897,1
730-2,11356,07:55:55,07:55:55,66,0,0,2784.900452656234,0
730-2,11357,07:56:31,07:56:31,70,0,0,3010.05089142358,0
730-2,11358,07:57:17,07:57:17,78,0,0,3425.567224986886,0
730-2,11359,07:58:16,07:58:16,94,0,0,4039.712053239953,0
730-2,11360,07:58:58,07:58:58,99,0,0,4370.853684130239,0
730-2,11361,08:00:00,08:00:00,114,0,0,4569.850090946143,1
730-2,11362,08:00:38,08:00:38,118,0,0,4791.48618129627,0
