trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
059-1,12,02:26:00,02:26:00,1,0,0,0.0,1
059-1,117,02:36:00,02:36:00,212,0,0,11036.95428703428,1
059-1,10579,02:41:00,02:41:00,333,0,0,15849.35017441339,1
059-1,14075,02:44:00,02:44:00,377,0,0,17379.533908791407,1
059-1,8311,02:46:00,02:46:00,420,0,0,18149.9618710816,1
059-1,8312,02:46:53,02:46:53,440,0,0,18599.50855740695,0
059-1,8313,02:47:35,02:47:35,458,0,0,19014.37439506937,0
059-1,8314,02:48:15,02:48:15,471,0,0,19529.986557944663,0
059-1,8315,02:48:44,02:48:44,481,0,0,19847.02999744269,0
059-1,8316,02:49:28,02:49:28,493,0,0,20428.085650842728,0
059-1,8317,02:49:50,02:49:50,499,0,0,20646.50812183911,0
059-1,8318,02:50:27,02:50:27,506,0,0,21038.846639180058,0
059-1,8319,02:50:48,02:50:48,511,0,0,21231.000212923092,0
059-1,8320,02:52:00,02:52:00,522,0,0,21461.404828510713,1
059-1,8321,02:52:35,02:52:35,529,0,0,21704.415569529163,0
059-1,8322,02:53:06,02:53:06,537,0,0,22066.127484806097,0
059-1,8323,02:53:24,02:53:24,546,0,0,22251.745238118783,0
059-1,8324,02:53:43,02:53:43,554,0,0,22451.012766174634,0
059-1,8325,02:55:00,02:55:00,560,0,0,22667.010581719813,1
059-1,8326,02:55:47,02:55:47,572,0,0,23116.275142458195,0
059-1,8327,02:56:09,02:56:09,578,0,0,23362.11209017794,0
059-1,8328,02:56:45,02:56:45,585,0,0,23870.612299952405,0
059-1,8329,02:57:17,02:57:17,593,0,0,24280.58982186435,0
059-1,8330,02:57:56,02:57:56,605,0,0,24869.96738811555,0
059-1,8331,02:58:27,02:58:27,614,0,0,25283.398354823716,0
059-1,8332,02:58:51,02:58:51,623,0,0,25573.121106896404,0
059-1,8333,03:00:00,03:00:00,638,0,0,26420.463831799596,1
