trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
315-1,7907,06:56:00,06:56:00,1,0,0,0.0,1
315-1,7908,06:56:47,06:56:47,12,0,0,389.7634172961926,0
315-1,8193,06:57:36,06:57:36,22,0,0,811.8871157389359,0
315-1,8194,06:58:13,06:58:13,29,0,0,1152.5614528211609,0
315-1,8195,06:58:52,06:58:52,38,0,0,1546.9896394473337,0
315-1,8196,06:59:33,06:59:33,42,0,0,1866.9436680411527,0
315-1,8198,07:00:04,07:00:04,50,0,0,2170.0218472339466,0
315-1,10793,07:00:32,07:00:32,59,0,0,2414.4440038538405,0
315-1,10794,07:01:00,07:01:00,66,0,0,2671.619734520464,0
315-1,10795,07:01:25,07:01:25,70,0,0,2861.030857263227,0
315-1,10796,07:01:52,07:01:52,75,0,0,3097.714397483972,0
315-1,10797,07:02:55,07:02:55,87,0,0,3570.046565959437,0
315-1,10798,07:04:00,07:04:00,99,0,0,4028.8352162066267,1
315-1,10799,07:04:40,07:04:40,103,0,0,4267.030423736551,0
315-1,10800,07:05:15,07:05:15,108,0,0,4591.583546427972,0
315-1,10801,07:05:51,07:05:51,114,0,0,4853.138797395151,0
315-1,10802,07:06:23,07:06:23,119,0,0,5095.6721443926735,0
315-1,10803,07:06:58,07:06:58,122,0,0,5367.314691134662,0
315-1,10804,07:07:37,07:07:37,127,0,0,5667.176684096357,0
315-1,10805,07:08:06,07:08:06,135,0,0,5926.891852101053,0
315-1,10806,07:08:38,07:08:38,138,0,0,6168.097295820086,0
315-1,10807,07:09:48,07:09:48,146,0,0,6495.273930163253,0
315-1,10808,07:12:00,07:12:00,157,0,0,7279.9153076888515,1
315-1,10809,07:12:32,07:12:32,161,0,0,7443.473579908623,0
315-1,10810,07:13:21,07:13:21,166,0,0,7895.820982656036,0
315-1,10811,07:14:01,07:14:01,169,0,0,8261.306310798835,0
315-1,10812,07:14:40,07:14:40,173,0,0,8579.137262386315,0
315-1,10813,07:15:18,07:15:18,178,0,0,8864.735413868899,0
315-1,10814,07:16:05,07:16:05,187,0,0,9383.380159716238,0
315-1,10815,07:16:43,07:16:43,192,0,0,9723.861989592368,0
315-1,10816,07:17:19,07:17:19,197,0,0,10065.384344325861,0
315-1,10817,07:19:00,07:19:00,202,0,0,10474.687718065079,1
315-1,10818,07:19:44,07:19:44,210,0,0,10812.698108734863,0
315-1,10819,07:20:20,07:20:20,215,0,0,11138.733824008004,0
315-1,10820,07:21:00,07:21:00,219,0,0,11533.912091451955,0
315-1,5495,07:21:47,07:21:47,237,0,0,12089.94872547608,0
315-1,5496,07:22:19,07:22:19,249,0,0,12489.092458734487,0
315-1,5497,07:22:45,07:22:45,257,0,0,12798.05860112612,0
315-1,5498,07:23:03,07:23:03,261,0,0,12993.854651529919,0
315-1,5499,07:23:30,07:23:30,267,0,0,13302.838868173865,0
315-1,8226,07:25:00,07:25:00,274,0,0,13700.524818290083,1
315-1,8227,07:25:43,07:25:43,279,0,0,13991.886121870828,0
315-1,8228,07:26:18,07:26:18,287,0,0,14394.552334928378,0
315-1,8229,07:26:43,07:26:43,293,0,0,14669.471008677105,0
315-1,8230,07:27:05,07:27:05,300,0,0,14907.3477745224,0
315-1,10763,07:27:45,07:27:45,311,0,0,15317.458685621683,0
315-1,10764,07:28:08,07:28:08,319,0,0,15552.475949803316,0
315-1,10765,07:28:30,07:28:30,324,0,0,15783.743994157796,0
315-1,10766,07:28:55,07:28:55,335,0,0,16110.524939656114,0
315-1,10767,07:29:29,07:29:29,342,0,0,16495.440246734088,0
315-1,5973,07:30:07,07:30:07,361,0,0,16929.43713466219,0
315-1,5974,07:30:44,07:30:44,367,0,0,17252.646262138074,0
315-1,5518,07:31:13,07:31:13,374,0,0,17464.096195382423,0
315-1,578,07:32:00,07:32:00,382,0,0,17849.321867970993,1
315-2,7907,07:26:00,07:26:00,1,0,0,0.0,1
315-2,7908,07:26:47,07:26:47,12,0,0,389.7634172961926,0
315-2,8193,07:27:36,07:27:36,22,0,0,811.8871157389359,0
315-2,8194,07:28:13,07:28:13,29,0,0,1152.5614528211609,0
315-2,8195,07:28:52,07:28:52,38,0,0,1546.9896394473337,0
315-2,8196,07:29:33,07:29:33,42,0,0,1866.9436680411527,0
315-2,8198,07:30:04,07:30:04,50,0,0,2170.0218472339466,0
315-2,10793,07:30:32,07:30:32,59,0,0,2414.4440038538405,0
315-2,10794,07:31:00,07:31:00,66,0,0,2671.619734520464,0
315-2,10795,07:31:25,07:31:25,70,0,0,2861.030857263227,0
315-2,10796,07:31:52,07:31:52,75,0,0,3097.714397483972,0
315-2,10797,07:32:55,07:32:55,87,0,0,3570.046565959437,0
315-2,10798,07:34:00,07:34:00,99,0,0,4028.8352162066267,1
315-2,10799,07:34:40,07:34:40,103,0,0,4267.030423736551,0
315-2,10800,07:35:15,07:35:15,108,0,0,4591.583546427972,0
315-2,10801,07:35:51,07:35:51,114,0,0,4853.138797395151,0
315-2,10802,07:36:23,07:36:23,119,0,0,5095.6721443926735,0
315-2,10803,07:36:58,07:36:58,122,0,0,5367.314691134662,0
315-2,10804,07:37:37,07:37:37,127,0,0,5667.176684096357,0
315-2,10805,07:38:06,07:38:06,135,0,0,5926.891852101053,0
315-2,10806,07:38:38,07:38:38,138,0,0,6168.097295820086,0
315-2,10807,07:39:48,07:39:48,146,0,0,6495.273930163253,0
315-2,10808,07:42:00,07:42:00,157,0,0,7279.9153076888515,1
315-2,10809,07:42:32,07:42:32,161,0,0,7443.473579908623,0
315-2,10810,07:43:21,07:43:21,166,0,0,7895.820982656036,0
315-2,10811,07:44:01,07:44:01,169,0,0,8261.306310798835,0
315-2,10812,07:44:40,07:44:40,173,0,0,8579.137262386315,0
315-2,10813,07:45:18,07:45:18,178,0,0,8864.735413868899,0
315-2,10814,07:46:05,07:46:05,187,0,0,9383.380159716238,0
315-2,10815,07:46:43,07:46:43,192,0,0,9723.861989592368,0
315-2,10816,07:47:19,07:47:19,197,0,0,10065.384344325861,0
315-2,10817,07:49:00,07:49:00,202,0,0,10474.687718065079,1
315-2,10818,07:49:44,07:49:44,210,0,0,10812.698108734863,0
315-2,10819,07:50:20,07:50:20,215,0,0,11138.733824008004,0
315-2,10820,07:51:00,07:51:00,219,0,0,11533.912091451955,0
315-2,5495,07:51:47,07:51:47,237,0,0,12089.94872547608,0
315-2,5496,07:52:19,07:52:19,249,0,0,12489.092458734487,0
315-2,5497,07:52:45,07:52:45,257,0,0,12798.05860112612,0
315-2,5498,07:53:03,07:53:03,261,0,0,12993.854651529919,0
315-2,5499,07:53:30,07:53:30,267,0,0,13302.838868173865,0
315-2,8226,07:55:00,07:55:00,274,0,0,13700.524818290083,1
315-2,8227,07:55:43,07:55:43,279,0,0,13991.886121870828,0
315-2,8228,07:56:18,07:56:18,287,0,0,14394.552334928378,0
315-2,8229,07:56:43,07:56:43,293,0,0,14669.471008677105,0
315-2,8230,07:57:05,07:57:05,300,0,0,14907.3477745224,0
315-2,10763,07:57:45,07:57:45,311,0,0,15317.458685621683,0
315-2,10764,07:58:08,07:58:08,319,0,0,15552.475949803316,0
315-2,10765,07:58:30,07:58:30,324,0,0,15783.743994157796,0
315-2,10766,07:58:55,07:58:55,335,0,0,16110.524939656114,0
315-2,10767,07:59:29,07:59:29,342,0,0,16495.440246734088,0
315-2,5973,08:00:07,08:00:07,361,0,0,16929.43713466219,0
315-2,5974,08:00:44,08:00:44,367,0,0,17252.646262138074,0
315-2,5518,08:01:13,08:01:13,374,0,0,17464.096195382423,0
315-2,578,08:02:00,08:02:00,382,0,0,17849.321867970993,1
315-3,7907,07:56:00,07:56:00,1,0,0,0.0,1
315-3,7908,07:56:47,07:56:47,12,0,0,389.7634172961926,0
315-3,8193,07:57:36,07:57:36,22,0,0,811.8871157389359,0
315-3,8194,07:58:13,07:58:13,29,0,0,1152.5614528211609,0
315-3,8195,07:58:52,07:58:52,38,0,0,1546.9896394473337,0
315-3,8196,07:59:33,07:59:33,42,0,0,1866.9436680411527,0
315-3,8198,08:00:04,08:00:04,50,0,0,2170.0218472339466,0
315-3,10793,08:00:32,08:00:32,59,0,0,2414.4440038538405,0
315-3,10794,08:01:00,08:01:00,66,0,0,2671.619734520464,0
315-3,10795,08:01:25,08:01:25,70,0,0,2861.030857263227,0
315-3,10796,08:01:52,08:01:52,75,0,0,3097.714397483972,0
315-3,10797,08:02:55,08:02:55,87,0,0,3570.046565959437,0
315-3,10798,08:04:00,08:04:00,99,0,0,4028.8352162066267,1
315-3,10799,08:04:40,08:04:40,103,0,0,4267.030423736551,0
315-3,10800,08:05:15,08:05:15,108,0,0,4591.583546427972,0
315-3,10801,08:05:51,08:05:51,114,0,0,4853.138797395151,0
315-3,10802,08:06:23,08:06:23,119,0,0,5095.6721443926735,0
315-3,10803,08:06:58,08:06:58,122,0,0,5367.314691134662,0
315-3,10804,08:07:37,08:07:37,127,0,0,5667.176684096357,0
315-3,10805,08:08:06,08:08:06,135,0,0,5926.891852101053,0
315-3,10806,08:08:38,08:08:38,138,0,0,6168.097295820086,0
315-3,10807,08:09:48,08:09:48,146,0,0,6495.273930163253,0
315-3,10808,08:12:00,08:12:00,157,0,0,7279.9153076888515,1
315-3,10809,08:12:32,08:12:32,161,0,0,7443.473579908623,0
315-3,10810,08:13:21,08:13:21,166,0,0,7895.820982656036,0
315-3,10811,08:14:01,08:14:01,169,0,0,8261.306310798835,0
315-3,10812,08:14:40,08:14:40,173,0,0,8579.137262386315,0
315-3,10813,08:15:18,08:15:18,178,0,0,8864.735413868899,0
315-3,10814,08:16:05,08:16:05,187,0,0,9383.380159716238,0
315-3,10815,08:16:43,08:16:43,192,0,0,9723.861989592368,0
315-3,10816,08:17:19,08:17:19,197,0,0,10065.384344325861,0
315-3,10817,08:19:00,08:19:00,202,0,0,10474.687718065079,1
315-3,10818,08:19:44,08:19:44,210,0,0,10812.698108734863,0
315-3,10819,08:20:20,08:20:20,215,0,0,11138.733824008004,0
315-3,10820,08:21:00,08:21:00,219,0,0,11533.912091451955,0
315-3,5495,08:21:47,08:21:47,237,0,0,12089.94872547608,0
315-3,5496,08:22:19,08:22:19,249,0,0,12489.092458734487,0
315-3,5497,08:22:45,08:22:45,257,0,0,12798.05860112612,0
315-3,5498,08:23:03,08:23:03,261,0,0,12993.854651529919,0
315-3,5499,08:23:30,08:23:30,267,0,0,13302.838868173865,0
315-3,8226,08:25:00,08:25:00,274,0,0,13700.524818290083,1
315-3,8227,08:25:43,08:25:43,279,0,0,13991.886121870828,0
315-3,8228,08:26:18,08:26:18,287,0,0,14394.552334928378,0
315-3,8229,08:26:43,08:26:43,293,0,0,14669.471008677105,0
315-3,8230,08:27:05,08:27:05,300,0,0,14907.3477745224,0
315-3,10763,08:27:45,08:27:45,311,0,0,15317.458685621683,0
315-3,10764,08:28:08,08:28:08,319,0,0,15552.475949803316,0
315-3,10765,08:28:30,08:28:30,324,0,0,15783.743994157796,0
315-3,10766,08:28:55,08:28:55,335,0,0,16110.524939656114,0
315-3,10767,08:29:29,08:29:29,342,0,0,16495.440246734088,0
315-3,5973,08:30:07,08:30:07,361,0,0,16929.43713466219,0
315-3,5974,08:30:44,08:30:44,367,0,0,17252.646262138074,0
315-3,5518,08:31:13,08:31:13,374,0,0,17464.096195382423,0
315-3,578,08:32:00,08:32:00,382,0,0,17849.321867970993,1
315-4,7907,08:26:00,08:26:00,1,0,0,0.0,1
315-4,7908,08:26:47,08:26:47,12,0,0,389.7634172961926,0
315-4,8193,08:27:36,08:27:36,22,0,0,811.8871157389359,0
315-4,8194,08:28:13,08:28:13,29,0,0,1152.5614528211609,0
315-4,8195,08:28:52,08:28:52,38,0,0,1546.9896394473337,0
315-4,8196,08:29:33,08:29:33,42,0,0,1866.9436680411527,0
315-4,8198,08:30:04,08:30:04,50,0,0,2170.0218472339466,0
315-4,10793,08:30:32,08:30:32,59,0,0,2414.4440038538405,0
315-4,10794,08:31:00,08:31:00,66,0,0,2671.619734520464,0
315-4,10795,08:31:25,08:31:25,70,0,0,2861.030857263227,0
315-4,10796,08:31:52,08:31:52,75,0,0,3097.714397483972,0
315-4,10797,08:32:55,08:32:55,87,0,0,3570.046565959437,0
315-4,10798,08:34:00,08:34:00,99,0,0,4028.8352162066267,1
315-4,10799,08:34:40,08:34:40,103,0,0,4267.030423736551,0
315-4,10800,08:35:15,08:35:15,108,0,0,4591.583546427972,0
315-4,10801,08:35:51,08:35:51,114,0,0,4853.138797395151,0
