trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
963-1,488,05:03:00,05:03:00,1,0,0,0.0,1
963-1,13548,05:06:00,05:06:00,69,0,0,848.0659517477818,1
963-1,764,05:09:00,05:09:00,103,0,0,1660.1637792094766,1
963-1,769,05:11:00,05:11:00,134,0,0,2368.505993336615,1
963-1,46,05:13:00,05:13:00,165,0,0,3098.4487360158546,1
963-1,47,05:15:00,05:15:00,220,0,0,4287.685712719825,1
963-1,782,05:17:00,05:17:00,269,0,0,5645.852379986314,1
963-1,49,05:21:00,05:21:00,353,0,0,7916.977935308202,1
963-1,50,05:25:00,05:25:00,430,0,0,10490.595445140814,1
963-1,5274,05:29:00,05:29:00,524,0,0,13626.223346019053,1
963-1,5698,05:34:00,05:34:00,610,0,0,17482.137922295184,1
963-1,13773,05:38:00,05:38:00,675,0,0,20637.77121959825,1
963-1,63,05:47:00,05:47:00,839,0,0,26043.17440290755,1
963-1,14996,05:55:00,05:55:00,997,0,0,30503.557323038538,1
963-1,1138,06:02:00,06:02:00,1155,0,0,35143.196609056205,1
963-1,14822,06:05:00,06:05:00,1202,0,0,37300.788971852184,1
963-1,14805,06:14:00,06:14:00,1342,0,0,43545.87466985607,1
963-1,14799,06:17:00,06:17:00,1399,0,0,46095.60815499449,1
963-1,7727,06:21:00,06:21:00,1473,0,0,49289.20792293229,1
963-1,60,06:27:00,06:27:00,1566,0,0,53496.57982468543,1
963-1,61,06:30:00,06:30:00,1595,0,0,54561.16106177795,1
963-2,488,05:33:00,05:33:00,1,0,0,0.0,1
963-2,13548,05:36:00,05:36:00,69,0,0,848.0659517477818,1
963-2,764,05:39:00,05:39:00,103,0,0,1660.1637792094766,1
963-2,769,05:41:00,05:41:00,134,0,0,2368.505993336615,1
963-2,46,05:43:00,05:43:00,165,0,0,3098.4487360158546,1
963-2,47,05:45:00,05:45:00,220,0,0,4287.685712719825,1
963-2,782,05:47:00,05:47:00,269,0,0,5645.852379986314,1
963-2,49,05:51:00,05:51:00,353,0,0,7916.977935308202,1
963-2,50,05:55:00,05:55:00,430,0,0,10490.595445140814,1
963-2,5274,05:59:00,05:59:00,524,0,0,13626.223346019053,1
963-2,5698,06:04:00,06:04:00,610,0,0,17482.137922295184,1
963-2,13773,06:08:00,06:08:00,675,0,0,20637.77121959825,1
963-2,63,06:17:00,06:17:00,839,0,0,26043.17440290755,1
963-2,14996,06:25:00,06:25:00,997,0,0,30503.557323038538,1
963-2,1138,06:32:00,06:32:00,1155,0,0,35143.196609056205,1
963-2,14822,06:35:00,06:35:00,1202,0,0,37300.788971852184,1
963-2,14805,06:44:00,06:44:00,1342,0,0,43545.87466985607,1
963-2,14799,06:47:00,06:47:00,1399,0,0,46095.60815499449,1
963-2,7727,06:51:00,06:51:00,1473,0,0,49289.20792293229,1
963-2,60,06:57:00,06:57:00,1566,0,0,53496.57982468543,1
963-2,61,07:00:00,07:00:00,1595,0,0,54561.16106177795,1
963-3,488,06:03:00,06:03:00,1,0,0,0.0,1
963-3,13548,06:06:00,06:06:00,69,0,0,848.0659517477818,1
963-3,764,06:09:00,06:09:00,103,0,0,1660.1637792094766,1
963-3,769,06:11:00,06:11:00,134,0,0,2368.505993336615,1
963-3,46,06:13:00,06:13:00,165,0,0,3098.4487360158546,1
963-3,47,06:15:00,06:15:00,220,0,0,4287.685712719825,1
963-3,782,06:17:00,06:17:00,269,0,0,5645.852379986314,1
963-3,49,06:21:00,06:21:00,353,0,0,7916.977935308202,1
963-3,50,06:25:00,06:25:00,430,0,0,10490.595445140814,1
963-3,5274,06:29:00,06:29:00,524,0,0,13626.223346019053,1
963-3,5698,06:34:00,06:34:00,610,0,0,17482.137922295184,1
963-3,13773,06:38:00,06:38:00,675,0,0,20637.77121959825,1
963-3,63,06:47:00,06:47:00,839,0,0,26043.17440290755,1
963-3,14996,06:55:00,06:55:00,997,0,0,30503.557323038538,1
963-3,1138,07:02:00,07:02:00,1155,0,0,35143.196609056205,1
963-3,14822,07:05:00,07:05:00,1202,0,0,37300.788971852184,1
963-3,14805,07:14:00,07:14:00,1342,0,0,43545.87466985607,1
963-3,14799,07:17:00,07:17:00,1399,0,0,46095.60815499449,1
963-3,7727,07:21:00,07:21:00,1473,0,0,49289.20792293229,1
963-3,60,07:27:00,07:27:00,1566,0,0,53496.57982468543,1
963-3,61,07:30:00,07:30:00,1595,0,0,54561.16106177795,1
963-4,488,06:23:00,06:23:00,1,0,0,0.0,1
963-4,13548,06:26:00,06:26:00,69,0,0,848.0659517477818,1
963-4,764,06:29:00,06:29:00,103,0,0,1660.1637792094766,1
963-4,769,06:31:00,06:31:00,134,0,0,2368.505993336615,1
963-4,46,06:33:00,06:33:00,165,0,0,3098.4487360158546,1
